cond,distBin,angleBin,heading,coord,angleBinSize,distBinSize
F0,2,3,0.5211102950919364,0.5210705628944882,30,1
F0,1,3,0.678631659542013,0.6038794465904577,30,1
F0,1,3,0.8369473368543595,0.5205367716605812,30,1
F0,1,3,0.9630439330515846,0.6280298964046771,30,1
F0,1,3,0.7947150388433152,0.5297708537273306,30,1
F0,1,3,0.8759994282877345,1.0,30,1
F0,0,5,0.2844607846154612,0.5224625299886442,30,1
F0,0,4,0.412871961468273,0.5335137217646778,30,1
F0,0,2,0.7932286701244906,0.5247071787804523,30,1
F0,0,1,0.7642925217101435,0.5392703845430401,30,1
F0,0,0,0.5500772264736502,0.5210705628944882,30,1
F0,0,1,0.4042018388645332,0.6038794465904577,30,1
F0,1,1,0.21998714256852336,0.5205367716605812,30,1
F0,1,2,0.07528094424808351,0.6280298964046771,30,1
F0,2,2,0.24572731010869042,0.5297708537273306,30,1
F0,2,2,0.03773760071608778,1.0,30,1
F0,3,3,0.21361028567670115,0.5224625299886442,30,1
F0,2,3,0.27687537395043915,0.5335137217646778,30,1
F0,2,3,0.019000937447061328,0.5247071787804523,30,1
F0,1,3,0.4508187196611857,0.5392703845430401,30,1
F0,1,3,0.6707678672537593,0.5210705628944882,30,1
F0,0,3,0.9459637655736136,0.6038794465904577,30,1
F0,0,3,0.687701152317027,0.5205367716605812,30,1
F0,1,3,0.3905006663588537,0.6280298964046771,30,1
F0,1,3,0.41705578221957573,0.5297708537273306,30,1
F0,1,3,0.26058837523346434,1.0,30,1
F0,3,2,0.3268828520259679,0.5454672975434002,30,1
F0,4,2,0.9089442670230069,0.5315259370224563,30,1
F0,4,2,0.2813330123631772,0.539945403134025,30,1
F0,3,2,0.020239094367982213,0.5158585955130268,30,1
F0,2,1,0.07118752156558661,0.5485607058839959,30,1
F0,1,1,0.08283349840654619,0.5346590333528198,30,1
F0,1,0,0.05693447942288288,0.5177175907055583,30,1
