"","cond","distBin","angleBin","data_type","value"
"310","F0","1","4","angle_v",133.930343979526
"311","F0","1","4","heading",214.393354320485
"312","F0","1","4","coord",0.92911103662441
"313","F0","1","4","tbf",2.82554538551223
"314","F0","1","4","spd_diff",-1.33341153744171
"315","F0","1","4","tb_off",0.194450262528645
"316","F0","1","2","dist_v",1.35085761369939
"317","F0","1","2","angle_v",79.6050070173827
"318","F0","1","2","heading",181.427379240186
"319","F0","1","2","coord",0.652368968554824
"320","F0","1","2","tbf",1.7330523386299
"321","F0","1","2","spd_diff",-0.0853288572741856
"322","F0","1","2","tb_off",NA
"323","F0","1","2","dist_v",1.39032465305304
"324","F0","1","2","angle_v",68.7153811004326
"325","F0","1","2","heading",241.657029568179
"326","F0","1","2","coord",0.937777603259042
"327","F0","1","2","tbf",2.48498828784431
"328","F0","1","2","spd_diff",0.804308712389939
"329","F0","1","2","tb_off",0.37578568991932
"330","F0","1","1","dist_v",1.6623778051376
"331","F0","1","1","angle_v",50.9520027908522
"332","F0","1","1","heading",288.378542000448
"333","F0","1","1","coord",0.81603754521668
"334","F0","1","1","tbf",2.09036084572897
"335","F0","1","1","spd_diff",-0.280971172281868
"336","F0","1","1","tb_off",0.681188885376093
"337","F0","1","0","dist_v",1.43012452931226
"338","F0","1","0","angle_v",25.8669294064135
"339","F0","1","0","heading",353.625244637635
"340","F0","1","0","coord",0.60309388162175
"341","F0","1","0","tbf",5.15972738096938
"342","F0","1","0","spd_diff",-0.353533724449044
"343","F0","1","0","tb_off",0.681188885376093
"344","F0","1","0","dist_v",1.29373608238022
"345","F0","1","0","angle_v",2.61635325892439
"346","F0","1","0","heading",16.7105674458618
"347","F0","1","0","coord",0.730887191720637
"348","F0","1","0","tbf",3.98560293865382
"349","F0","1","0","spd_diff",-0.752628435914708
"350","F0","1","0","tb_off",0.639372006717489
"351","F0","1","1","dist_v",1.20577361608583
"352","F0","1","1","angle_v",42.9036742355158
"353","F0","1","1","heading",19.2419719324507
"354","F0","1","1","coord",0.853602230271732
"355","F0","1","1","tbf",2.66560125395101
"356","F0","1","1","spd_diff",0.776725227836678
"357","F0","1","1","tb_off",0.283928538119351
"358","F0","1","2","dist_v",1.55871452111271
"359","F0","1","2","angle_v",69.7754577562272
"360","F0","1","2","heading",18.5307191381703
"361","F0","1","2","coord",0.92592636084544
"362","F0","1","2","tbf",2.96070060580052
"363","F0","1","2","spd_diff",0.594165627860265
"364","F0","1","2","tb_off",0.291854682927452
"365","F0","1","2","dist_v",1.68302912763525
"366","F0","1","2","angle_v",87.7361353002149
"367","F0","1","2","heading",33.3682066559071
"368","F0","1","2","coord",0.774814152618234
"369","F0","1","2","tbf",3.86296508207375
"370","F0","1","2","spd_diff",0.30651617101575
"371","F0","1","2","tb_off",0.314047888390135
"372","F0","1","3","dist_v",1.72048735752478
"373","F0","1","3","angle_v",101.226059167452
"374","F0","1","3","heading",33.4527382815441
"375","F0","1","3","coord",0.946882862889239
"376","F0","1","3","tbf",3.4883817521852
"377","F0","1","3","spd_diff",0.114480430605304
"378","F0","1","3","tb_off",0.302917448751331
"379","F0","1","3","dist_v",1.50233457589908
"380","F0","1","3","angle_v",95.1227879168992
"381","F0","1","3","heading",239.368077968897
"382","F0","1","3","coord",0.696935653628422
"383","F0","1","3","tbf",2.72367998807615
"384","F0","1","3","spd_diff",-0.0855740393228045
"385","F0","1","3","tb_off",NA
"386","F0","1","2","dist_v",1.42225544834992
"387","F0","1","2","angle_v",84.7593697107164
"388","F0","1","2","heading",226.073377351321
"389","F0","1","2","coord",0.818294300812018
"390","F0","1","2","tbf",3.29666923180853
"391","F0","1","2","spd_diff",-0.222756653055558
"392","F0","1","2","tb_off",NA
"393","F0","1","2","dist_v",1.43360000310261
"394","F0","1","2","angle_v",68.4803048657729
"395","F0","1","2","heading",227.323286493063
"396","F0","1","2","coord",0.831566446826306
"397","F0","1","2","tbf",3.6346551417781
"398","F0","1","2","spd_diff",0.306168566930448
"399","F0","1","2","tb_off",0.385244443558678
"400","F0","1","2","dist_v",1.50328293387303
"401","F0","1","2","angle_v",60.5359578730273
"402","F0","1","2","heading",181.98360676964
"403","F0","1","2","coord",0.761225075249006
"404","F0","1","2","tbf",2.2786114336199
"405","F0","1","2","spd_diff",-0.180906963784201
"406","F0","1","2","tb_off",0.385244443558678
"407","F0","1","2","dist_v",1.35295515960375
"408","F0","1","2","angle_v",64.0554116754967
"409","F0","1","2","heading",155.209293862115
"410","F0","1","2","coord",0.920586205358984
"411","F0","1","2","tbf",2.32429267120587
"412","F0","1","2","spd_diff",-0.650582673530915
"413","F0","1","2","tb_off",0.365526743921137
"414","F0","1","2","dist_v",1.19212150727635
"415","F0","1","2","angle_v",79.0202728064904
"416","F0","1","2","heading",135.560302758657
"417","F0","1","2","coord",0.766284085866386
"418","F0","1","2","tbf",3.42676692229542
"419","F0","1","2","spd_diff",0.0716767955686993
"420","F0","1","2","tb_off",0.197926297002043
"421","F0","1","3","dist_v",1.29487722480042
"422","F0","1","3","angle_v",100.106731941206
"423","F0","1","3","heading",116.208171557199
"424","F0","1","3","coord",0.966222545720981
"425","F0","1","3","tbf",2.65977190279943
"426","F0","1","3","spd_diff",0.0132273513200434
"427","F0","1","3","tb_off",0.693943880396297
"428","F0","1","4","dist_v",1.3781973259922
"429","F0","1","4","angle_v",126.496536414806
"430","F0","1","4","heading",90.1797705401462
"431","F0","1","4","coord",0.630464558986049
"432","F0","1","4","tbf",5.12861538429258
"433","F0","1","4","spd_diff",0.614731169626995
"434","F0","1","4","tb_off",2.08279311390021
"435","F0","1","4","dist_v",1.43518883751412
"436","F0","1","4","angle_v",147.755240343312
"437","F0","1","4","heading",79.8103482930716
"438","F0","1","4","coord",0.995425892100331
"439","F0","1","4","tbf",3.23070286848686
"440","F0","1","4","spd_diff",-0.105429922878341
"441","F0","1","4","tb_off",0.340337678790586
"442","F0","1","3","dist_v",1.13539728320156
"443","F0","1","3","angle_v",108.400793161966
"444","F0","1","3","heading",224.332683973637
"445","F0","1","3","coord",0.989533958086205
"446","F0","1","3","tbf",2.04554103998323
"447","F0","1","3","spd_diff",-0.71136851402655
"448","F0","1","3","tb_off",NA
"449","F0","0","3","dist_v",0.860219110701695
"450","F0","0","3","angle_v",100.491688921465
"451","F0","0","3","heading",219.038688989407
"452","F0","0","3","coord",0.887730611214338
"453","F0","0","3","tbf",2.14351997332263
"454","F0","0","3","spd_diff",-0.726972965851951
"455","F0","0","3","tb_off",NA
"456","F0","0","2","dist_v",0.564736819665916
"457","F0","0","2","angle_v",87.2690515492432
"458","F0","0","2","heading",279.332916679002
"459","F0","0","2","coord",0.761728203495939
"460","F0","0","2","tbf",1.31262127115567
"461","F0","0","2","spd_diff",-1.29498549438615
"462","F0","0","2","tb_off",NA
"463","F0","0","1","dist_v",0.302526214174051
"464","F0","0","1","angle_v",58.894366332411
"465","F0","0","1","heading",284.101417312293
"466","F0","0","1","coord",0.835867904634815
"467","F0","0","1","tbf",1.00396142717777
"468","F0","0","1","spd_diff",-0.0218569696496328
"469","F0","0","1","tb_off",0.0491326333888336
"470","F0","0","2","dist_v",0.470594229731182
"471","F0","0","2","angle_v",78.6295739522924
"472","F0","0","2","heading",296.498496462449
"473","F0","0","2","coord",0.818500322756455
"474","F0","0","2","tbf",1.74469785013866
"475","F0","0","2","spd_diff",1.08258843718017
"476","F0","0","2","tb_off",0.0829799237804914
"477","F0","0","2","dist_v",0.572289796199341
"478","F0","0","2","angle_v",81.104218170963
"479","F0","0","2","heading",352.154039029917
"480","F0","0","2","coord",0.895369268380976
"481","F0","0","2","tbf",2.30960959919567
"482","F0","0","2","spd_diff",-0.36291448118582
"483","F0","0","2","tb_off",NA
"484","F0","0","2","dist_v",0.58892410726252
"485","F0","0","2","angle_v",73.4521764846578
"486","F0","0","2","heading",343.912471363429
"487","F0","0","2","coord",0.909678592988327
"488","F0","0","2","tbf",2.82941701613131
"489","F0","0","2","spd_diff",0.280830863599987
"490","F0","0","2","tb_off",NA
"491","F0","0","2","dist_v",0.722549637557045
"492","F0","0","2","angle_v",60.338466083759
"493","F0","0","2","heading",348.749635923844
"494","F0","0","2","coord",0.928450835956777
"495","F0","0","2","tbf",3.88338644874096
"496","F0","0","2","spd_diff",0.580054850626653
"497","F0","0","2","tb_off",NA
"498","F0","0","1","dist_v",0.94285048735857
"499","F0","0","1","angle_v",57.9946167919165
"500","F0","0","1","heading",354.602146634024
"501","F0","0","1","coord",0.957441519840503
"502","F0","0","1","tbf",3.57947419242321
"503","F0","0","1","spd_diff",0.680513883638128
"504","F0","0","1","tb_off",NA
"505","F0","2","3","dist_v",2.88778217299163
"506","F0","2","3","angle_v",116.948761467698
"507","F0","2","3","heading",6.04312688842451
"508","F0","2","3","coord",0.916730945396474
"509","F0","2","3","tbf",3.37021650732178
"510","F0","2","3","spd_diff",1.59201937353214
"511","F0","2","3","tb_off",NA
"512","F0","2","4","dist_v",2.67106528882861
"513","F0","2","4","angle_v",142.732820003467
"514","F0","2","4","heading",210.373144394045
"515","F0","2","4","coord",0.946857366795984
"516","F0","2","4","tbf",3.82473760089347
"517","F0","2","4","spd_diff",-1.88368620821086
"518","F0","2","4","tb_off",0.200758437883284
"519","F0","2","5","dist_v",2.00101108249621
"520","F0","2","5","angle_v",152.371013043579
"521","F0","2","5","heading",220.930820404319
"522","F0","2","5","coord",0.910438924056723
"523","F0","2","5","tbf",3.98576676864052
"524","F0","2","5","spd_diff",-1.98600536700105
"525","F0","2","5","tb_off",0.155078834947917
"526","F0","1","5","dist_v",1.49899115163565
"527","F0","1","5","angle_v",172.599760259511
"528","F0","1","5","heading",223.26754521926
"529","F0","1","5","coord",0.935006018364826
"530","F0","1","5","tbf",3.70630374475347
"531","F0","1","5","spd_diff",-1.04276513295278
"532","F0","1","5","tb_off",0.124701774339216
"533","F0","1","2","dist_v",1.02405663525386
"534","F0","1","2","angle_v",65.3873585697362
"535","F0","1","2","heading",4.14917225402272
"536","F0","1","2","coord",0.970765768404854
"537","F0","1","2","tbf",3.15667050032315
"538","F0","1","2","spd_diff",-2.09912627535906
"539","F0","1","2","tb_off",NA
"540","F0","0","0","dist_v",0.498713114876298
"541","F0","0","0","angle_v",28.1362499104511
"542","F0","0","0","heading",355.327220267711
"543","F0","0","0","coord",0.974064818289823
"544","F0","0","0","tbf",2.70215129226271
"545","F0","0","0","spd_diff",-0.64644447010499
"546","F0","0","0","tb_off",0.195681040720335
"547","F0","0","1","dist_v",0.605313707443836
"548","F0","0","1","angle_v",35.9933273835852
"549","F0","0","1","heading",0.914798056915425
"550","F0","0","1","coord",0.980797094940138
"551","F0","0","1","tbf",2.98198666948936
"552","F0","0","1","spd_diff",1.10304999258066
"553","F0","0","1","tb_off",0.134852719839544
"554","F0","0","2","dist_v",0.78151964530979
"555","F0","0","2","angle_v",71.6521421531326
"556","F0","0","2","heading",42.0362510770209
"557","F0","0","2","coord",0.900415972820424
"558","F0","0","2","tbf",1.60314996732363
"559","F0","0","2","spd_diff",-0.175702065286069
"560","F0","0","2","tb_off",0.131018216163478
"561","F0","0","3","dist_v",0.789083144026731
"562","F0","0","3","angle_v",112.112386814889
"563","F0","0","3","heading",48.1133753310236
"564","F0","0","3","coord",0.864567015981009
"565","F0","0","3","tbf",1.96269060514764
"566","F0","0","3","spd_diff",-0.12807049657344
"567","F0","0","3","tb_off",0.236375558456809
"568","F0","0","5","dist_v",0.689001589348055
"569","F0","0","5","angle_v",155.823597940688
"570","F0","0","5","heading",128.467671877406
"571","F0","0","5","coord",0.756276659616858
"572","F0","0","5","tbf",1.22880728205495
"573","F0","0","5","spd_diff",0.279579921320865
"574","F0","0","5","tb_off",NA
"575","F0","0","5","dist_v",0.954215033369756
"576","F0","0","5","angle_v",162.128228231425
"577","F0","0","5","heading",135.411980722003
"578","F0","0","5","coord",0.836329294596942
"579","F0","0","5","tbf",2.13425264266445
"580","F0","0","5","spd_diff",0.876425131580643
"581","F0","0","5","tb_off",NA
"582","F0","1","4","dist_v",1.24333559023137
"583","F0","1","4","angle_v",135.603510684216
"584","F0","1","4","heading",184.062177373733
"585","F0","1","4","coord",0.955902777225039
"586","F0","1","4","tbf",3.76068808274967
"587","F0","1","4","spd_diff",1.03039383858797
"588","F0","1","4","tb_off",0.199109974646868
"589","F0","1","3","dist_v",1.70727426811092
"590","F0","1","3","angle_v",114.920629099636
"591","F0","1","3","heading",180.035981461906
"592","F0","1","3","coord",0.934252393918943
"593","F0","1","3","tbf",2.92253862731257
"594","F0","1","3","spd_diff",2.01758623030155
"595","F0","1","3","tb_off",NA
"596","F0","2","3","dist_v",2.94408166832526
"597","F0","2","3","angle_v",116.68670615612
"598","F0","2","3","heading",187.25599752202
"599","F0","2","3","coord",0.816845462867138
"600","F0","2","3","tbf",0.553258808911277
"601","F0","2","3","spd_diff",-2.10321550562874
"602","F0","2","3","tb_off",0.280594568797897
"603","F0","2","4","dist_v",2.32448234544768
"604","F0","2","4","angle_v",126.277280304814
"605","F0","2","4","heading",180.502460689933
"606","F0","2","4","coord",0.96847028680984
"607","F0","2","4","tbf",3.59670655408106
"608","F0","2","4","spd_diff",-1.61069864301804
"609","F0","2","4","tb_off",0.271379577709278
"610","F0","1","4","dist_v",1.85442317719624
"611","F0","1","4","angle_v",139.007562000022
"612","F0","1","4","heading",186.227343040742
"613","F0","1","4","coord",0.825737452096061
"614","F0","1","4","tbf",2.07138921121222
"615","F0","1","4","spd_diff",-1.33014541128362
"616","F0","1","4","tb_off",0.172256027316798
"617","F0","1","5","dist_v",1.45693174295768
"618","F0","1","5","angle_v",151.76381561301
"619","F0","1","5","heading",203.747356037804
"620","F0","1","5","coord",0.941060487032793
"621","F0","1","5","tbf",3.01423083105914
"622","F0","1","5","spd_diff",-1.1271434384104
"623","F0","1","5","tb_off",NA
"624","F0","1","5","dist_v",1.13590479854974
"625","F0","1","5","angle_v",174.642598253106
"626","F0","1","5","heading",216.649209431119
"627","F0","1","5","coord",0.938378260713188
"628","F0","1","5","tbf",2.82554538551223
"629","F0","1","5","spd_diff",-0.644985083085917
