cond,distBin,angleBin,dist_v,angle_v,heading,coord,tbf,spd_diff,tb_off,angleBinSize,distBinSize
F0,1,2,1.4131014348277173,83.2006332949872,235.26488081012553,0.8931600455461276,4.418800561147558,0.5874187658471586,0.10283910259664945,30,1
F0,1,5,1.5736255010845324,155.9248997874363,210.57149437276243,0.8908640824338081,2.8179581373644753,0.31681881417999397,nan,30,1
F0,1,4,1.8163898134473735,133.02365308495962,219.30356334064834,0.8930898693144282,2.811667812357027,0.9948348257764236,0.1255609630095688,30,1
F0,1,3,1.9384505714748324,114.59439423035724,258.624283757266,0.8834122915272496,2.959928315810497,0.3144810864177698,nan,30,1
F0,2,3,2.0883632981469535,92.39582837398723,302.5796700633428,0.9912432235049419,2.147203701282618,0.5608790297302546,nan,30,1
F0,2,2,2.3478868517406295,74.80147111939732,300.76220161811483,0.6681188430692984,1.175492620664082,0.8535038840269168,nan,30,1
F0,2,2,2.241389001184455,63.08426585065672,18.902414930945273,0.786081443912556,3.944373655337419,-1.1581256868383398,nan,30,1
F0,2,1,2.0529645851541516,51.52178270671618,10.973885957273616,0.9738108422067097,3.0073993043204754,-0.4978087935362385,0.08036722538812646,30,1
F0,1,1,1.8834408714253157,38.46781930236955,14.3668606046603,0.9353535043123185,3.1087953780439257,-0.5454234246567456,0.23738927202753413,30,1
F0,1,0,1.7704936971638372,29.200722248699435,12.900444874857017,0.9835166099463065,3.8514261144284947,-0.2173019491178807,7.521910649601472,30,1
F0,1,0,1.596572787597159,21.586737869819103,40.02161210429188,0.9051997205624599,3.041802273990217,-0.9804048839958549,0.16937909463934586,30,1
F0,1,0,1.2954987498086188,11.70456594793501,26.819771476815404,0.972698325628035,2.888879381670108,-0.9196024529391589,0.10043364691909303,30,1
F0,1,0,1.1092517387673562,2.1285549076492885,45.36962117934236,0.9888097128169981,3.412325010705878,-0.604802208528609,0.0820377281504568,30,1
F0,0,0,0.8952948117233701,0.5577056608549356,92.70266261170774,0.8265850279642442,1.7480266135061036,-0.7792244804270971,0.12708158385523682,30,1
F0,0,0,0.626305488243723,0.4741885905344816,86.46268009991952,0.9600831865605998,3.2136678439225954,-1.1260022590092014,0.1684221655791267,30,1
F0,0,0,0.30087840910020064,7.1809876483248445,77.14616948667745,0.9876264889625923,2.6205572102382053,-0.9948329964538696,0.22497599944936178,30,1
F0,0,1,0.9362620505016434,43.51427141226128,206.02944400272554,0.670616827691836,4.327411853055097,-1.2852136686055649,nan,30,1
F0,0,0,0.7662884966258426,5.17622444093206,176.00620526303308,0.9565400296921709,4.292196028025098,0.056344658310742236,0.1485859831089132,30,1
F0,0,1,0.9917463802646429,44.589110047512634,161.22761903160261,0.9550433201280357,4.150223253320019,1.577899897831719,0.23717206360587553,30,1
F0,1,1,1.6510674643320804,57.18085654688019,172.19875003304247,0.9810900525520185,3.1440055401585543,2.434990261746537,0.23405121309276097,30,1
F0,2,2,2.323560302865874,61.69589957367367,176.46382748765438,0.8823147886067998,3.08249158303914,1.865574630170676,nan,30,1
F0,2,1,2.646648568197812,54.703347901391,311.20275706853636,0.7560442773809475,4.141535003514448,0.3209218706053374,nan,30,1
F0,2,1,2.624596059751756,42.00870220731275,14.515994740886565,0.7466131504610414,1.0641035744951053,-0.4898912943078315,0.10575302009652518,30,1
F0,2,1,2.463793718611102,33.51886132263576,28.349355593743567,0.8670624829502255,4.015181425618315,-0.7102072264363753,0.24448474515843976,30,1
F0,2,0,2.2412862002928082,29.309421588496036,34.962954935700736,0.9041435510574191,4.417089008413008,-0.6423645414835614,0.21413236448698988,30,1
F0,2,0,2.0596663948154084,26.6325952435069,43.40449034660224,0.7876351616871302,3.886435313124844,-0.5076442732690537,0.19541356607416205,30,1
F0,1,0,1.8247464173659294,25.89452472451643,47.49687309660445,0.9213598471367498,3.5232661741280626,-1.0310763237837905,0.18750411032449885,30,1
F0,1,0,1.5915631426376213,23.287842904783815,36.95300922096057,0.8357465429500739,2.036694216291764,-0.5448622870953148,0.12440810969517803,30,1
F0,1,0,1.475156622708734,18.65700947605302,26.062024530427333,0.7545091393077721,1.018578636193026,-0.1453818875808932,0.18024408853643026,30,1
F0,1,0,1.37144271063784,15.630208650023462,40.110083636793256,0.9389066740912725,2.957700671004584,-0.7126063289096655,nan,30,1
F0,1,0,1.1718901724547592,16.874888516112378,22.428990181800884,0.9755666039119141,2.9552869104832054,-1.1501449777684352,nan,30,1
F0,0,0,0.7006125768744071,7.18443672858109,162.764621117369,0.8277579736822219,3.164642525725914,-0.2854246610206342,nan,30,1
F0,0,1,0.995604089816935,51.06016236475682,165.98095161723245,0.9720493791121482,3.5707726440978993,1.7252128563859306,0.10478918732738948,30,1
F0,1,2,1.5137268779286381,71.43373090642257,141.56194816776002,0.8164756517494298,2.466632195689773,1.7072382951213798,0.12482484777769562,30,1
F0,2,2,2.0731937764600072,76.01409975096016,98.19556554003498,0.9326203870837224,1.6056514450875135,1.104377468477316,nan,30,1
F0,2,2,2.234958134830624,79.91376472208003,83.0277781299701,0.804077668783454,2.656099128626509,0.5488540592265201,nan,30,1
F0,2,2,2.2364156318396904,78.79813944004337,55.82944321637236,0.8837593393239945,2.7515659654895317,-0.16098263149390077,nan,30,1
F0,2,2,2.235042712708773,73.39833075569203,35.715862751314845,0.9424577077493165,3.9691480133584176,-0.19091267923204924,nan,30,1
F0,2,2,2.1614088946363372,66.92984951052443,12.75330555157333,0.9618811324071866,2.944529868575593,-0.3756624897323313,0.00743444641654234,30,1
F0,2,2,2.0661838634728866,63.87862640822482,24.74227991049494,0.9124076292222212,3.108947139285755,-0.26296552184005356,0.07922568231797104,30,1
F0,1,2,1.9675467373162085,60.8292671730984,19.842765776623704,0.9600526132932047,2.5920592763622894,-0.44973812310527667,0.14147176652567728,30,1
F0,1,1,1.8399287802330322,59.44726188280691,350.05532768254074,0.9704436202205518,2.408520240383576,-0.03219401945879922,0.13898919180273164,30,1
F0,1,1,1.7577692396154798,52.13022899675303,355.9513665722547,0.8601913553041385,2.349296672073864,-0.7962280789608737,0.1839076652445754,30,1
F0,1,1,1.5355497569244387,42.52452703823593,2.177770434307051,0.981003409432264,3.085017775549495,-0.5262429381705247,0.21868486036615353,30,1
F0,1,1,1.3718414054513248,33.914688612069426,353.7005632828443,0.7885410234281742,1.4795872704081696,-0.7355333483593007,nan,30,1
F0,1,0,1.182787778886623,29.525212445752118,344.0886283393752,0.9591030271678183,2.612804691572032,-0.8196108010651744,nan,30,1
F0,0,4,0.3714381410494406,129.20281176219277,285.22631852563865,0.8956907667607324,2.6118811611645354,-0.4847540744849714,nan,30,1
F0,0,3,0.30255250149984175,91.21499635356668,340.25405640989965,0.8205317115453478,2.4594736919459916,0.09745625523942515,nan,30,1
F0,0,3,0.2105025608312017,93.28000575648468,34.71670382553063,0.9559470019693487,2.021941102494505,-0.8487965308087806,nan,30,1
F0,0,1,0.143397076349043,59.5143652740162,35.24512865126204,0.7561939723660166,6.850119222628536,0.18353413320778506,0.11553504473401754,30,1
F0,0,1,0.2030376256753803,49.92146026041303,65.03052030366042,0.7852495826337825,2.1386273821214226,0.08893400495102075,0.1592624610540309,30,1
F0,0,2,0.06603808083049685,86.70678466288604,73.73572040713042,0.9094374283098383,2.782998439564472,-0.3996779791581601,nan,30,1
F0,0,2,0.2454098862078317,83.61648092468943,123.46068705328689,0.9652311573937747,3.0250349660800406,0.9743526826789025,nan,30,1
F0,0,3,0.4581582459429348,92.53140789441693,122.4458244535947,0.864707959767807,1.6957343478721825,0.6576007369256882,0.31570360461649893,30,1
F0,0,3,0.7101065293062199,99.92132810151463,113.45010149451315,0.9748188865767652,3.8355532654279703,0.912016590360107,0.21397708156810605,30,1
F0,0,3,0.9246461565700953,100.07862208583435,129.32858668218327,0.754810315037554,4.863736615315471,0.57979694009482,0.30123723363914046,30,1
F0,1,3,1.118515281803136,104.18935760922079,141.9057012218532,0.9230261262165992,2.843716944984868,0.9644436688501242,0.10169392697518435,30,1
F0,1,3,1.413882602705308,99.32327703322119,182.5541305834422,0.8058699199147775,1.7321271485285328,0.8409399003271512,0.10648362048957599,30,1
F0,1,3,1.60351947835419,95.91491852568589,203.35556430610865,0.8610473806297622,1.9669253804511913,0.516423907610908,0.23753283026157979,30,1
F0,1,2,1.803691367285576,83.1562789132202,232.4762943365618,0.5247998513737108,9.0260856534095,0.9661746693628152,0.2034466590324174,30,1
F0,2,2,2.1321931545366963,81.5365918032087,214.16291787538907,0.7643546401722731,3.5728223447184657,0.9030874798949529,0.09339247061271844,30,1
F0,3,2,3.0268289599182125,74.6763877680637,337.9615953854725,0.8670280533023055,4.62894573643075,0.4360320014279795,nan,30,1
F0,3,2,3.243880164796611,66.39726954937106,15.15593335774898,0.9956241978550011,2.1213114564949107,0.5889941385634367,nan,30,1
F0,3,2,3.163014339788617,70.77397013563336,73.04560647332166,0.8296344014219396,2.6915108365137383,-0.8987385739564561,nan,30,1
F0,2,2,2.6650497622256344,70.9027947347152,120.89728358063644,0.8503559455296243,1.8040106909502616,-2.2097706416476566,nan,30,1
F0,2,2,2.1304564601673075,72.32816913191078,104.77002837636793,0.9206674028246682,3.6225837883231002,-1.3667164020495273,nan,30,1
F0,1,2,1.8725710666124,77.65088131957793,56.7959926270212,0.9241330057726633,3.363097548116151,-0.5365032556148337,0.06595239292564818,30,1
F0,1,2,1.7551591236309778,86.47710032849113,55.856179348356285,0.9392272912731616,0.6942066707287733,-0.30927692322496664,0.14476126039951756,30,1
F0,1,3,1.6583845249216758,95.06833235072946,51.1963233988478,0.8353163199773286,3.6666451088647642,-0.2980534882010473,0.19858715669031357,30,1
F0,1,3,1.4794661286112398,109.95953267594342,109.79114338056971,0.9401838097384444,3.97542025282557,-0.7510715988701018,0.1215931959210299,30,1
F0,1,4,1.3086041295523474,135.73729872163938,110.5579088287842,0.8194158809851508,1.7745204521548024,-0.25703761153044774,0.183660838984134,30,1
F0,1,5,1.2933066597599878,159.58741607246168,151.18617488243333,0.9191390316227575,3.927873990231444,0.14582659852747204,0.24290412211928844,30,1
F0,1,5,1.4121913439366764,175.24486579015638,188.2609314381012,0.9639484582414785,2.404496785621815,0.4747128860700049,0.23399923989915206,30,1
F0,1,5,1.5597084364358087,154.0420411661231,202.54770447209503,0.9657889086880722,3.332727005672458,0.47119355255913337,0.23944374799209495,30,1
F0,1,4,1.7536052411475307,140.21849853698967,193.65339452200453,0.9009805324587328,4.425374983252874,0.8119158130927561,nan,30,1
F0,1,4,1.8622374895653238,133.54621888661677,234.6491805449831,0.8491518532420171,4.418800561147558,0.0720879499773693,nan,30,1
F0,1,5,1.8401586512928807,155.88322317796832,211.35538914783243,0.9855855749308027,2.8179581373644753,-2.3163616478756714,nan,30,1
F0,1,5,1.1448455467693521,166.80868142807418,222.3134249326335,0.8150756385452266,2.811667812357027,-2.1399189041659605,nan,30,1
F0,0,5,0.46420449089565535,164.5932922963998,258.4120815136605,0.864523198517056,2.959928315810497,-1.1854229094438857,0.11685730764376616,30,1
F0,0,1,0.6005401997235895,59.51221334734578,302.60779963669967,0.8629356815364255,2.147203701282618,1.612353118806771,nan,30,1
F0,1,1,1.1830883595924635,36.14690156275611,300.9141659703624,0.659275500416311,1.175492620664082,1.8248764966300592,nan,30,1
F0,1,0,1.3618711880008936,27.581939944962414,16.826645699845148,0.8770548877965307,3.944373655337419,-0.6602511681735083,0.2540384745636982,30,1
F0,1,0,1.2530199651677472,23.683826593462413,11.152066140993867,0.7244200590707425,3.0073993043204754,-0.08411117720290721,0.22821891528620034,30,1
F0,1,0,1.1302199939297761,13.734295702848044,10.398517103842705,0.8890327696847311,3.1087953780439257,-0.752555713944311,0.19586611020004766,30,1
F0,0,0,0.914766744486306,1.9244448006494395,9.992874318689967,0.9506470565516597,3.8514261144284947,-0.7099116655477418,0.06454817019781502,30,1
F0,0,0,0.5860974297769974,2.594555513025057,35.365282256917105,0.9265789511512351,3.041802273990217,-1.3544245441898521,0.09139511136143488,30,1
F0,0,0,0.26049527685800783,25.754277321175834,25.75816036805484,0.9495310280149789,2.888879381670108,-0.7457889246527699,0.15241253614309214,30,1
F0,0,4,0.22704123662609557,120.05739062356685,43.894653113718064,0.9125690261039104,3.412325010705878,0.6318377141637515,0.2549714535977631,30,1
F0,0,5,0.5263769156991656,172.26547709781858,90.19287201594531,0.8427372992370973,1.7480266135061036,1.1591972938284785,0.3379202310150982,30,1
F0,0,5,0.8415832420489917,179.61459779426417,86.32429698338636,0.9118312838975409,3.2136678439225954,0.80336125869924,nan,30,1
F0,1,5,1.1518597823937524,179.21569518363748,76.77701114774493,0.9280023354338275,2.6205572102382053,1.4279877632201599,nan,30,1
F0,2,2,2.0846120634740934,77.92234087360026,206.81889303598936,0.9101126946528384,4.327411853055097,-1.5294954706005015,nan,30,1
F0,1,1,1.7603365495204182,59.71088655396119,179.3131174254008,0.9225233584459246,4.292196028025098,-0.676980460079135,0.16204143685074573,30,1
F0,1,1,1.422908917020706,41.51032157610416,161.1040283581259,0.9759102004310827,4.150223253320019,-1.2274521281652413,0.19842804632103897,30,1
F0,1,0,1.2995830919380005,8.028032915806477,172.22642045354,0.9830869354659936,3.1440055401585543,0.29185715736009216,0.2457593032355517,30,1
F0,1,0,1.5186761267839675,18.33969477110071,176.6222249899151,0.9454944222839521,3.08249158303914,1.0505693586648748,nan,30,1
F0,1,0,1.895192188746658,24.705416918252524,308.4250019673627,0.9160699879696055,4.141535003514448,0.9309886962819706,nan,30,1
F0,1,0,1.9337547883928854,19.725377801859224,14.92171038243326,0.9448642947147297,1.0641035744951053,-0.3674344099892645,0.20845296139237757,30,1
F0,1,0,1.7385269398933216,15.24806229799674,24.390025476772337,0.9590542007349616,4.015181425618315,-1.1522437434556327,0.2623714439972371,30,1
F0,1,0,1.3492379850146037,11.288607819146762,32.059114808378546,0.9670220618891562,4.417089008413008,-1.3332006668303897,0.1466350304377989,30,1
F0,0,0,0.9915338238387738,18.179669524398832,38.76430447698446,0.9390706220800088,3.886435313124844,-0.8190172492256002,0.14721065968919614,30,1
F0,0,1,0.73914120397205,34.71107438085318,46.485231196917105,0.997566721171811,3.5232661741280626,-0.9971164774188064,0.21682558597387422,30,1
F0,0,1,0.45906285575494854,58.52409191696785,35.43121831999054,0.9055690862645644,2.036694216291764,-0.5824778688971725,nan,30,1
F0,0,3,0.39281944324162604,92.80195078887931,23.50213554812075,0.9301932829352441,1.018578636193026,-0.037143490177328396,nan,30,1
F0,0,3,0.3876617941851667,112.303185214466,40.03087311741256,0.8917190615154857,2.957700671004584,0.09868631828437467,0.08718478872434149,30,1
F0,0,4,0.43633852533059536,138.90636832095515,22.433252504629838,0.9631621659962808,2.9552869104832054,0.44883681838517764,nan,30,1
F0,1,2,1.548951765489293,73.02162776416293,163.74806955548337,0.9573340075484227,3.164642525725914,-1.9516822470879112,nan,30,1
F0,1,1,1.1077054327170286,47.35444314456174,169.10198244035556,0.9610758716098056,3.5707726440978993,-0.7332857649603549,nan,30,1
F0,0,0,0.8656738932259387,13.651796753631345,141.51105789030962,0.7994161680928527,2.466632195689773,-0.34829822683677547,nan,30,1
F0,0,0,0.9967507911696543,26.36881862835139,98.2153831469633,0.8244488122235077,1.6056514450875135,0.19722803570337435,nan,30,1
F0,0,1,0.9668294204981359,40.859484490855436,83.184418491708,0.7927701772594224,2.656099128626509,-0.0035059193450315274,nan,30,1
F0,1,1,1.0368048755856463,52.795035588994324,54.11841670233427,0.9835903441229368,2.7515659654895317,0.4648365552597215,0.1609290205698718,30,1
F0,1,2,1.1559834823681066,63.89328076307845,36.03626310108249,0.6665088676519063,3.9691480133584176,0.27757871470292184,0.227825898881976,30,1
F0,1,2,1.1827351161082336,66.57394048474197,8.739051873782337,0.8645142196438063,2.944529868575593,-0.22594415960928074,0.2650325639110306,30,1
F0,1,2,1.059347434331192,74.76095780115122,21.777294775597795,0.8555883315781446,3.108947139285755,-0.3087397701986472,nan,30,1
F0,1,2,1.1057040132017557,86.89383274806687,15.173164735334998,0.8710776462676517,2.5920592763622894,0.4230345578805587,0.1081027493263873,30,1
F0,1,3,1.2124955137260787,94.66673765092946,348.7923951223789,0.8963087546975677,2.408520240383576,0.25396033147246033,0.22291733160686375,30,1
F0,1,3,1.1587658965385188,97.09696093576594,354.48055124756496,0.9320561433443824,2.349296672073864,-0.5296559736678419,0.2833990574469647,30,1
F0,0,3,0.9998567868745034,106.5707734516655,359.6022452025178,0.9998268646825493,3.085017775549495,-0.5321127818603022,nan,30,1
F0,0,3,0.8233487029032569,113.58271391455446,353.5036816777808,0.748910494281434,1.4795872704081696,-0.6148644378146247,nan,30,1
F0,0,4,0.6765257337708643,128.4927928577111,343.8323814837659,0.9012008680207654,2.612804691572032,-0.24382378028256563,nan,30,1
F0,1,3,1.2046931942660486,113.35512529742783,285.57986843595654,0.929542374728961,2.6118811611645354,-1.1821049613643089,nan,30,1
F0,1,2,1.29210924571651,84.7481892547849,343.5308365391113,0.785405366082855,2.4594736919459916,0.746983156922798,nan,30,1
F0,1,2,1.4706771357135522,76.34459349594977,34.60521849021908,0.7877518519342829,2.021941102494505,0.4293252343164127,nan,30,1
F0,1,2,1.5183291317838121,72.17665466747036,35.25743621226795,0.6141527652895048,6.850119222628536,0.13278954503633145,nan,30,1
F0,1,2,1.488866145023365,71.57630824580338,65.19206874431623,0.7748558761856236,2.1386273821214226,-0.519256368262128,0.08204639211980069,30,1
F0,1,2,1.3167957833941877,81.42864765040213,71.75694880726711,0.9855256851058452,2.782998439564472,-0.8334829560468869,0.18887234335790104,30,1
F0,0,3,0.8660407621230888,96.8050546710769,123.66923156272125,0.7344463415142561,3.0250349660800406,-1.585543951325648,0.20665370086979598,30,1
F0,0,4,0.5967846254947876,131.69831648608977,118.51085869335104,0.7225856540683259,1.6957343478721825,-0.09243610142246173,0.1948948116113083,30,1
F0,0,5,0.7653347088266066,169.9493242403874,110.50627383399554,0.9369649165909704,3.8355532654279703,0.9570820871391044,nan,30,1
F0,1,5,1.1015484620375964,164.3879144601026,124.66801561852132,0.8791383852635472,4.863736615315471,1.2922570979429353,nan,30,1
F0,1,5,1.4876140969787366,151.5630009944379,140.78588529837592,0.9993708203665047,2.843716944984868,1.195608295857351,0.15769615658099712,30,1
F0,1,4,1.856327334637033,141.42482853868887,181.01916851785558,0.8731964172407208,1.7321271485285328,1.3436596595700097,nan,30,1
F0,2,4,2.1907788550016027,136.2328297952572,201.19891179276618,0.8778730796204207,1.9669253804511913,0.28904822527303864,nan,30,1
F0,2,4,2.1767375464323275,125.14125207544731,232.27130871133178,0.7056926951625416,9.0260856534095,0.32633418106025047,0.1261678217343443,30,1
F0,2,3,2.348832158866308,118.93649794811142,213.82279134852433,0.9672662094658945,3.5728223447184657,0.7487833345511167,nan,30,1
F0,3,4,3.2931710872168685,138.84255181836545,206.80791935613107,0.8537268366077087,2.8179581373644753,1.351153439352335,nan,30,1
F0,3,4,3.629833035246817,131.67437998750984,219.25508434407502,0.8879681961019779,2.811667812357027,0.36137898990274014,nan,30,1
F0,3,3,3.448048696856347,115.58594461059675,258.59571007250855,0.9602700861778801,2.959928315810497,-0.47220844097486986,0.12411900708987281,30,1
F0,3,3,3.088425084197603,100.58343479895422,301.16312535455916,0.9854867249878774,2.147203701282618,-2.010470254223208,0.15086727006138093,30,1
F0,2,2,2.7451788627062403,83.54499075858394,299.7411705196426,0.7378606767990306,1.175492620664082,-0.44457381624572356,0.13235220473724865,30,1
F0,2,2,2.588687853507977,71.84487998157016,19.47557819126659,0.9490569888943952,3.944373655337419,-0.6275270218631412,nan,30,1
F0,2,2,2.4832681855412426,65.25022482079561,11.255216267256534,0.8437113539369271,3.0073993043204754,-0.4034230644055488,nan,30,1
F0,2,1,2.288202303899364,57.05469604855966,14.795622477821047,0.9278541497020498,3.1087953780439257,-0.8068874860557903,0.13223732330170768,30,1
F0,2,1,2.0086050270893545,45.04122378784689,13.629067029705793,0.9885334782235217,3.8514261144284947,-0.7936997117471924,0.1695953383047868,30,1
F0,1,1,1.7620699573817376,30.216984887074034,38.99319827287084,0.8852956524665432,3.041802273990217,-1.000852587736892,0.219728465830592,30,1
F0,1,0,1.4856471855452216,13.146112449920906,28.65259865090907,0.872751029585449,2.888879381670108,-0.7314020548510906,0.18336434336031596,30,1
F0,1,0,1.3310768129842823,13.62589128977885,46.17095023168613,0.8796695057517919,3.412325010705878,-0.505473968075955,0.22464863015970485,30,1
F0,1,1,1.1591307025185738,40.548688138194734,92.4421501312729,0.8844196405441549,1.7480266135061036,-0.46193643159843234,nan,30,1
F0,1,2,1.2360687361572968,65.83195595357608,87.93784077853893,0.8215422356785363,3.2136678439225954,0.6646590396152443,nan,30,1
F0,1,2,1.3718417209779676,84.51124989844664,77.15418705602217,0.7880149029465545,2.6205572102382053,0.24485544635851916,0.09369899889081168,30,1
F0,0,3,0.9529000671134451,112.43910054260493,202.2190145730366,0.9994067691849616,4.327411853055097,1.833634894047489,nan,30,1
F0,1,3,1.5094968929101025,105.79882210589551,175.8853543948309,0.8068442474075678,4.292196028025098,1.7634630019228463,0.061548115804677325,30,1
F0,2,2,2.0437036232292662,89.3282863486416,161.26617277912393,0.8096486749762063,4.150223253320019,1.8929915285674521,0.14726594437271437,30,1
F0,2,2,2.3734306823813998,79.93194666608252,170.7766938376201,0.8359738205460058,3.1440055401585543,0.5107208132350335,0.19959014859526314,30,1
F0,2,2,2.630712507634363,72.4146328065504,175.44535825130248,0.9456577986233681,3.08249158303914,1.0326393243692793,0.2110316622977225,30,1
F0,2,2,2.9354946147155827,63.250474145764144,311.66725848245915,0.9127923205904083,4.141535003514448,0.6057396982004611,nan,30,1
F0,2,1,2.951963942989651,54.54242573604114,14.760553326558496,0.994034060263363,1.0641035744951053,-0.35275083148583963,nan,30,1
F0,2,1,2.7883319301448175,49.14898581797405,28.78581693197541,0.8709792620033282,4.015181425618315,-0.8311175788725889,0.2815999065207999,30,1
F0,2,1,2.4658168714567843,42.149063043285594,35.7087840001744,0.9091784862480726,4.417089008413008,-1.011906506318415,nan,30,1
F0,2,1,2.2419520549101475,33.05002015443404,42.37573653371013,0.769489381098964,3.886435313124844,-0.49559408547370065,0.2039210104177275,30,1
F0,2,0,2.0178252623215,25.60310562165955,49.361023540951344,0.921381008523493,3.5232661741280626,-1.172175183137462,0.18221087851167836,30,1
F0,1,0,1.6697353682485008,9.460454254726528,37.7062930129334,0.939437247419416,2.036694216291764,-1.1376253474392248,0.19771352705880818,30,1
F0,1,0,1.4133023983379707,11.855411046705001,25.76387219195532,0.7429359941022339,1.018578636193026,-0.38877781596621475,nan,30,1
F0,1,1,1.4226753553644405,32.4523324092807,41.6728012064491,0.8034215148478239,2.957700671004584,0.35169312846425216,nan,30,1
F0,1,1,1.4283886964886912,48.08901295326706,23.32990461530575,0.8178709382283371,2.9552869104832054,-0.26178156901786337,0.2139473248321515,30,1
F0,1,3,1.4791995789361383,103.590798163881,158.08764566575204,0.9074513412510119,3.164642525725914,2.4664642948755056,nan,30,1
F0,2,3,2.2263255536572957,104.26012481433895,166.16080966119472,0.9638767633999138,3.5707726440978993,2.2578635010852945,0.07034637382215223,30,1
F0,2,3,2.7894903511032805,94.11870919672651,141.6667403634489,0.9630962679873376,2.466632195689773,1.5722437265568727,0.24038503421900284,30,1
F0,2,2,2.961158200694112,89.59147255365002,96.79030765701059,0.9999907732058781,1.6056514450875135,-0.9727025879137895,0.3223235928030881,30,1
F0,2,2,2.663768293419476,88.18221250574572,82.0050705168042,0.9148715830118143,2.656099128626509,-0.4404604432377572,nan,30,1
F0,2,2,2.6646750987150076,85.12521348811515,56.39430791727494,0.9395507095961875,2.7515659654895317,0.5545934596003551,nan,30,1
F0,2,2,2.8185354455046245,81.82404190012397,36.01345278691336,0.9526576554877124,3.9691480133584176,0.1789301459984157,0.23036050182646328,30,1
F0,2,2,2.8057657013078074,77.3023989431473,13.17006504970543,0.9688105044595039,2.944529868575593,-0.35465997780325925,0.33460848834533863,30,1
F0,2,2,2.5367187504117066,72.00992804511583,25.439197950043724,0.9100224048914073,3.108947139285755,-1.2383456126405332,nan,30,1
F0,2,2,2.2503603546408004,63.700073938292064,18.81461850940673,0.9406921237115216,2.5920592763622894,-0.7402136435794127,0.17444591605152557,30,1
F0,1,1,1.9984683329940234,56.14111052415427,351.6625866128686,0.9044155685572292,2.408520240383576,-0.8590354800992883,0.18947417510741996,30,1
F0,1,1,1.6324325058176263,39.24873612910926,356.7424232766188,0.966914916845993,2.349296672073864,-1.9001629221178133,nan,30,1
F0,1,0,1.1506978000811563,13.858899685368783,1.8654279267889216,0.9659561498127135,3.085017775549495,-0.9620898925283883,nan,30,1
F0,1,0,1.0825116860133763,19.844528721477104,355.19202814651607,0.6747537759016191,1.4795872704081696,0.5755814696140764,0.08446079091049219,30,1
F0,1,1,1.1898346375521172,43.5829863550174,344.51183968448606,0.7652563872231474,2.612804691572032,0.13178752875998642,nan,30,1
F0,2,4,2.218054157049176,125.16583123180283,281.5254642502025,0.89777349242508,2.6118811611645354,0.03599673389022229,nan,30,1
F0,2,4,2.058084796236401,125.0029312683028,340.27090011786015,0.966489642086497,2.4594736919459916,-0.7384973642518879,nan,30,1
F0,1,3,1.7052692019684235,114.02836399923734,34.740163931585464,0.9495168601785646,2.021941102494505,-1.3465332322045596,0.17397627291977022,30,1
F0,1,3,1.1475923941353599,110.78269767788515,33.82068034340459,0.7637876148723572,6.850119222628536,-2.359512592362273,0.23178691843475058,30,1
F0,0,3,0.6420158351817585,105.92800950533808,64.08706478447351,0.8416241020463141,2.1386273821214226,-0.8073590387270756,0.21398509671769242,30,1
F0,0,3,0.5653334930514726,111.17694402874008,74.31507127866685,0.9107568136430281,2.782998439564472,0.32180711098621567,0.17049138790279258,30,1
F0,0,3,0.9163993540804541,103.27759040675971,123.7523832473816,0.7781494899334411,3.0250349660800406,1.4395417351391164,0.23545580141132552,30,1
F0,1,3,1.2320367787787287,101.73024500114411,122.87556736200764,0.8608193826550986,1.6957343478721825,0.8412551924373305,0.30210662791070764,30,1
F0,1,3,1.2813746746130135,101.1853027293447,114.14814603263343,0.9965763150629349,3.8355532654279703,-0.4205556794938044,0.1602599413574207,30,1
F0,1,3,1.2161044531444347,95.84070389565301,128.2864307662253,0.7203799544685925,4.863736615315471,0.04305204193867077,nan,30,1
F0,1,3,1.163436559737666,94.73440178767322,143.68845124455402,0.9197176992677019,2.843716944984868,-0.4601452221723389,nan,30,1
F0,1,3,1.041355791622547,92.41769888678311,183.28823889381954,0.9058538449593917,1.7321271485285328,-0.5871391137566824,nan,30,1
F0,0,3,0.8518986311614842,102.17938174095053,203.35509883175982,0.8478400835332431,1.9669253804511913,-0.5818808863597962,nan,30,1
F0,0,2,0.6647128958678455,81.80839096062874,233.94278274655608,0.6132995867184544,9.0260856534095,-0.25110252155016316,0.08046287740754272,30,1
F0,0,2,0.7208565603586649,78.27325115682368,214.5645735296752,0.957972859108233,3.5728223447184657,0.26899483322314843,0.11569672174157747,30,1
F0,2,1,2.476199239656769,31.304102214459817,204.51576527025284,0.8963577822392248,4.327411853055097,-0.07923066580056333,nan,30,1
F0,2,1,2.365264187126976,32.15377098117625,176.6336401349295,0.8542762101118003,4.292196028025098,-0.7503481184561552,0.16402316106575032,30,1
F0,1,1,1.8510674106529366,35.17536709721725,158.02679433367157,0.8436970079421007,4.150223253320019,-2.1618661248238773,0.13703116461086384,30,1
F0,1,1,1.2055064664836348,35.43950457165403,167.60898942445255,0.8483407946659031,3.1440055401585543,-2.5262577162547215,0.3212584888952451,30,1
F0,0,0,0.5336462068753237,24.346998420684997,172.01446207087807,0.7572340979621084,3.08249158303914,-1.8521694850355364,0.35810395375212134,30,1
F0,0,0,0.5393842872558839,17.42607505323292,310.9137377640319,0.9617887347879569,4.141535003514448,1.5563263624724037,0.2034435507516232,30,1
