cond,distBin,angleBin,heading,coord,angleBinSize,distBinSize
F0,1,1,0.31283295818900125,0.9474254603490355,30,1
F0,1,1,0.40226430798788015,0.9679723411720822,30,1
F0,1,1,0.4647767125227227,0.9761976979084956,30,1
F0,1,1,0.4735353239404101,0.9425140009432129,30,1
F0,1,1,0.3246168270593426,0.9470069447688755,30,1
F0,1,1,0.08039052277814385,0.9821557887212113,30,1
F0,1,1,0.39316293124632606,0.9982656872960037,30,1
F0,1,1,0.2288106953650536,0.9516214271326655,30,1
F0,1,1,0.4114144672170953,0.9663994594981905,30,1
F0,1,1,0.25,0.9881806106328617,30,1
F0,1,1,0.39758361765043326,0.9998643636041378,30,1
F0,1,1,0.8347506594614319,0.9229342779387344,30,1
F0,1,1,0.43559902549838303,0.9628206440852022,30,1
F0,1,1,0.7947170094537472,0.9839272715434259,30,1
F0,1,1,0.7518399210467521,0.9874017145775532,30,1
F0,1,1,0.8128329581890013,0.9986528445023501,30,1
F0,1,1,0.7842787505279423,0.9963316087989583,30,1
F0,1,1,0.42202086962263063,0.975942702036913,30,1
F0,1,1,0.4745893263338842,0.9987886315830053,30,1
F0,1,1,0.18553946709582525,0.9682181093826941,30,1
F0,1,1,0.1942997939426595,0.9946382450648755,30,1
F0,1,1,0.05151445431777946,0.9468834175160563,30,1
F0,1,1,0.04516723530086675,0.993221554130569,30,1
F0,1,1,0.24322847091593713,0.9981740933312463,30,1
F0,0,0,0.14758361765043337,0.9505764619312669,30,1
F0,0,0,0.3161952615070279,0.9145654932250515,30,1
F0,0,0,0.24090790532435147,0.905518857287401,30,1
F0,0,0,0.35026567260428365,0.8999756244023447,30,1
F0,0,0,0.18716704181099875,0.8865560572944036,30,1
F0,0,0,0.31813763182162447,0.8584366911251583,30,1
F0,0,0,0.41632410253029883,0.8147413618535877,30,1
F0,0,0,0.5176657228881346,0.8396473742499022,30,1
F0,0,0,0.1256659163780024,0.8405767657035595,30,1
F0,0,0,0.4639829239283487,0.8214689647691028,30,1
F0,0,0,0.23616915043333808,0.8571588245918337,30,1
F0,0,0,0.40571157269806846,0.8892347769797607,30,1
F0,0,0,0.32539130213978595,0.9206932829165138,30,1
F0,0,0,0.22086478827380474,0.9487082857614347,30,1
F0,0,0,0.1966377546943726,0.9478522173427311,30,1
F0,0,0,0.665249340538568,0.9181087648767811,30,1
F0,0,0,0.17202086962263063,0.9389302542776251,30,1
F0,0,0,0.4661341025300233,0.9866544229338551,30,1
F0,0,0,0.148600578682897,0.9796871950580356,30,1
F0,0,0,0.045167235300866526,0.9806769241879981,30,1
F0,0,0,0.29128559983984725,0.9960397454905925,30,1
F0,0,0,0.7638308495666619,0.9756310002344893,30,1
F0,0,0,0.42202086962263063,0.9906723466879064,30,1
F0,0,0,0.5,0.9356113339267046,30,1
F0,0,0,0.5572491470487002,0.9384648814876192,30,1
F0,0,0,0.7119845921520502,0.9700942664499871,30,1
F0,0,0,0.6903394605505253,0.9965780729191845,30,1
F0,0,0,0.9671881049234972,0.9847534938610284,30,1
F0,0,0,0.9095896148072464,0.991988763335233,30,1
F0,0,0,0.788855027523081,0.9623472620460014,30,1
F0,0,0,0.7947005055969577,0.9499229209787536,30,1
F0,0,0,0.8202919805586555,0.9607264109566512,30,1
F0,0,0,0.6848604888046385,0.9690265986807514,30,1
F0,0,0,0.6132024178546465,0.8966672946110171,30,1
F0,0,0,0.6793091350809868,0.815318292833931,30,1
F0,0,0,0.5352232874772773,0.8185213515985725,30,1
F0,0,0,0.8143066045410899,0.8017564656673369,30,1
F0,0,0,0.5471351229720578,0.7485610239181375,30,1
F0,0,0,0.5,0.6923373547177338,30,1
F0,0,1,0.5288579383763045,0.6643367482311098,30,1
F0,0,1,0.5,0.6518743152332077,30,1
F0,0,1,0.7291191350807111,0.6374428039888693,30,1
F0,0,1,0.5,0.6314191711482176,30,1
F0,0,1,0.6740482937100232,0.6243199450598901,30,1
F0,0,1,0.7764646760595898,0.6732927098631397,30,1
F0,0,1,0.8128329581890013,0.7449700957231561,30,1
F0,0,1,0.584750659461432,0.7678890819115801,30,1
F0,0,1,0.8975836176504332,0.8335506311923118,30,1
F0,0,1,0.5451672353008665,0.928263310392018,30,1
F0,0,1,0.9035887520207704,0.9705604159630478,30,1
F0,0,1,0.8857997487800918,0.8710960686418091,30,1
F0,0,1,0.755583811140301,0.8362824095651352,30,1
F0,0,1,1.0,0.8338374295978023,30,1
F0,0,1,0.9220208696226306,0.8109656701668727,30,1
F0,0,1,0.8975836176504332,0.7727843518369586,30,1
F0,0,1,0.9049848390608202,0.7986400098538396,30,1
F0,0,1,0.6005764613028145,0.8634796148602447,30,1
F0,0,1,0.8954329079051503,0.9015222420643145,30,1
F0,0,1,0.5176657228881345,0.953883549972859,30,1
F0,0,1,0.7523932623167147,0.9838565245367711,30,1
F0,0,1,0.9205540141711912,0.9317191340994044,30,1
F0,0,1,0.9682744825694465,0.881282395005731,30,1
F0,0,1,0.8404853521923528,0.854871252334592,30,1
F0,0,1,0.9220208696226306,0.8400462839313533,30,1
F0,0,1,0.9220208696226306,0.814274146073716,30,1
F0,0,1,0.851020295309517,0.7855420940181647,30,1
F0,0,1,0.48554132109722326,0.779731638712864,30,1
F0,0,1,0.7656026937630332,0.7936530976875006,30,1
F0,0,1,0.5800001183710614,0.7869927610072252,30,1
F0,0,1,0.6739641292788319,0.7578382359480015,30,1
F0,0,1,0.9506087596813119,0.7507110593501872,30,1
F0,0,0,0.9474315432887466,0.7803642860069543,30,1
F0,0,0,0.9604165758394345,0.8064338030710856,30,1
F0,0,0,0.9682744825694465,0.8275451283750929,30,1
F0,0,0,1.0,0.8525913548303107,30,1
F0,0,0,1.0,0.8893133861577793,30,1
F0,0,0,0.8319086824248374,0.9200782475189162,30,1
F0,0,0,0.9249303853567443,0.900706756743441,30,1
F0,0,0,0.8524163823495667,0.9077287499748397,30,1
F0,0,0,0.8646530388038212,0.9379001624711879,30,1
F0,0,0,1.0,0.9583527668138851,30,1
F0,0,0,0.8391611377362955,0.9774385755936098,30,1
F0,0,0,1.0,0.9774385755936122,30,1
F0,0,0,0.6995719233281698,0.9774385755936116,30,1
F0,0,0,0.8546579642110042,0.9774385755936116,30,1
F0,0,0,0.8668750612523435,0.9774385755936122,30,1
F0,1,4,0.9682744825694465,0.9752290302371823,30,1
F0,1,3,0.9410019151324716,0.9752290302371823,30,1
F0,1,3,0.04494100229973885,0.9752290302371823,30,1
F0,1,3,0.02646467605958991,0.9752290302371823,30,1
F0,1,3,0.019868524305540758,0.9752290302371822,30,1
F0,1,3,0.049162547059450445,0.9682662780970428,30,1
F0,1,3,0.03172551743055352,0.9485505510733033,30,1
F0,1,3,0.4840977487438236,0.9470365409715221,30,1
F0,1,3,0.21315269658256408,0.988168562002779,30,1
F0,2,3,0.23763375613825544,0.9588341418019466,30,1
F0,2,3,0.11468931343456823,0.9146098177231142,30,1
F0,2,3,0.1778076844893527,0.8230217428007502,30,1
F0,2,3,0.5,0.8302118132412694,30,1
F0,2,3,0.0,0.8945267392846034,30,1
F0,2,3,0.0,0.8971665950503837,30,1
F0,2,3,0.010562424803413517,0.8588054603295822,30,1
F0,2,3,0.3082859834018422,0.8288992072975864,30,1
F0,2,3,0.2687025592412766,0.8051203296724079,30,1
F0,2,3,0.07539130213978606,0.8201806142670572,30,1
F0,2,3,0.05151445431777946,0.8633309307419824,30,1
F0,2,3,0.2852232874772773,0.9165965117136038,30,1
F0,2,3,0.05288901036541194,0.9457908778044543,30,1
F0,2,3,0.07797913037736937,0.9553653832275292,30,1
F0,2,3,0.0,0.9566944632636006,30,1
F0,2,3,0.09710490038622388,0.9535353666346978,30,1
F0,2,3,0.25964280327182443,0.9696844471968675,30,1
F0,2,3,0.3756659163780023,0.9489101575006463,30,1
F0,2,3,0.6475836176504334,0.9637771428784935,30,1
F0,2,3,0.5,0.9533026344495978,30,1
F0,2,3,0.6475836176504334,0.8896705448285889,30,1
F0,2,3,0.6475836176504334,0.8396699496065575,30,1
F0,2,3,0.7670360305618105,0.8093083220067663,30,1
F0,2,3,0.8975836176504332,0.7763031722696243,30,1
F0,2,3,0.6778076844893527,0.7467426960374574,30,1
F0,2,3,0.9427508529512999,0.7408343905354796,30,1
F0,2,3,0.6580162701353519,0.7479304951026757,30,1
F0,2,3,0.8440417392452613,0.7615645193187898,30,1
F0,2,3,0.43797288790250777,0.764721506361503,30,1
F0,2,3,0.5475604976175811,0.7727722823397577,30,1
F0,2,3,0.49658966742717037,0.8043493453073531,30,1
F0,2,3,0.4755627480278025,0.8954387859537735,30,1
F0,2,3,0.02646467605958991,0.9913078965708301,30,1
F0,2,3,0.45663110650424577,0.9433155566203977,30,1
F0,2,3,0.24607044795253208,0.8552982366359217,30,1
F0,2,3,0.354476611743056,0.7627838674846138,30,1
F0,2,3,0.2951672353008665,0.7204473052004735,30,1
F0,2,3,0.41749812056119884,0.6733106858534913,30,1
F0,2,3,0.4630309719666299,0.6091408974337331,30,1
F0,2,3,0.6211189415908434,0.6596201805402528,30,1
F0,2,3,0.18716704181099875,0.6753451225596074,30,1
F0,2,3,0.26178386887034155,0.5573926111226012,30,1
F0,2,3,0.5,0.5190853329461005,30,1
F0,2,3,0.3416303468444868,0.49062689466551923,30,1
F0,2,3,0.3464112479792294,0.4872178894089498,30,1
F0,2,3,0.6630986307932849,0.5356075103904856,30,1
F0,2,3,0.5525684567112534,0.5489595661260883,30,1
F0,2,3,1.0,0.6080877459988178,30,1
F0,2,3,0.5395834241605655,0.6739024788718733,30,1
F0,2,3,0.7807085563980899,0.670996282001961,30,1
F0,2,3,0.8012359680492154,0.5907141955805291,30,1
F0,2,3,0.9571843331614296,0.5673528770893689,30,1
F0,2,3,0.6173262443466168,0.602088313240514,30,1
F0,2,3,0.9854942894949972,0.548282986390403,30,1
F0,2,3,0.9641176867848965,0.5199771912548442,30,1
F0,2,3,0.934542638141876,0.48194280173641757,30,1
F0,2,3,0.9062429743516044,0.4404361235255508,30,1
F0,2,3,0.9220208696226305,0.4482946696810855,30,1
F0,2,3,0.8768536343217641,0.4090717585330721,30,1
F0,2,3,0.9580203107975586,0.3862107107864256,30,1
F0,2,3,0.6720208696226305,0.41864671479554844,30,1
F0,2,3,0.7230532358127959,0.459744348507617,30,1
F0,2,3,0.9498926531589906,0.4791465842681502,30,1
F0,2,3,0.913194628705262,0.5341243562889124,30,1
F0,2,3,0.9919432428281476,0.6425996275147824,30,1
F0,2,3,0.8587395879467234,0.7498882109013995,30,1
F0,2,3,0.9799228847110909,0.8515298966510537,30,1
F0,2,3,0.5,0.9077706748598263,30,1
F0,2,3,0.8873191161726854,0.9799930536081038,30,1
F0,2,3,0.9474315432887466,0.9816837281727592,30,1
F0,2,3,0.9647767125227227,0.9272426689653473,30,1
F0,2,3,0.9362111591402884,0.9424021237563236,30,1
F0,2,3,0.6968166809746751,0.9091846778176744,30,1
F0,2,3,0.7078970251396679,0.823533356054027,30,1
F0,2,3,0.7704832952719992,0.7722755602356518,30,1
F0,2,3,0.5638253019510238,0.7880794751041598,30,1
F0,2,3,1.0,0.7694526633936722,30,1
F0,2,3,1.0,0.7468833962380221,30,1
F0,2,3,0.9660249801873034,0.7365908347963496,30,1
F0,2,3,0.5957858855496669,0.6720301801782197,30,1
F0,2,3,0.4320439712633092,0.6940458444018518,30,1
F0,2,3,0.5159777595377433,0.7439778974806981,30,1
F0,2,3,0.033383366430525196,0.7585979874220484,30,1
F0,2,3,0.46388604599855765,0.7751549969429539,30,1
F0,2,3,0.26828970618331127,0.8149290980924393,30,1
F0,2,3,0.5779791303773694,0.8617576606317446,30,1
F0,2,3,0.4809399577922666,0.856044813251672,30,1
F0,2,3,0.7653697997218472,0.8945724377923367,30,1
F0,2,3,0.652050150213835,0.8593110906589435,30,1
F0,2,3,0.8653321267241214,0.8196879423451422,30,1
F0,2,3,0.8311404941952623,0.8707807746647652,30,1
F0,2,3,0.9096159881054598,0.8558034609235065,30,1
F0,2,3,0.8824374454620653,0.8105975814712717,30,1
F0,2,3,0.9037836753804737,0.7578558588748285,30,1
F0,2,3,0.846362304836847,0.7098264025823058,30,1
F0,2,3,0.8369013692067151,0.6813239846159403,30,1
F0,2,3,0.8128329581890013,0.6683912017629563,30,1
F0,2,3,0.75,0.6412285041104767,30,1
F0,2,3,0.8574453249882291,0.6034543869147612,30,1
F0,2,3,0.41389291457499533,0.6291613369126874,30,1
F0,2,3,0.9604165758394345,0.6493497226913213,30,1
F0,2,3,0.519623858799394,0.6292457490820051,30,1
F0,2,3,0.8343500179031006,0.6178411019153399,30,1
F0,2,3,0.7255627480278026,0.6286766554635556,30,1
F0,2,3,0.8221923155106473,0.6554313169957694,30,1
F0,2,3,0.8215021390419616,0.6842714849618744,30,1
