pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
1865.160000,524.580000,2046.341406,589.784500,2057.130000,691.620000,2307.330000,803.050000
1864.830000,521.870000,2049.370000,586.710000,2055.220000,688.780000,2309.140000,799.310000
1863.150000,519.150000,2051.339092,583.165665,2052.440000,685.690000,2309.610000,796.080000
1860.530000,516.660000,2052.245035,581.148332,2048.650000,682.710000,2309.040000,792.420000
1857.070000,514.130000,2052.455197,580.299748,2043.990000,679.630000,2307.593826,788.141053
1853.040000,511.720000,2051.824709,574.359664,2038.750000,676.390000,2305.780000,783.920000
1848.050000,508.940000,2049.092593,571.304763,2032.560000,673.070000,2302.900000,779.800000
1842.060000,506.530000,2045.729989,568.589296,2025.790000,669.870000,2299.042750,776.002826
1835.500000,504.510000,2042.577547,565.364679,2018.640000,667.000000,2294.720000,772.010000
1828.930000,502.340000,2039.635268,562.649211,2010.870000,664.120000,2289.940000,768.230000
1822.190000,500.210000,2034.801524,560.103461,2003.510000,661.360000,2284.720000,764.310000
1815.610000,498.070000,2031.228757,557.557710,1995.930000,658.810000,2279.255957,761.060416
1809.060000,496.350000,2026.395013,555.351393,1988.180000,656.250000,2273.740000,757.800000
1801.940000,494.990000,2021.561269,552.635926,1980.390000,654.010000,2267.950000,754.610000
1795.070000,493.390000,2018.618990,550.090176,1972.560000,651.850000,2262.120000,751.340000
1788.240000,491.460000,2012.734433,547.714142,1964.700000,649.690000,2256.190000,748.380000
1781.080000,489.850000,2008.110851,545.847258,1956.530000,647.620000,2249.857686,745.722856
1773.990000,488.160000,2003.277108,543.980374,1948.250000,645.740000,2243.900000,743.360000
1766.680000,486.570000,1996.762061,542.792357,1939.960000,643.620000,2236.880000,740.290000
1758.820000,485.260000,1990.457178,541.095190,1931.520000,641.600000,2229.630000,737.600000
1750.840000,484.070000,1983.731969,538.719157,1922.800000,639.710000,2221.800000,735.310000
1742.770000,482.890000,1977.427086,537.700856,1913.970000,638.040000,2213.500000,733.370000
1734.670000,481.970000,1968.390087,536.852273,1905.040000,636.760000,2204.900000,731.630000
1725.990000,481.640000,1961.244552,537.021990,1895.890000,635.880000,2195.610000,730.410000
1716.770000,481.530000,1950.526251,537.191706,1886.500000,635.380000,2184.609908,730.501079
1707.530000,481.710000,1941.699414,537.531140,1876.640000,635.260000,2174.200000,730.330000
1697.630000,481.970000,1930.770950,536.682556,1866.410000,635.280000,2162.830000,730.210000
1687.300000,482.270000,1919.077911,537.371742,1855.850000,635.490000,2150.390000,730.230000
1676.310000,483.000000,1905.532591,538.179283,1844.660000,636.080000,2137.490000,730.100000
1664.670000,483.920000,1891.532730,538.986824,1833.360000,636.680000,2123.610000,730.340000
1652.630000,484.650000,1877.418266,539.761585,1821.860000,636.880000,2109.200000,730.530000
1640.730000,484.930000,1863.277837,539.973050,1810.110000,637.210000,2094.550000,729.970000
1628.600000,484.580000,1848.351828,538.915727,1798.390000,636.830000,2079.330000,729.050000
1616.500000,483.360000,1832.378380,537.224010,1790.429266,636.092221,2063.760000,726.760000
1603.850000,481.480000,1816.928651,533.629113,1775.717256,633.131588,2048.180000,723.350000
1591.290000,478.080000,1800.955203,528.765427,1764.203509,630.448514,2032.880000,718.920000
1579.860000,473.280000,1785.767335,522.632955,1753.080000,626.180000,2016.369994,713.690886
1568.760000,467.850000,1771.626905,515.443159,1742.780000,621.220000,2000.980000,707.290000
1559.270000,460.010000,1757.224616,505.927253,1733.060000,615.250000,1986.620000,699.300000
1549.630000,452.080000,1743.504961,496.240740,1724.080000,608.390000,1972.840000,690.210000
1540.700000,443.380000,1732.026904,484.776338,1715.820000,601.020000,1960.080000,680.740000
1532.720000,434.390000,1719.944739,473.311936,1708.320000,593.360000,1947.880000,670.990000
1526.020000,424.600000,1709.070790,462.335380,1701.660000,585.540000,1936.590000,661.200000
1519.830000,415.120000,1697.592734,451.114902,1695.690000,577.760000,1926.020000,651.390000
1514.030000,406.080000,1689.437272,439.894423,1690.370000,569.970000,1916.290000,642.040000
1508.880000,397.020000,1680.073594,428.917868,1685.640000,562.360000,1906.990000,632.890000
1504.260000,388.220000,1671.616079,418.429159,1681.060000,555.450000,1898.070000,624.340000
1499.970000,380.400000,1662.446212,410.641088,1676.440000,549.190000,1889.110000,616.900000
1495.210000,373.590000,1653.025574,403.118941,1671.850000,543.680000,1879.900000,610.160000
1489.570000,367.950000,1642.969836,396.622542,1666.680000,538.970000,1869.940000,604.880000
1483.270000,362.950000,1632.702398,390.126142,1660.910000,535.030000,1859.769571,599.376834
1476.170000,358.820000,1620.741362,386.279590,1654.150000,531.990000,1848.555893,595.481956
1468.070000,355.280000,1607.418815,381.945944,1646.600000,529.690000,1836.210000,591.990000
1458.990000,353.040000,1593.682861,380.023252,1638.210000,528.170000,1822.500000,590.030000
1448.900000,351.810000,1578.848032,378.840057,1629.030000,527.610000,1807.520000,589.350000
1438.250000,351.270000,1562.914326,378.840057,1619.160000,527.810000,1792.010000,589.680000
1426.890000,351.630000,1546.064890,379.431654,1608.680000,528.820000,1775.270000,591.060000
1415.070000,352.790000,1528.960000,380.440000,1597.450000,530.680000,1756.978610,594.169072
1402.160000,354.700000,1511.440000,382.960000,1585.840000,532.970000,1739.090000,596.990000
1389.570000,356.690000,1493.790000,385.680000,1573.890000,535.680000,1721.560000,600.060000
1376.590000,359.210000,1475.890000,388.610000,1561.970000,538.360000,1704.250000,603.080000
1363.560000,361.610000,1458.060000,391.150000,1549.730000,541.180000,1686.610717,606.216506
1350.750000,363.370000,1440.220000,393.610000,1537.350000,543.860000,1669.180000,608.830000
1337.770000,364.710000,1422.790000,395.280000,1524.860000,546.060000,1651.840000,610.910000
1324.860000,365.560000,1405.760000,395.950000,1512.270000,547.760000,1633.155222,613.956165
1312.090000,365.430000,1389.340000,395.380000,1499.990000,548.620000,1616.896044,613.806928
1299.410000,364.220000,1373.260000,393.850000,1487.760000,548.560000,1599.468502,612.351039
1287.110000,362.030000,1357.130000,391.070000,1475.340000,547.620000,1581.110488,610.846283
1274.850000,358.810000,1341.090000,387.250000,1462.740000,545.750000,1563.460000,608.720000
1262.570000,354.760000,1325.130000,382.490000,1449.940000,543.090000,1547.527503,604.066308
1249.920000,349.950000,1309.450000,376.850000,1437.320000,539.610000,1531.170000,599.630000
1237.670000,344.230000,1294.770000,370.090000,1425.180000,535.200000,1515.170000,594.170000
1226.540000,337.940000,1280.920000,362.620000,1413.220000,530.590000,1499.570000,588.510000
1215.730000,331.300000,1267.640000,355.030000,1401.750000,525.740000,1484.380000,582.550000
1205.380000,324.710000,1254.890000,347.420000,1390.820000,520.750000,1470.030000,576.400000
1195.460000,318.080000,1242.370000,340.530000,1380.740000,515.890000,1456.820000,570.110000
1185.860000,312.120000,1230.220000,334.080000,1370.450000,511.160000,1443.380000,564.850000
1176.460000,306.950000,1218.230000,328.530000,1360.590000,507.290000,1430.300000,560.570000
1167.160000,302.570000,1206.230000,323.870000,1351.120000,503.990000,1417.330000,556.790000
1157.990000,298.700000,1194.220000,319.910000,1341.650000,501.350000,1404.260000,553.930000
1148.680000,295.450000,1182.330000,316.810000,1331.530000,499.390000,1391.280000,551.920000
1138.810000,293.000000,1170.420000,314.360000,1321.310000,497.990000,1378.300000,550.380000
1128.830000,291.140000,1159.110000,312.550000,1310.350000,497.570000,1365.210000,549.860000
1118.450000,290.460000,1147.800000,311.690000,1299.350000,497.560000,1352.220000,549.940000
1107.510000,290.360000,1135.780000,312.250000,1287.780000,498.270000,1339.000000,550.900000
1096.260000,290.920000,1123.710000,313.170000,1275.710000,499.770000,1325.850000,552.530000
1084.500000,292.320000,1109.474705,316.475016,1263.340000,501.710000,1312.340000,554.900000
1072.310000,294.330000,1096.240000,318.760000,1250.400000,504.310000,1298.729190,558.916255
1059.440000,297.050000,1083.660000,322.000000,1236.930000,507.420000,1284.910000,562.800000
1046.590000,300.330000,1071.210000,326.040000,1223.170000,511.130000,1270.980000,567.080000
1033.630000,304.340000,1058.950000,330.810000,1208.750000,515.830000,1257.030000,572.230000
1020.630000,309.070000,1046.840000,336.390000,1194.210000,521.120000,1243.260000,578.220000
1007.630000,314.290000,1034.920000,342.770000,1180.090000,526.850000,1229.710000,584.940000
994.810000,320.110000,1023.180000,349.670000,1166.230000,533.060000,1216.820000,591.980000
982.000000,326.520000,1012.160000,356.790000,1152.340000,539.660000,1204.340000,599.260000
969.640000,333.160000,1001.800000,363.910000,1138.830000,546.210000,1192.350000,606.650000
957.960000,339.800000,991.820000,370.940000,1125.480000,552.990000,1180.580000,614.100000
946.760000,345.660000,982.300000,377.880000,1112.500000,559.410000,1169.220000,621.390000
933.568820,351.626892,973.250000,384.360000,1099.740000,565.390000,1158.813671,627.490233
922.430000,357.560000,964.470000,390.300000,1088.100000,570.410000,1148.440000,633.230000
912.190000,362.280000,956.570000,395.710000,1076.220000,575.290000,1138.990000,638.340000
902.320000,366.660000,949.280000,400.370000,1064.890000,579.470000,1129.990000,643.060000
892.500000,370.690000,942.280000,404.650000,1053.700000,583.450000,1121.670000,647.090000
883.280000,374.150000,935.380000,408.530000,1042.920000,586.730000,1113.720000,650.400000
874.360000,377.010000,929.360000,411.270000,1032.680000,589.280000,1106.090000,653.030000
865.600000,379.120000,923.400000,413.590000,1022.350000,591.240000,1098.460000,655.070000
857.330000,380.600000,917.790000,415.190000,1012.350000,592.620000,1091.460000,656.220000
849.140000,381.600000,912.390000,416.300000,1002.340000,593.480000,1084.540000,657.010000
840.990000,382.220000,907.230000,416.840000,992.500000,593.890000,1077.980000,657.000000
832.840000,382.610000,901.980000,416.950000,983.100000,593.760000,1071.120000,656.710000
824.640000,382.310000,896.810000,416.490000,973.330000,593.380000,1063.960000,655.890000
815.860000,381.810000,891.330000,415.600000,963.280000,592.630000,1056.770000,654.760000
806.890000,380.960000,884.900000,414.630000,952.660000,591.750000,1049.370000,653.220000
797.670000,379.940000,877.780000,413.650000,941.960000,590.640000,1041.080000,651.690000
787.970000,378.960000,870.350000,412.550000,930.910000,589.450000,1032.430000,649.890000
777.590000,377.950000,862.660000,411.160000,919.750000,588.000000,1023.460000,648.060000
766.850000,376.980000,854.230000,409.960000,908.000000,586.880000,1014.030000,646.320000
755.970000,376.050000,845.510000,409.040000,896.020000,585.900000,1003.910000,645.200000
744.930000,375.370000,836.550000,408.290000,884.000000,584.940000,993.620000,644.140000
733.830000,375.070000,827.190000,408.010000,871.850000,584.280000,982.990000,643.570000
722.760000,375.040000,817.750000,408.180000,860.020000,584.130000,972.420000,643.380000
711.830000,375.100000,808.160000,408.530000,848.130000,584.130000,962.230000,643.260000
701.020000,375.380000,799.150000,408.970000,836.340000,584.320000,952.290000,643.210000
690.210000,375.880000,790.520000,409.230000,825.150000,584.380000,942.430000,643.420000
679.660000,376.140000,782.130000,409.770000,813.990000,584.600000,932.970000,643.570000
669.570000,376.610000,774.010000,410.020000,802.860000,585.050000,923.060000,643.950000
659.510000,377.140000,765.930000,410.420000,791.880000,585.280000,913.920000,644.090000
