scorer,"('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')","('DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000', 'x')"
198,976.5098494258013,615.5583980865052,0.01,908.151,635.553,0.998960018,818.433,647.985,0.999769986,786.285,632.604,0.999960005,1287.552,663.352,0.999989986,1319.272,591.017,0.99861002,1316.658,520.135,0.999920011,1291.843,507.044,0.999949992,1249.32,508.086,0.999029994,1183.323,539.084,0.998019993,1122.477,577.072,0.999859989,1083.88,587.979,0.999939978,845.104,481.493,0.996169984,914.763,488.874,0.99533999,981.801,489.636,0.999939978,1009.792,494.465,0.999970019,1010.086031,606.2914095,1.0,1079.676,613.423,0.998380005,1145.565,622.513,0.999650002,1172.323,638.769,0.999989986,853.181,680.845,0.997739971,756.462,708.263,0.974680007,668.52,722.358,0.99921,637.24,721.307,0.999650002,834.945,287.274,1.0,849.595,366.776,0.999979973,902.521,419.597,0.999989986,932.418,415.553,0.999989986,595.61,396.989,0.994610012,662.177,408.395,0.993610024,726.07,414.46,0.997169971,755.288,418.936,0.999329984
199,985.252029918032,615.8625818713532,0.01,914.892,632.319,0.998989999,826.886,651.398,0.997539997,790.288,637.942,0.999859989,1283.787,665.813,0.999960005,1318.095,594.123,0.993290007,1319.6,521.4,0.999459982,1299.679,503.852,0.999149978,1252.886,507.686,0.99980998,1190.66,536.172,0.999100029,1125.113,576.355,0.999870002,1087.653,591.314,0.999859989,841.809,480.32,0.989409983,907.98,488.669,0.996389985,978.795,489.636,0.999830008,1008.272,487.435,0.999899983,1008.869,605.236,0.986819983,1074.734,612.518,0.999849975,1136.329585,619.860584,1.0,1166.851,634.798,0.999750018,860.584,680.845,0.998570025,760.452,705.07,0.99375999,678.226,729.57,0.999800026,646.506,721.307,0.999610007,834.313,282.452,0.999960005,847.44,361.176,0.999920011,898.238,421.904,0.998130023,926.377,418.153,0.999979973,591.568,396.64,0.996739984,659.742,408.523,0.993070006,724.271,414.13,0.998880029,753.999,417.338,0.998939991
200,996.414401523103,616.9206574610947,0.01,920.96,629.802,0.999450028,835.005,656.0,0.999080002,794.893,648.913,0.996519983,1280.413,666.388,0.999989986,1318.095,601.263,0.999469995,1323.266,524.545,0.999899983,1308.983,503.852,0.999750018,1258.588,506.738,0.999759972,1192.86,535.078,0.999279976,1129.31,575.498,0.999679983,1094.192,593.051,0.999989986,837.354,478.246,0.981159985,903.774,488.521,0.993929982,975.519,489.636,0.999610007,1003.231,482.739,1.0,1000.659,604.522,0.995760024,1070.765,611.591,0.999939978,1129.444926,619.4616531,1.0,1161.728,629.14,0.999979973,866.309,680.349,0.999539971,769.923,700.684,0.975049973,686.476,733.393,0.999880016,652.413,732.84,0.999769986,832.353,280.669,0.999949992,847.287,358.63,0.999989986,889.595,421.904,0.995039999,923.097,426.342,0.999870002,589.739,396.542,0.999069989,654.568,408.523,0.986869991,719.151,413.48,0.995050013,749.497,411.417,0.999729991
201,1008.3478242874247,618.3607309622797,0.01,929.091,627.559,0.998080015,845.635,656.0,0.998199999,804.476,660.591,0.948450029,1279.367,667.733,0.999960005,1318.095,604.704,0.999559999,1323.266,529.656,0.999899983,1318.541,503.852,0.996630013,1261.174,506.738,0.999660015,1197.415,530.741,0.999170005,1134.599,572.794,0.999599993,1098.534,593.051,0.999970019,831.443,477.888,0.995710015,901.152,487.939,0.998660028,973.566,491.524,0.999440014,998.308,482.739,0.999930024,995.185,604.008,0.997269988,1063.288,610.904,0.997860014,1127.213434,617.7636535,1.0,1158.348,624.522,0.999729991,873.063,680.349,0.997179985,776.437,698.297,0.978929996,690.93,733.393,0.999930024,660.622,740.893,0.999970019,832.353,278.631,0.999909997,846.233,354.542,0.999979973,887.129,421.904,0.999010026,917.805,428.212,0.999949992,587.971,395.542,0.997340024,651.27,408.438,0.992959976,717.211,413.46,0.996259987,746.477,409.172,0.999559999
202,1019.4031582574078,619.8109084814589,0.01,935.387,625.352,0.997759998,850.701,656.0,0.998929977,812.215,660.789,0.962310016,1276.29,667.733,0.999849975,1318.383,607.074,0.995060027,1323.266,535.594,0.999960005,1318.541,508.162,0.99940002,1265.566,507.219,0.999499977,1199.331,530.303,0.997290015,1138.352619,569.3542474,0.01,1102.225,593.051,0.999759972,828.79,477.817,0.997229993,898.593,487.391,0.998820007,963.521,494.554,0.999960005,991.77,482.739,0.999189973,989.712,602.4808189,0.998929977,1059.179,610.296,0.990570009,1118.205079,617.4747913,1.0,1152.066,618.756,0.999350011,880.393,681.463,0.99970001,786.426,696.922,0.978470027,697.148,733.393,0.999859989,671.722,743.932,0.999849975,832.353,275.655,0.999899983,844.169,350.278,0.999979973,881.877,420.072,0.995909989,911.001,431.861,0.999859989,585.834,394.503,0.991490006,648.646,408.438,0.995970011,711.792,413.48,0.995130002,742.089,406.422,0.999729991
203,1027.9312634794628,620.8992961251821,0.01,939.488,624.35,0.999670029,859.553,652.866,0.998589993,822.175,660.789,0.938059986,1269.359,666.388,0.998510003,1318.78,612.253,0.997460008,1318.095,538.78,0.999970019,1318.541,509.2,0.999989986,1269.612826,506.689,0.01,1202.519142,529.5253053,0.01,1139.1493,566.0365758,1.0,1109.976754,592.3330168,0.01,823.658,476.939,0.994180024,893.177,487.391,0.996309996,962.049,495.29,0.999859989,987.071,484.213,0.999930024,978.7641575,600.0877598,1.0,1049.319,610.296,0.99958998,1112.168378,614.636063,1.0,1147.35,615.708,0.999790013,887.218,681.463,0.999599993,789.392,693.435,0.983500004,707.512,731.039,0.999989986,684.834,744.7765196,0.999949992,833.813,267.654,0.999549985,843.281,346.065,0.999939978,880.486,418.001,0.997259974,907.221,432.224,0.999890029,581.69,394.373,0.990949988,645.774,408.438,0.996150017,708.259,413.305,0.998759985,741.614,406.422,0.999920011
204,1032.283,621.254,0.999979973,946.448,623.472,0.999840021,863.31,649.436,0.999859989,836.162,660.789,0.915799975,1263.822,664.531,0.99792999,1319.985,612.253,0.999440014,1318.095,544.861,0.999989986,1316.215,517.018,0.999989986,1273.578,505.432,0.999740005,1207.387,527.776,0.99831003,1145.57,563.437,0.999970019,1118.705,589.499,0.999819994,819.771,476.92,0.999459982,888.193,485.422,0.997560024,959.226,498.145,0.999960005,984.848,488.296,0.999949992,976.1680763,598.653,0.01,1047.368,609.791,0.999989986,1110.635,614.317,0.998300016,1141.728687,613.3803712,0.01,894.222,680.779,0.999840021,795.0389323,691.6286273,0.01,713.733,723.808,1.0,692.20874,744.7765196,1.0,834.18,266.828,0.999490023,842.987,344.698,0.999979973,877.348,415.642,0.998019993,906.9,432.564,0.999750018,578.454,393.993,0.993059993,643.91,407.606,0.998489976,705.15,413.305,0.99901998,738.726,406.422,0.999909997
205,1032.283,620.1118456,0.999960005,950.948,623.472,0.998080015,868.4,644.947,0.998960018,845.474,659.519,0.941779971,1260.563,659.711,0.998669982,1319.985,612.495,0.991699994,1318.095,549.437,0.999979973,1311.296,526.648,0.999750018,1277.933,501.488,0.999870002,1212.285,526.559,0.997309983,1150.187,560.534,0.999970019,1123.843,583.478,0.999750018,815.04,476.092,0.99842,885.686,484.28,0.986119986,951.859,499.204,0.999759972,983.144,491.703,0.999880016,974.525,600.0877598,0.99792999,1043.335,608.816,0.999989986,1105.87,614.317,0.999580026,1137.41148,613.3803712,1.0,901.589,680.779,0.999750018,803.235,691.575,0.981249988,715.285,715.906,0.999989986,696.1660396,743.932,1.0,834.271,265.858,0.991980016,842.894,341.206,0.999989986,874.718,412.516,0.99247998,898.692,433.758,0.999180019,574.643,391.687,0.984939992,636.566,405.545,0.986429989,703.022,413.65,0.999339998,731.934,408.154,0.999840021
206,1032.283,617.217,0.99980998,959.659,623.752,0.999880016,873.415,639.289,0.999759972,845.474,654.132,0.999199986,1254.412,657.674,0.998369992,1321.874,612.253,0.987030029,1321.554,552.362,0.999979973,1311.296,533.73,0.999899983,1280.596,501.322,0.999750018,1216.039,526.355,0.998560011,1150.316,554.381,0.999949992,1124.35,583.112,0.999530017,812.201,476.666,0.999189973,882.788,482.731,0.996309996,947.632,499.204,0.999979973,978.78,496.037,0.999960005,964.973,599.534,1.0,1038.228,607.165,0.999870002,1099.604,614.317,0.996070027,1134.241763,613.3803712,1.0,910.403,679.748,0.999369979,810.461,691.575,0.991110027,722.078,708.762,0.999970019,699.624,729.351,0.999920011,842.326,261.373,0.999870002,840.379,335.393,0.999989986,873.985,407.997,0.997940004,891.434,433.758,0.999000013,573.06,391.447,0.989269972,633.968,404.239,0.993340015,699.682,415.167,0.999719977,728.848,410.557,0.999660015
207,1034.884828,616.57,1.0,960.562,624.35,0.999849975,873.562,635.57,0.999050021,845.474,649.939,0.99958998,1250.492,654.42,0.996900022,1321.874,614.257,0.967289984,1327.854,559.914,0.999710023,1311.296,542.436,0.99980998,1284.782,499.733,0.999580026,1219.952,524.736,0.999310017,1152.931,553.029,0.999880016,1124.566,581.2326819,0.01,809.984,476.92,0.993030012,879.746,482.41,0.994239986,942.042,499.204,0.999899983,975.163,499.224,0.999989986,957.519,599.534,1.0,1027.046,605.308,0.98793,1092.209,614.845,0.998889983,1124.495,613.8031811,0.999849975,914.8,677.44,0.99940002,817.543,691.575,0.986999989,727.108,704.761,0.999819994,699.983,719.458,0.999409974,845.868,260.704,0.999830008,836.639,332.429,1.0,873.681,401.833,0.99901998,891.296,433.758,0.999650002,570.509,391.447,0.991999984,632.216,403.752,0.996100008,696.523,415.59,0.999819994,727.346,412.682,0.999960005
208,1044.501839,613.015264,1.0,961.298,624.498,0.99980998,879.212,630.982,0.999740005,845.474,648.023,0.999729991,1248.438,654.038,0.997810006,1316.19,628.782,0.977240026,1334.817,567.979,0.999930024,1314.117,549.759,0.999960005,1287.962,499.191,0.999369979,1222.377,524.471,0.999740005,1154.068,550.657,0.999939978,1124.59254,576.595,0.999979973,803.234,476.92,0.998359978,876.13,481.703,0.996969998,938.157,499.018,0.999989986,971.64,502.962,1.0,953.496,599.534,0.999989986,1015.386,604.543,0.999480009,1089.346,614.845,0.999679983,1123.053126,613.8031811,1.0,923.058,673.876,0.999880016,824.083,692.267,0.989449978,733.776,699.313,0.999840021,704.261,708.161,0.999849975,853.855,258.828,0.999880016,832.879,328.366,0.999629974,872.755,393.305,0.997789979,891.115,424.346,0.999610007,568.848,391.687,0.994750023,631.73,403.735,0.998960018,693.024,416.306,0.999899983,724.027,416.112,0.999890029
209,1048.952332,609.9448359,1.0,970.8144669,624.498,0.01,885.7650746,628.747,0.01,845.474,639.3584328,0.01,1247.652,653.876,0.995310009,1315.791,634.314,0.980139971,1342.245,569.566,0.997269988,1322.675,553.194,0.999970019,1291.982,498.551,0.999689996,1225.78,523.247,0.999220014,1155.326,549.33,0.999949992,1124.59254,571.031,0.999979973,797.981,476.666,0.997229993,873.184,481.107,0.986450016,935.157,496.794,0.999939978,967.465,504.349,0.999960005,949.141,599.534,0.999989986,1012.067,603.934,0.999660015,1084.332,614.845,0.999369979,1114.62,613.8031811,0.999960005,929.734,672.296,0.999319971,827.601,692.267,0.99308002,739.649,699.313,0.999979973,711.069,702.593,0.99958998,863.745,257.223,0.999790013,830.387,325.738,0.999149978,870.771,388.866,0.999339998,888.322,414.438,0.99940002,563.171,391.742,0.987590015,629.574,403.222,0.998049974,689.773,416.306,0.999459982,719.538,417.12,0.99940002
210,1049.787047,608.3995905,1.0,979.024,624.498,0.998539984,890.46,628.747,0.999949992,848.603,627.898,0.999369979,1244.337,653.876,0.993130028,1307.304,636.537,0.956900001,1350.448,574.219,0.998090029,1327.752393,554.9293556,1.0,1296.598,498.47,0.999539971,1228.044,523.226,0.999710023,1158.345,548.31,0.999909997,1125.802,566.609,0.999899983,795.537,476.666,0.997969985,868.316,481.022,0.97724998,934.759,495.146,0.999890029,965.011,504.938,0.999989986,944.3191889858433,600.0108792970226,0.01,1010.0864380961403,603.6830949972762,0.01,1079.4901115213938,615.7617142522944,0.01,1105.4494040053935,613.5089090925725,0.01,935.911,670.57,0.998399973,835.62,692.267,0.985589981,745.854,699.313,0.999890029,718.503,697.808,0.999769986,873.182,254.603,0.999779999,830.17,319.47,0.999490023,865.268,385.185,0.999719977,888.322,403.486,0.99970001,560.71,391.742,0.984700024,628.174,402.977,0.996219993,686.687,416.306,0.999650002,713.94,419.564,0.999759972
211,1054.782,606.232,0.999989986,981.064,624.245,0.993019998,893.892,628.747,0.999970019,858.183,627.201,0.999899983,1241.785,653.876,0.990660012,1306.133,639.47,0.951709986,1356.928,583.367,0.998950005,1340.6594,557.0357575,1.0,1298.44,498.47,0.999870002,1232.999,520.511,0.999069989,1160.108,547.632,0.999870002,1126.208,562.824,0.999890029,793.289,476.113,0.982909977,861.483,480.798,0.979309976,930.023,493.266,0.999790013,958.928,504.938,0.999670029,939.2845080201853,600.9187343597899,0.01,1007.1890690888961,603.8086031006196,0.01,1075.734632517419,617.4492054761884,0.01,1098.3224430678065,612.8462015374957,0.01,944.281,668.978,0.99831003,840.457,690.058,0.99575001,757.21,705.114,0.999899983,726.87,697.808,0.999899983,877.563,254.008,0.999930024,830.17,313.389,0.998099983,857.183,382.231,0.999909997,884.288,395.422,0.999949992,557.476,391.742,0.987190008,618.158,401.357,0.98684001,683.606,415.903,0.999849975,712.691,426.83,0.998449981
212,1057.558,606.232,0.999909997,993.369,618.619,0.998529971,901.059,632.105,0.999270022,862.14,627.201,0.999220014,1235.806,654.158,0.997919977,1306.031,639.475,0.989160001,1361.002,591.397,0.999450028,1354.68361,562.0007644,1.0,1302.777,498.47,0.999890029,1237.247,519.259,0.999610007,1164.658,547.632,0.999580026,1126.485,556.386,0.999870002,787.997,475.698,0.995800018,854.838,480.323,0.972660005,926.879,491.663,0.999800026,954.341,504.938,0.999629974,934.1052509193518,602.076659334729,0.01,1003.5195258006918,604.1518281454818,0.01,1072.6851168083058,619.4869811196412,0.01,1092.8365620404072,611.888117923257,0.01,948.855,667.343,0.999559999,844.89,689.188,0.99168998,762.761,706.578,0.99970001,733.283,697.808,0.999949992,881.641,253.81,0.99980998,830.387,308.359,0.993560016,847.558,379.927,0.999790013,876.818,389.357,0.999970019,554.737,391.156,0.994390011,615.935,401.357,0.993889987,681.406,415.216,0.999830008,710.984,426.952,0.999719977
213,1065.653,606.232,0.999800026,993.369,616.5868583,0.998099983,911.902,641.969,0.995140016,872.03,627.201,0.999289989,1233.876,655.176,0.994040012,1305.604,640.87,0.987020016,1361.413,598.879,0.997879982,1359.904,570.418,0.999300003,1306.835,500.516,0.999859989,1239.687,516.161,0.999499977,1170.072,547.632,0.999650002,1131.891,550.523,0.999729991,783.616,475.439,0.993920028,853.065,479.668,0.991649985,922.759,489.186,0.99958998,949.993,504.053,0.999130011,928.8497114996692,603.3037483682672,0.01,999.2224410539512,604.5540739673145,0.01,1069.9611182142849,621.4545486306115,0.01,1088.5892057763635,610.707717738344,0.01,958.478,665.453,0.999270022,859.253,685.466,0.987709999,769.653,708.776,0.999840021,740.915,704.754,0.999930024,889.829,251.947,0.999029994,833.036,301.678,0.994390011,838.795,374.982,0.999849975,869.717,388.561,0.999920011,552.772,390.999,0.996299982,615.636,401.357,0.991900027,681.193,414.333,0.997600019,706.148,426.952,0.99950999
214,1068.749,606.704,0.999899983,995.106,615.8,0.999350011,922.132,641.969,0.989239991,873.948,637.175,0.990890026,1231.013,657.504,0.997020006,1300.54,641.82,0.994530022,1361.896,606.726,0.996810019,1368.185,577.76,0.999790013,1309.396,502.235,0.999679983,1242.057,514.966,0.999559999,1178.713,547.117,0.999660015,1137.403,550.523,0.999450028,780.919,473.94,0.993139982,850.257,479.668,0.98427999,920.957,486.996,0.997479975,946.846,497.101,0.999610007,923.5861835774632,604.4190956068318,0.01,994.4424476710988,604.85664440157,0.01,1067.1821905555869,622.9314154570584,0.01,1085.1778191288445,609.3780604712439,0.01,964.865,665.312,0.997070014,868.657,683.115,0.979719996,776.93,710.225,0.999090016,747.383,710.724,0.999939978,892.122,250.366,0.999740005,833.036,300.876,0.997250021,829.658,374.086,0.999989986,858.9,387.604,1.0,548.637,387.984,0.979349971,611.538,401.741,0.991320014,676.54,409.424,0.998049974,703.004,426.952,0.999059975
215,1078.222,606.704,0.999949992,996.962,613.247,1.0,926.849,641.969,0.910229981,891.363,653.568,0.900569975,1228.629,659.278,0.998579979,1291.788,643.41,0.984260023,1362.022,609.88,0.995130002,1372.337,584.204,0.999920011,1314.392,506.266,0.999830008,1249.192,511.448,0.998470008,1183.478,547.117,0.999830008,1142.344,550.523,0.999939978,775.509,470.63,0.997529984,844.194,479.508,0.979009986,915.353,484.134,0.996089995,943.726,495.413,0.998619974,918.3829609690603,605.2417951968497,0.01,989.3241784745583,604.9008432836997,0.01,1063.9678876524417,623.4970890469406,0.01,1082.1998469510174,607.9722056104443,0.01,972.149,664.248,0.998440027,874.189,679.827,0.971270025,784.103,710.225,0.999610007,755.548,714.2,0.999939978,895.882,249.669,0.999769986,833.163,298.267,0.99842,823.866,373.006,0.999979973,852.699,386.551,0.999989986,547.383,381.171,0.990209997,606.05,402.882,0.995350003,671.715,402.901,0.998560011,697.659,418.644,0.997669995
216,1081.65,606.704,0.99980998,1010.948,613.247,0.990239978,938.099,641.442,0.998570025,908.627,653.568,0.960479975,1222.958,662.104,0.987749994,1291.514,645.597,0.980579972,1361.896,612.228,0.975459993,1378.786,591.552,0.99800998,1317.927,510.399,0.999960005,1251.581,509.026,0.999750018,1187.829,547.117,0.999979973,1148.705,553.435,0.999930024,771.645,469.553,0.998430014,840.651,479.508,0.990639985,912.817,482.922,0.995249987,941.649,491.941,0.999740005,913.3083374907865,605.5909412847483,0.01,984.0122662867541,604.5279744491559,0.01,1059.9377633250801,622.731076848217,0.01,1079.2527340960512,606.5632126444327,0.01,978.876,662.519,0.999750018,875.906,679.485,0.988110006,791.248,710.225,0.999729991,763.937,716.971,0.999909997,902.639,245.891,0.999979973,833.163,295.965,0.999459982,820.076,368.585,1.0,845.576,386.551,0.999989986,547.383,372.299,0.999159992,599.571,404.597,0.997969985,666.123,402.901,0.999170005,693.302,407.234,0.999029994
217,1085.477,603.879,0.99958998,1013.959,614.028,0.997200012,941.477,632.373,0.998199999,913.828,653.568,0.969439983,1218.667,665.183,0.997690022,1291.018,646.607,0.937150002,1361.413,616.271,0.981620014,1380.917,598.454,0.998109996,1322.182,511.389,0.999800026,1259.164,508.108,0.999779999,1190.02,545.809,0.999979973,1154.504,559.56,0.999859989,767.136,467.756,0.997240007,839.517,479.508,0.971289992,909.403,481.35,0.998690009,936.81,488.188,0.998650014,908.4306069589677,605.2856280169548,0.01,978.6513439301102,603.57934173339,0.01,1054.7113713937324,620.2128863088464,0.01,1075.933925417114,605.2241410616964,0.01,986.626,662.383,0.999360025,891.036,676.439,0.992110014,797.733,708.026,0.999610007,770.25,718.618,0.999369979,905.711,244.611,0.999960005,834.263,294.468,0.999109983,815.906,364.567,0.999989986,840.415,386.551,0.999960005,547.383,364.852,0.99883002,593.429,407.856,0.999140024,656.168,402.901,0.998979986,685.411,395.875,0.999580026
