,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area
2,2022,09,13,01,2,N,Y,0,1149.5553373909772,363.33242447067664,1.924571587311358,0.9948261279575145,0.2061427067091623,0.37254459030777065,2.2318114154689432,1.9223057061495752,8.903397999112663
3,2022,09,13,01,3,N,Y,0,1139.918657255639,352.55433226766917,2.1043047396441104,0.9492719722559503,0.1860221572115885,1.365360254089779,2.4387182612271787,1.9099526216791514,10.288552705665005
4,2022,09,13,01,4,N,Y,0,1100.6383934197995,371.47705010325814,2.2419134161996235,0.9651354702320637,0.12800709823875325,1.7091547026170009,3.7132288986634054,2.140276132998107,11.720639319721787
5,2022,09,13,01,5,N,Y,0,1097.1845731494361,349.8006662383459,2.160270072573893,1.0633191204734962,0.23473457538385034,1.5704743848525695,3.015370491845449,1.7555730591295267,13.523688427141998
6,2022,09,13,01,6,N,Y,0,1099.17327155094,289.5300118346804,2.082215501927791,0.7104179692577693,0.44725505636271246,4.139362295920446,2.776825497236755,1.5286894766295347,7.541064751384565
7,2022,09,13,01,7,N,Y,0,1030.9973857391917,310.73926362706766,2.215103669902424,1.0125858435350266,0.5795587984190229,3.6937310595136816,2.5478791832468377,1.6976732055885682,9.603081693900727
8,2022,09,13,01,8,N,Y,0,996.9123440401003,283.14368790401005,2.223132575175031,0.8703883171314942,0.5287531325632305,1.4889141630660379,2.2430100917826183,1.973700830748435,7.836012632880854
9,2022,09,13,01,9,N,Y,0,935.7953042216168,299.72884147067674,2.077990689663673,0.7768209241888379,0.5897127247433125,1.5638687547721615,3.3780006671933664,1.7819875860576224,6.812281955952192
10,2022,09,13,01,10,N,Y,0,893.2660891992482,297.74270399107144,1.9250464194788954,0.7434703125018053,0.5678915190147732,1.2045889774059415,2.6042059966749456,1.6000503160496187,7.922477000054928
11,2022,09,13,01,11,N,Y,0,858.5049508508773,315.3332169213033,1.8966252154713312,0.7946190946884368,0.2844023831643178,1.1071266614968607,2.147056927141403,2.131991355347444,8.981531342708598
12,2022,09,13,01,12,N,Y,0,837.6135692185151,298.125586306767,1.671117768603133,0.801840542419289,0.37954223057687014,0.7886081213230708,2.2960661058548197,1.1938573728025519,8.981256092637597
13,2022,09,13,01,13,N,Y,0,870.6955926077068,309.3185996711466,1.6525780715493796,0.846566204103144,0.22814657223678966,1.6116643508259645,2.3330212695799153,1.5772423823098296,8.89637941186058
14,2022,09,13,01,14,N,Y,0,891.025068774436,314.2001028451128,1.6582106615922845,0.7511656300669213,0.2112088393289225,0.619812221940258,2.8740946666128537,1.2458842817170803,7.796228123104663
15,2022,09,13,01,15,N,Y,0,904.0357162690789,318.05069406710527,1.7643077664342826,0.6446827895363549,0.1831622396931704,0.4515969202267374,4.041927177327355,0.8386680870633063,6.710239913232071
16,2022,09,13,01,16,N,Y,0,965.2722417716168,351.3867180331767,1.9081773141327558,0.6165323005304156,0.3591201161490768,1.599918814574126,2.747932495759992,1.3039067028856348,5.328199632658275
17,2022,09,13,01,17,N,Y,0,965.1431200319547,385.6035819005639,2.1891971981664806,0.7009435124930081,0.5327185426626797,2.0858491554106764,2.8813965165808493,1.349291934687013,6.931963815755051
18,2022,09,13,01,18,N,Y,0,1011.2053225986841,436.0863854763158,2.429656945222387,0.8141449656805492,0.7171361622956641,1.432647308010642,3.115686692781126,1.3191906921752128,8.831491261020448
19,2022,09,13,01,19,N,Y,0,1091.8554355789474,458.32204481184215,2.4563979224862615,0.7710331198037919,0.7906892588964275,1.2964752305715819,3.728426854649379,1.134438092090837,9.017927149093474
20,2022,09,13,01,20,N,Y,0,1162.3405103453945,469.69423210328944,2.497436075698446,0.8201741853332001,0.7151710633549416,1.0496698507134405,2.5972806016302328,1.000100562536953,9.872052431652984
21,2022,09,13,01,21,N,Y,0,1212.7530829999998,473.74733497039483,2.595953183791825,0.9026351558407871,0.5736795348960322,0.9254904021335012,2.445898848045713,1.1187594713191311,12.332894542633525
22,2022,09,13,01,22,N,Y,0,1255.7098769802633,448.96618988157894,2.522553678141498,1.0067374840164336,0.5187359215379193,0.792206025404576,3.0494918167080867,1.0108910604507348,12.07186922990117
23,2022,09,13,01,23,N,Y,0,1241.7387067669174,451.6097227443609,2.2779370983083433,1.0957274269621047,0.38383777768490007,2.2136511296764922,4.97016917658365,1.4813025847804375,11.37141761092138
24,2022,09,13,01,24,N,Y,0,1286.983903264693,393.2582180905389,2.109288821724814,1.1229256278189397,0.35771847087533915,7.924970814224001,6.203407454740261,1.829181797125471,10.398844075952189
25,2022,09,13,01,25,N,Y,0,1270.3762395526317,374.4684705578947,2.11492092292891,1.08255044371722,0.4716220720792484,0.558232063563715,8.750460946491561,1.322174500422929,12.038940401734289
