,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,Fish1_X,Fish1_Y,Fish2_X,Fish2_Y,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Fish1_Speed,Fish2_Speed,Speed_Diff,Spatial_Auto,Sync
13,2021,08,03,11,Y,N,2,individual8xindividual3,13,0.2513322144225385,0.2251776535362202,0.1848624144094877,0.2031825633010892,0.8454566269785148,-0.27976456671497063,0.8905420376889025,-18.36037817151041,9.88686798489105,2.2519383542305094,1.8305896203647047,0.4213487338658047,-0.4440735589442289,0.5455455094712405
14,2021,08,03,11,Y,N,2,individual8xindividual3,14,0.2460619089963528,0.22669235367312526,0.1863756505636417,0.19290713512793847,0.7591739815913398,-0.42972804051369556,0.8723596294699728,-29.46146432971014,20.32331046093103,2.2237907410798465,2.3111353791153575,-0.08734463803551143,0.14123733483202378,0.9564384635604654
0,2021,08,03,11,Y,N,2,individual4xindividual5,0,0.10138723217246391,0.15385416419157005,0.1938901559854371,0.08939675466603725,-1.1765825974684967,-0.8198602076511424,1.4340562641526617,-145.2424009814411,47.1011192877281,2.1410752031320617,1.9438456632307082,0.19722953990135297,-0.24505441120916033,0.9231609651348237
1,2021,08,03,11,Y,N,2,individual4xindividual5,1,0.10564478611093472,0.13256466871915148,,,,,,,,1.9421294773485738,,,,0.5785389609203394
2,2021,08,03,11,Y,N,2,individual4xindividual5,2,0.10464781011673008,0.11997163141030003,0.18810855028323992,0.08869133608369378,-1.0615713580069934,-0.3978668955304786,1.1336806493452523,-159.33264171428593,31.20698675255808,2.4091287299075987,1.841398194585734,0.5677305353218651,-0.32429409592850816,0.42169015231862694
3,2021,08,03,11,Y,N,2,individual4xindividual5,3,0.09457343861038711,0.12610088418124366,0.19851440326140854,0.0733251633502086,-1.3220677264184866,-0.671276021763356,1.4827253861156435,-153.40219109408235,70.6038492669182,2.5430343145708427,1.598284689140707,0.9447496254301351,-0.8954433381308377,0.4323183053769063
4,2021,08,03,11,Y,N,2,individual4xindividual5,4,0.08658509341285658,0.13755614923888387,0.24539785953584925,0.062349269660583795,-2.020004656868388,-0.9565871225934891,2.2350565399742495,-154.62522634008045,177.27148904293134,2.1596679397587915,0.7310127979699889,1.4286551417888027,-0.25605177386188616,0.4918902253656519
5,2021,08,03,11,Y,N,2,individual4xindividual5,5,0.08517761017634988,0.1436355549821089,0.28274497448532515,0.055723459855256084,-2.512940273581472,-1.1181899659991452,2.750494068099201,-155.9961432924791,175.6143892329323,1.9443311508460086,1.0721050817491298,0.872226069096879,0.18064972288178918,0.48744163323847123
6,2021,08,03,11,Y,N,2,individual4xindividual5,6,0.08585224571453216,0.1502060584287966,0.30376724708502323,0.0624893778402048,-2.771750208222985,-1.1157044084023382,2.9878747536857317,-158.0691260925957,164.30841787988575,2.1156912777826813,1.381980655188809,0.7337106225938722,0.30902493109067014,0.42840841078040487
7,2021,08,03,11,Y,N,2,individual4xindividual5,7,0.07890780728774346,0.1681318419809745,,,,,,,,3.0026514978771157,,,,0.03067855763408344
8,2021,08,03,11,Y,N,2,individual4xindividual5,8,0.05758026240465958,0.1559946704293369,0.3128924184871688,0.08650233371793342,-3.247419945084066,-0.883901509938991,3.365563575242968,-164.77867581873087,60.03750840907205,2.7571215726247713,1.9797849874412956,0.7773365851834757,-0.7610516008850979,0.019606706407175156
9,2021,08,03,11,Y,N,2,individual4xindividual5,9,0.0675343048058095,0.12856572466503824,,,,,,,,2.9570256835313544,,,,0.16832838961012384
10,2021,08,03,11,Y,N,2,individual4xindividual5,10,0.140102271869934,0.1155896419577384,,,,,,,,1.174935806591279,,,,0.23059560443400626
11,2021,08,03,11,Y,N,2,individual4xindividual5,11,0.2040525509885086,0.11424607097174015,0.3021662504818825,0.11874832755020048,-1.247948352752149,0.05726604653345629,1.2492615783823555,101.968484435159,154.35444359647786,0.8822351735590416,2.3163399628770622,-1.4341047893180203,-0.5773220620537309,0.39533750781636207
12,2021,08,03,11,Y,N,2,individual4xindividual5,12,0.25323738030943543,0.1402522763625879,0.29386135511444955,0.1238531154345306,-0.5167129840373201,-0.20858764853799702,0.5572262691181769,-156.0773259861073,115.65952684423273,1.7346914670027456,2.296906255541147,-0.5622147885384013,-0.09470891408405538,0.2546091080210321
13,2021,08,03,11,Y,N,2,individual4xindividual5,13,0.27259041183846544,0.17578141302143632,0.2894110919073311,0.12846908947449714,-0.21394912323665233,-0.601784832700829,0.6386855346745353,-109.98057133619746,67.0010426252982,2.26043540373146,2.054602699719281,0.20583270401217915,0.5685015790247826,0.22551487050370633
14,2021,08,03,11,Y,N,2,individual4xindividual5,14,0.270965701616903,0.2069818499953455,0.28913867592133696,0.1319543181220394,-0.23114950781523705,-0.9543059256335042,0.9819011633878665,-103.70187300747712,41.99185483528389,2.347711866493759,2.021659978939886,0.3260518875538731,0.5327493414819978,0.17470235936914946
15,2021,08,03,11,Y,N,2,individual4xindividual5,15,,,0.2906558663727942,0.1330633874222393,,,,,,,1.9145482648685217,,,0.11901796151522594
16,2021,08,03,11,Y,N,2,individual4xindividual5,16,,,0.2926784992431952,0.13037444748875138,,,,,,,1.9467134837230404,,,0.11901796151522594
0,2021,08,03,11,Y,N,2,individual4xindividual6,0,0.10138723217246391,0.15385416419157005,,,,,,,,2.1410752031320617,,,,0.23183153290155137
1,2021,08,03,11,Y,N,2,individual4xindividual6,1,0.10564478611093472,0.13256466871915148,,,,,,,,1.9421294773485738,,,,0.6956603042595187
2,2021,08,03,11,Y,N,2,individual4xindividual6,2,0.10464781011673008,0.11997163141030003,,,,,,,,2.4091287299075987,,,,0.6209734476723395
3,2021,08,03,11,Y,N,2,individual4xindividual6,3,0.09457343861038711,0.12610088418124366,0.15025079767616806,0.09646054623030217,-0.708183147618684,-0.3770076055830768,0.8022830580528243,-151.22622332200842,162.43267934899308,2.5430343145708427,0.7286739603536292,1.8143603542172133,-0.3298009973450862,0.5467062522368877
4,2021,08,03,11,Y,N,2,individual4xindividual6,4,0.08658509341285658,0.13755614923888387,,,,,,,,2.1596679397587915,,,,0.5287979991549007
5,2021,08,03,11,Y,N,2,individual4xindividual6,5,0.08517761017634988,0.1436355549821089,0.20421935469874924,0.10205632974364744,-1.514140734194853,-0.5288632057804816,1.6038448969200658,-160.7236349535408,161.83923675609677,1.9443311508460086,1.0482036913047619,0.8961274595412467,0.3273902284985411,0.5449381985270136
6,2021,08,03,11,Y,N,2,individual4xindividual6,6,0.08585224571453216,0.1502060584287966,0.22147045804576376,0.10147031640909017,-1.7249836216132237,-0.6198898756004382,1.832984438751677,-160.26048636301152,163.40101814841825,2.1156912777826813,1.5329232245740168,0.5827680532086645,0.0266073641337203,0.5385717010918262
7,2021,08,03,11,Y,N,2,individual4xindividual6,7,0.07890780728774346,0.1681318419809745,0.23764860710637142,0.10191007728143998,-2.019089287949987,-0.8423017641762214,2.187737144779683,-157.32186276729732,154.85121472234027,3.0026514978771157,1.2919883668752314,1.7106631310018843,-0.34711850625987023,0.554412864677253
8,2021,08,03,11,Y,N,2,individual4xindividual6,8,0.05758026240465958,0.1559946704293369,0.2562183252386849,0.09960051146986967,-2.5265589269145927,-0.7173004192249711,2.6264081751685393,-164.0829450942202,139.14460533869604,2.7571215726247713,1.2765499558861084,1.4805716167386629,0.07769891102929513,0.5612427775650217
9,2021,08,03,11,Y,N,2,individual4xindividual6,9,0.0675343048058095,0.12856572466503824,0.2708109573838118,0.09578722390735765,-2.585559050852229,-0.41692318440194065,2.618957912440697,-170.8453631446595,76.58390834851707,2.9570256835313544,1.6668050453003902,1.2902206382309647,0.08283290223973427,0.5683193946048942
10,2021,08,03,11,Y,N,2,individual4xindividual6,10,0.140102271869934,0.1155896419577384,0.2819757022151263,0.09355822512606667,-1.8045463030423856,-0.28022661958371575,1.8261747775465682,-171.1487600400257,20.64492743119899,1.174935806591279,1.5364970092839825,-0.36156120269270364,0.7481706229882404,0.5708467578334201
11,2021,08,03,11,Y,N,2,individual4xindividual6,11,0.2040525509885086,0.11424607097174015,0.2878965631550954,0.0921510110691174,-1.066446351648267,-0.2810361218853059,1.1028549871801967,-164.36258137204155,155.6658032298106,0.8822351735590416,1.8436739668178859,-0.961438793258844,0.5091451114682444,0.5708467578334201
12,2021,08,03,11,Y,N,2,individual4xindividual6,12,0.25323738030943543,0.1402522763625879,0.28972471940637745,0.0911593459880223,-0.4640974191928516,-0.6244331006686036,0.7780122824943523,-127.44430240434268,145.32676009672485,1.7346914670027456,2.0281758876144216,-0.2934844206116756,-0.49129519496176427,0.6592803307758792
13,2021,08,03,11,Y,N,2,individual4xindividual6,13,0.27259041183846544,0.17578141302143632,0.29134985479371034,0.08906698349831439,-0.23860904293112276,-1.1029563663587119,1.1284710990803972,-102.29863523300088,107.7711220632916,2.26043540373146,1.875047227619298,0.3853881761121626,-0.0928090582198134,0.513775975049415
14,2021,08,03,11,Y,N,2,individual4xindividual6,14,0.270965701616903,0.2069818499953455,0.2949288526948088,0.08661195477468187,-0.3047971391237055,-1.5310340272279785,1.5610786298415331,-101.270160796864,83.85413259231395,2.347711866493759,1.8500767784585865,0.49763508803517265,-0.3891601469511663,0.31490813406850793
15,2021,08,03,11,Y,N,2,individual4xindividual6,15,,,0.29949272751968264,0.09025962008166272,,,,,,,1.8362825984367077,,,0.1035678357862903
16,2021,08,03,11,Y,N,2,individual4xindividual6,16,,,0.3055383236801884,0.09291500252394518,,,,,,,1.6827255607917808,,,0.1035678357862903
0,2021,08,03,11,Y,N,2,individual7xindividual4,0,,,0.10138723217246391,0.15385416419157005,,,,,,,2.1410752031320617,,,0.42244593958587495
1,2021,08,03,11,Y,N,2,individual7xindividual4,1,0.02992579455183441,0.0761983680947996,0.10564478611093472,0.13256466871915148,-0.9631008847507035,0.7169460776437534,1.2006560675132372,140.51578976496788,,2.978347419526452,1.9421294773485738,1.0362179421778783,0.11354681466684004,0.8898914023026977
2,2021,08,03,11,Y,N,2,individual7xindividual4,2,0.10689940182461208,0.08003040941241234,0.10464781011673008,0.11997163141030003,0.028638917678478662,0.5080287712781439,0.5088353565272125,86.21832602180885,143.11357358827055,0.752171018809518,2.4091287299075987,-1.656957711098081,-0.448742466230481,0.8914476266246382
3,2021,08,03,11,Y,N,2,individual7xindividual4,3,0.14802616991448192,0.08426202671118471,0.09457343861038711,0.12610088418124366,0.6798871954222184,0.5321655745364913,0.8633926089681586,38.58950932409418,159.18593321849804,1.0206726019160903,2.5430343145708427,-1.5223617126547524,-0.10980897933086087,0.960060779177684
4,2021,08,03,11,Y,N,2,individual7xindividual4,4,0.1662807892051351,0.0931516592917759,0.08658509341285658,0.13755614923888387,1.013682215622978,0.5647989054580003,1.1604091683009337,29.14329528433559,122.27960387059281,2.0070025987763493,2.1596679397587915,-0.15266534098244247,0.2785614225011359,0.960060779177684
5,2021,08,03,11,Y,N,2,individual7xindividual4,5,0.17007783655174466,0.09808638172985781,0.08517761017634988,0.1436355549821089,1.0798807730271534,0.5793586015295227,1.225479038221367,28.239639274121025,45.87447731923446,1.4821785499946725,1.9443311508460086,-0.4621526008513361,0.4136927210569354,0.960060779177684
6,2021,08,03,11,Y,N,2,individual7xindividual4,6,0.17182604343843827,0.10508444922541255,0.08585224571453216,0.1502060584287966,1.0935359669792184,0.5739202391679478,1.2349920453200371,27.75283420028065,28.678943729873417,2.3892741736293326,2.1156912777826813,0.2735828958466511,0.30204221142312837,0.9536893417601948
7,2021,08,03,11,Y,N,2,individual7xindividual4,7,0.1763145454583419,0.10861467460572415,0.07890780728774346,0.1681318419809745,1.2389562219613137,0.7570232431347031,1.4519286175920756,31.71471479288774,30.34309811008319,1.134497353817375,3.0026514978771157,-1.8681541440597405,-0.2294750207019318,0.8761420602721802
8,2021,08,03,11,Y,N,2,individual7xindividual4,8,0.2162504371114678,0.10417258308102995,0.05758026240465958,0.1559946704293369,2.0181909782092116,0.6591463666790505,2.12310356724095,18.3793695601647,145.10693549160698,0.5348600740835384,2.7571215726247713,-2.222261498541233,-0.08927916735236123,0.8243012798533014
9,2021,08,03,11,Y,N,2,individual7xindividual4,9,0.2418971872733909,0.10454114262336779,0.0675343048058095,0.12856572466503824,2.2177929593943206,0.3055785047274289,2.2387460403740462,7.590224959531525,126.13368321164025,2.6392172634024083,2.9570256835313544,-0.31780842012894683,0.2970292204427691,0.8567262192612685
10,2021,08,03,11,Y,N,2,individual7xindividual4,10,0.16449215510667392,0.13915515423647878,0.140102271869934,0.1155896419577384,0.3102249203350284,-0.2997394082770339,0.43137363627271097,-52.822014225433435,126.35451501303103,18.627616462079768,1.174935806591279,17.452680655488486,-0.25732341163644323,0.811726607221054
11,2021,08,03,11,Y,N,2,individual7xindividual4,11,-0.40635028149449887,0.3425520822583017,0.2040525509885086,0.11424607097174015,-7.763963781264406,-2.903917721782772,8.289262435926947,-159.35651004979832,158.9349093301823,31.53518639888693,0.8822351735590416,30.652951225327893,-0.05078460649055485,0.22918935309962618
12,2021,08,03,11,Y,N,2,individual7xindividual4,12,-0.07815000339018383,0.22523522217034556,0.25323738030943543,0.1402522763625879,-4.215051942249038,-1.0809329153874028,4.351445603868362,-166.9820351297819,82.02754752988236,14.559853729353245,1.7346914670027456,12.825162262350503,0.3276821441622705,0.10265802393261027
13,2021,08,03,11,Y,N,2,individual7xindividual4,13,0.14161282461715852,0.14677128932628497,0.27259041183846544,0.17578141302143632,-1.6659576090219652,0.3689916521896633,1.706332205182754,127.4415243845879,121.96594590903489,3.004697530155701,2.26043540373146,0.7442621264242404,-0.12088375142273573,0.2513028893106719
14,2021,08,03,11,Y,N,2,individual7xindividual4,14,0.21736412697203045,0.11690042680151935,0.270965701616903,0.2069818499953455,-0.6817803948724566,1.1457825387156717,1.3332824655181559,121.07485593814783,158.4447285151323,1.1488441114137204,2.347711866493759,-1.1988677550800386,-0.3156756267998377,0.30439034123140823
0,2021,08,03,11,Y,N,2,individual8xindividual4,0,0.179830204134652,0.06075456512423974,0.10138723217246391,0.15385416419157005,0.997748307837549,1.1841719545577503,1.5484717962409955,50.08465119064452,62.501672282462174,0.9443360047442634,2.1410752031320617,-1.1967391983877977,0.4690359893864233,0.31440873947786785
1,2021,08,03,11,Y,N,2,individual8xindividual4,1,0.21672299213134924,0.04781316229862142,0.10564478611093472,0.13256466871915148,1.412849224375661,1.0779891429729087,1.7771335130446368,37.50378914565433,75.63998707824366,1.6442066024136157,1.9421294773485738,-0.29792287493495795,0.2061592189778697,0.35753533058414955
2,2021,08,03,11,Y,N,2,individual8xindividual4,2,,,0.10464781011673008,0.11997163141030003,,,,,,,2.4091287299075987,,,0.4168343933552868
3,2021,08,03,11,Y,N,2,individual8xindividual4,3,0.30148993010273767,0.11743060120097219,0.09457343861038711,0.12610088418124366,2.6318556536803692,0.11028088247610614,2.634165153297916,2.46862966663964,93.54655942104291,1.8639993618702255,2.5430343145708427,-0.6790349527006171,0.40378539184654466,0.4168343933552868
4,2021,08,03,11,Y,N,2,individual8xindividual4,4,0.31181148380340346,0.1447328918400071,0.08658509341285658,0.13755614923888387,2.864746761518022,-0.0912839303119207,2.866200754232192,-1.8348939275232523,52.206669648795874,2.5299962630594597,2.1596679397587915,0.3703283233006681,0.615152083655525,0.5815725420076522
5,2021,08,03,11,Y,N,2,individual8xindividual4,5,0.3074071017211086,0.17091098501751992,0.08517761017634988,0.1436355549821089,2.8266279769112015,-0.3469273726203391,2.8478385350525692,-6.99445638659153,32.574686937406476,2.231590804663447,1.9443311508460086,0.28725965381743873,0.7068371692823326,0.6404075950977827
6,2021,08,03,11,Y,N,2,individual8xindividual4,6,0.3057544931522161,0.18674798355539457,0.08585224571453216,0.1502060584287966,2.797026805363571,-0.46479172127445945,2.835381860365129,-9.42717332952912,16.839528432283252,2.3078460183704683,2.1156912777826813,0.1921547405877871,0.22383961337739117,0.7681878728073777
7,2021,08,03,11,Y,N,2,individual8xindividual4,7,0.29761450820923235,0.1937185667380243,0.07890780728774346,0.1681318419809745,2.781820159265949,-0.3254480381207044,2.8007927135036335,-6.670929033699268,14.817119424594045,2.2957128096605035,3.0026514978771157,-0.7069386882166125,0.4917609439959123,0.8271633855964214
8,2021,08,03,11,Y,N,2,individual8xindividual4,8,,,0.05758026240465958,0.1559946704293369,,,,,,,2.7571215726247713,,,0.8271633855964214
9,2021,08,03,11,Y,N,2,individual8xindividual4,9,0.2857912071075604,0.2087505362720238,0.0675343048058095,0.12856572466503824,2.7760989862853074,-1.0199034801193791,2.9575206999130086,-20.34301423957505,84.27672783607402,2.3969152399756624,2.9570256835313544,-0.5601104435556922,-0.3900880254183291,0.8030898813672127
10,2021,08,03,11,Y,N,2,individual8xindividual4,10,0.27627638918221004,0.21505418521673772,0.140102271869934,0.1155896419577384,1.7320544048877649,-1.2651302882090993,2.1448932625273334,-36.70448246193473,176.7119880303774,2.4183652841334577,1.174935806591279,1.2434294775421786,-0.891532947149634,0.7538122645025073
11,2021,08,03,11,Y,N,2,individual8xindividual4,11,0.26647374229780274,0.22040242603931529,0.2040525509885086,0.11424607097174015,0.7939607136771069,-1.3502461850365701,1.5663774688970957,-60.253321942086224,165.65789597582403,2.3604145808881603,0.8822351735590416,1.4781794073291188,-0.6957539482987999,0.5018463061003199
12,2021,08,03,11,Y,N,2,individual8xindividual4,12,0.2591092965440071,0.2246133852729733,0.25323738030943543,0.1402522763625879,0.07468730901261289,-1.0730235170489109,1.0756196643179965,-86.96097628763975,124.8845605364491,2.3431259837419462,1.7346914670027456,0.6084345167392007,-0.455975590173471,0.2864377566547905
13,2021,08,03,11,Y,N,2,individual8xindividual4,13,0.2513322144225385,0.2251776535362202,0.27259041183846544,0.17578141302143632,-0.27039172495455255,-0.6282910266444146,0.684003873589756,-114.1148520366975,78.7613720437157,2.2519383542305094,2.26043540373146,-0.008497049500950473,-0.21096454875794662,0.43746049259885433
14,2021,08,03,11,Y,N,2,individual8xindividual4,14,0.2460619089963528,0.22669235367312526,0.270965701616903,0.2069818499953455,-0.31676154439773807,-0.25070597402416367,0.4039695055578389,-142.95085377881225,51.32547627289879,2.2237907410798465,2.347711866493759,-0.12392112541391248,0.052544856037504396,0.7667704477645396
0,2021,08,03,11,Y,N,2,individual6xindividual5,0,,,0.1938901559854371,0.08939675466603725,,,,,,,1.9438456632307082,,,0.5870184292729547
1,2021,08,03,11,Y,N,2,individual6xindividual5,1,,,,,,,,,,,,,,0.37433519689747385
2,2021,08,03,11,Y,N,2,individual6xindividual5,2,,,0.18810855028323992,0.08869133608369378,,,,,,,1.841398194585734,,,0.3642833284274401
3,2021,08,03,11,Y,N,2,individual6xindividual5,3,0.15025079767616806,0.09646054623030217,0.19851440326140854,0.0733251633502086,-0.6138845787998026,-0.2942684161802794,0.6807702819964023,-153.9797272115136,121.67496658681196,0.7286739603536292,1.598284689140707,-0.8696107287870778,0.4823463597692104,0.2788424464321534
4,2021,08,03,11,Y,N,2,individual6xindividual5,4,,,0.24539785953584925,0.062349269660583795,,,,,,,0.7310127979699889,,,0.32183499996479636
5,2021,08,03,11,Y,N,2,individual6xindividual5,5,0.20421935469874924,0.10205632974364744,0.28274497448532515,0.055723459855256084,-0.9987995393866188,-0.5893267602186637,1.1597010607000187,-149.46322717904536,20.82727440938871,1.0482036913047619,1.0721050817491298,-0.02390139044436776,0.843022375155313,0.44221414985619656
6,2021,08,03,11,Y,N,2,individual6xindividual5,6,0.22147045804576376,0.10147031640909017,0.30376724708502323,0.0624893778402048,-1.0467665866097613,-0.49581453280189985,1.1582540039992166,-154.6164087757713,7.2112057812464565,1.5329232245740168,1.381980655188809,0.15094256938520786,0.5774683754452442,0.6897110171934238
7,2021,08,03,11,Y,N,2,individual6xindividual5,7,0.23764860710637142,0.10191007728143998,,,,,,,,1.2919883668752314,,,,0.7110226685364381
8,2021,08,03,11,Y,N,2,individual6xindividual5,8,0.2562183252386849,0.09960051146986967,0.3128924184871688,0.08650233371793342,-0.7208610181694731,-0.16660109071401996,0.7398625081347415,-167.26144453641456,160.59488678241067,1.2765499558861084,1.9797849874412956,-0.7032350315551873,-0.02887719548769398,0.8517678658682869
9,2021,08,03,11,Y,N,2,individual6xindividual5,9,0.2708109573838118,0.09578722390735765,,,,,,,,1.6668050453003902,,,,0.7030550633112165
10,2021,08,03,11,Y,N,2,individual6xindividual5,10,0.2819757022151263,0.09355822512606667,,,,,,,,1.5364970092839825,,,,0.5660035540702395
11,2021,08,03,11,Y,N,2,individual6xindividual5,11,0.2878965631550954,0.0921510110691174,0.3021662504818825,0.11874832755020048,-0.1815020011038821,0.3383021684187621,0.3839157896747021,117.99980724220069,34.774251845550026,1.8436739668178859,2.3163399628770622,-0.47266599605917664,-0.4478462783463999,0.7145463414132798
12,2021,08,03,11,Y,N,2,individual6xindividual5,12,0.28972471940637745,0.0911593459880223,0.29386135511444955,0.1238531154345306,-0.05261556484446856,0.4158454521306066,0.4191608733190767,97.47147256274869,30.017886973614527,2.0281758876144216,2.296906255541147,-0.2687303679267259,-0.19501715888039228,0.7692946477521664
13,2021,08,03,11,Y,N,2,individual6xindividual5,13,0.29134985479371034,0.08906698349831439,0.2894110919073311,0.12846908947449714,0.024659919694470477,0.5011715336578828,0.5017778570127742,87.26818551816511,40.71749990111318,1.875047227619298,2.054602699719281,-0.1795554720999834,-0.1976698104488113,0.8191592970211111
14,2021,08,03,11,Y,N,2,individual6xindividual5,14,0.2949288526948088,0.08661195477468187,0.28913867592133696,0.1319543181220394,0.07364763130846842,0.576728101594474,0.5814114522144486,82.75004765201757,41.808912601610814,1.8500767784585865,2.021659978939886,-0.1715832004812995,-0.7365723482654739,0.9880451388701015
0,2021,08,03,11,Y,N,2,individual5xindividual7,0,0.1938901559854371,0.08939675466603725,,,,,,,,1.9438456632307082,,,,0.535564281629772
1,2021,08,03,11,Y,N,2,individual5xindividual7,1,,,0.02992579455183441,0.0761983680947996,,,,,,,2.978347419526452,,,0.7576047546405285
2,2021,08,03,11,Y,N,2,individual5xindividual7,2,0.18810855028323992,0.08869133608369378,0.10689940182461208,0.08003040941241234,1.032932440328515,-0.11016187574766512,1.0387901930376822,-6.083777550166761,172.3422486742663,1.841398194585734,0.752171018809518,1.0892271757762158,0.19031865557854233,0.8056431227670527
3,2021,08,03,11,Y,N,2,individual5xindividual7,3,0.19851440326140854,0.0733251633502086,0.14802616991448192,0.08426202671118471,0.642180530996268,0.13911044722686475,0.6570749964184508,12.323587564595105,122.83302579454312,1.598284689140707,1.0206726019160903,0.5776120872246169,0.2593946613879176,0.8227996828122399
4,2021,08,03,11,Y,N,2,individual5xindividual7,4,0.24539785953584925,0.062349269660583795,0.1662807892051351,0.0931516592917759,1.0063224412454097,0.3917882171354887,1.079899468858248,21.290149119976633,58.08696397653648,0.7310127979699889,2.0070025987763493,-1.2759898008063602,-0.03074597791007311,0.8227996828122399
5,2021,08,03,11,Y,N,2,individual5xindividual7,5,0.28274497448532515,0.055723459855256084,0.17007783655174466,0.09808638172985781,1.4330595005543187,0.5388313644696227,1.531012335503927,20.61447399478148,136.8279530045454,1.0721050817491298,1.4821785499946725,-0.41007346824554286,0.8594121282459062,0.7998171155419463
6,2021,08,03,11,Y,N,2,individual5xindividual7,6,0.30376724708502323,0.0624893778402048,0.17182604343843827,0.10508444922541255,1.6782142412437668,0.5417841692343902,1.763500248241091,17.977031005153577,139.62275229160892,1.381980655188809,2.3892741736293326,-1.0072935184405234,-0.12205759219191906,0.5713274704194766
7,2021,08,03,11,Y,N,2,individual5xindividual7,7,,,0.1763145454583419,0.10861467460572415,,,,,,,1.134497353817375,,,0.7153965633270889
8,2021,08,03,11,Y,N,2,individual5xindividual7,8,0.3128924184871688,0.08650233371793342,0.2162504371114678,0.10417258308102995,1.2292289668748548,0.22475514325994056,1.249607429325714,10.154832908052052,154.6240835755356,1.9797849874412956,0.5348600740835384,1.4449249133577575,0.07087504885193752,0.7234144777153868
9,2021,08,03,11,Y,N,2,individual5xindividual7,9,,,0.2418971872733909,0.10454114262336779,,,,,,,2.6392172634024083,,,0.7234144777153868
10,2021,08,03,11,Y,N,2,individual5xindividual7,10,,,0.16449215510667392,0.13915515423647878,,,,,,,18.627616462079768,,,0.3144330724332594
11,2021,08,03,11,Y,N,2,individual5xindividual7,11,0.3021662504818825,0.11874832755020048,-0.40635028149449887,0.3425520822583017,9.011912134016555,2.8466516752493156,9.450819333340077,17.397874985358815,5.045522573388584,2.3163399628770622,31.53518639888693,-29.218846436009873,-0.08841552573262516,0.1281617944864996
12,2021,08,03,11,Y,N,2,individual5xindividual7,12,0.29386135511444955,0.1238531154345306,-0.07815000339018383,0.22523522217034556,4.731764926286357,1.2895205639253997,4.904331004573429,14.79663926985381,167.02403351226056,2.296906255541147,14.559853729353245,-12.262947473812101,-0.9337655952358234,0.16081838816892385
13,2021,08,03,11,Y,N,2,individual5xindividual7,13,0.2894110919073311,0.12846908947449714,0.14161282461715852,0.14677128932628497,1.8799067322586172,0.23279318051116576,1.8942655534226915,6.338362485124313,170.9612226537754,2.054602699719281,3.004697530155701,-0.9500948304364197,-0.32821374997754554,0.44029414352363483
14,2021,08,03,11,Y,N,2,individual5xindividual7,14,0.28913867592133696,0.1319543181220394,0.21736412697203045,0.11690042680151935,0.9129299026876938,-0.19147661308216748,0.9327938146122003,-13.323779754605257,159.5573311845269,2.021659978939886,1.1488441114137204,0.8728158675261656,-0.15857448796544843,0.6524549314403021
0,2021,08,03,11,Y,N,2,individual8xindividual5,0,0.179830204134652,0.06075456512423974,0.1938901559854371,0.08939675466603725,-0.17883428963094786,0.3643117469066076,0.40583833244526063,115.85674449054858,109.6350903950383,0.9443360047442634,1.9438456632307082,-0.9995096584864448,0.0914405823130418,0.5601338603600838
1,2021,08,03,11,Y,N,2,individual8xindividual5,1,0.21672299213134924,0.04781316229862142,,,,,,,,1.6442066024136157,,,,0.5085393828150152
2,2021,08,03,11,Y,N,2,individual8xindividual5,2,,,0.18810855028323992,0.08869133608369378,,,,,,,1.841398194585734,,,0.4375969761905456
3,2021,08,03,11,Y,N,2,individual8xindividual5,3,0.30148993010273767,0.11743060120097219,0.19851440326140854,0.0733251633502086,1.3097879272618829,-0.56099513928725,1.4248719102799732,-22.670688917238426,154.5595884170499,1.8639993618702255,1.598284689140707,0.26571467272951804,-0.17902531513154452,0.4375969761905456
4,2021,08,03,11,Y,N,2,individual8xindividual5,4,0.31181148380340346,0.1447328918400071,0.24539785953584925,0.062349269660583795,0.8447421046496347,-1.0478710529054098,1.3459654404497117,-51.37945100158657,128.5096072182317,2.5299962630594597,0.7310127979699889,1.7989834650894707,-0.43425363464471217,0.37204846639168204
5,2021,08,03,11,Y,N,2,individual8xindividual5,5,0.3074071017211086,0.17091098501751992,0.28274497448532515,0.055723459855256084,0.31368770332972923,-1.4651173386194845,1.498321991810746,-77.7481083600948,150.0880920572174,2.231590804663447,1.0721050817491298,1.1594857229143176,0.16117881364507114,0.34863828432065935
6,2021,08,03,11,Y,N,2,individual8xindividual5,6,0.3057544931522161,0.18674798355539457,0.30376724708502323,0.0624893778402048,0.02527659714058612,-1.5804961296767974,1.5806982388445758,-89.1198747476631,149.01196810784108,2.3078460183704683,1.381980655188809,0.9258653631816596,-0.17734545118277606,0.3436651175642849
7,2021,08,03,11,Y,N,2,individual8xindividual5,7,0.29761450820923235,0.1937185667380243,,,,,,,,2.2957128096605035,,,,0.3413698098305737
8,2021,08,03,11,Y,N,2,individual8xindividual5,8,,,0.3128924184871688,0.08650233371793342,,,,,,,1.9797849874412956,,,0.3413698098305737
9,2021,08,03,11,Y,N,2,individual8xindividual5,9,0.2857912071075604,0.2087505362720238,,,,,,,,2.3969152399756624,,,,0.45700501175910035
10,2021,08,03,11,Y,N,2,individual8xindividual5,10,0.27627638918221004,0.21505418521673772,,,,,,,,2.4183652841334577,,,,0.4745626996619189
