,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,Fish1_X,Fish1_Y,Fish2_X,Fish2_Y,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Fish1_Speed,Fish2_Speed,Speed_Diff,Spatial_Auto,Sync
6,2021,10,06,57,Y,N,0,individual3xindividual5,6,1174.3914736842105,141.67584210526314,,,,,,,,0.9848845602050694,,,,0.24932156938530764
7,2021,10,06,57,Y,N,0,individual3xindividual5,7,1225.2342631578947,145.93652631578948,1127.6801578947368,422.4943684210527,0.5054616853013362,1.432942187073902,1.5194784719777392,70.565765690658,35.691008625875185,0.760730397794717,0.6517492551396132,0.10898114265510377,0.7880439815517345,0.24932156938530764
0,2021,10,06,57,Y,N,0,individual6xindividual3,0,1175.1585789473686,298.87147368421057,938.5322105263157,74.06510526315792,1.2260433596945735,-1.164799836378511,1.6911360024192503,-43.54375849164885,93.73821870579675,0.520880562004862,0.7601332338339152,-0.23925267182905338,,0.13560135300675283
1,2021,10,06,57,Y,N,0,individual6xindividual3,1,1203.6965789473684,306.9946842105263,976.6816315789474,80.95057894736841,1.1762432506135805,-1.1712129806381237,1.6599060306623505,-44.868638383407365,57.921451025138566,0.4822027459013001,0.7542838429270718,-0.27208109702577166,0.7744962463691417,0.2858944517912478
2,2021,10,06,57,Y,N,0,individual6xindividual3,2,1228.5670526315791,312.6133157894737,1010.8564210526318,92.3457894736842,1.1280343605126806,-1.1412825197709298,1.6046766990368917,-45.335348675010486,40.963961779030136,0.42542959943974046,0.589168568281529,-0.16373896884178843,0.7578513091952477,0.6590862266640732
3,2021,10,06,57,Y,N,0,individual6xindividual3,3,1251.462315789474,316.9390000000001,1043.4174736842103,106.63078947368419,1.077952549768203,-1.0896798472866103,1.5327699987716163,-45.31087549940388,26.51794053403356,0.45134764289750084,0.736661411878415,-0.2853137689809142,,0.8664671964036973
4,2021,10,06,57,Y,N,0,individual6xindividual3,4,1276.0346315789473,321.60115789473684,1080.9521052631578,103.01757894736843,1.010790291791655,-1.1325574038723751,1.5180195278870403,-48.25771753409185,24.806131696518484,0.4516513676768806,0.6091370195316855,-0.15748565185480495,0.817767127179739,0.8941887599425715
5,2021,10,06,57,Y,N,0,individual6xindividual3,5,1298.5375789473683,,1117.9437894736843,113.60231578947368,0.9357191164439597,,,,,,1.122647587517326,,,0.9281076347074567
6,2021,10,06,57,Y,N,0,individual6xindividual3,6,1326.3925263157894,334.7283157894737,1174.3914736842105,141.67584210526314,0.7875702208890099,-1.0002718843741476,1.2731106375726235,-51.80350978723984,2.451569239454097,0.6851704849700007,0.9848845602050694,-0.2997140752350685,0.8397309349393232,0.3327932324073702
7,2021,10,06,57,Y,N,0,individual6xindividual3,7,1361.585210526316,347.6177368421053,1225.2342631578947,145.93652631578948,0.7064815925824925,-1.0449803654213252,1.2613882054205128,-55.92416014099751,10.02524272153032,0.6207491143960017,0.760730397794717,-0.13998128339871524,0.6834947111335864,0.3327932324073702
8,2021,10,06,57,Y,N,0,individual6xindividual3,8,1394.0542631578946,357.8396315789473,1253.3067894736841,121.73784210526314,0.7292615216798471,-1.2233253340605401,1.4242005617037012,-59.170477491799566,33.16584861811865,0.5489771057644979,0.7751411712375557,-0.22616406547305784,0.4787028558564061,0.1415547715940699
0,2021,10,06,57,Y,N,0,individual3xindividual7,0,938.5322105263157,74.06510526315792,1324.429578947368,590.0097894736841,-1.9994682301608944,2.6732885192255247,3.3383146512043673,126.77663963845015,105.20091101054312,0.7601332338339152,0.2891091730227244,0.4710240608111908,,0.17923743283935079
1,2021,10,06,57,Y,N,0,individual3xindividual7,1,976.6816315789474,80.95057894736841,1309.600052631579,592.7891578947368,-1.7249659121898009,2.6520133624215982,3.1636501501713967,123.02516478521099,140.192631248147,0.7542838429270718,0.3531170958275729,0.401166747099499,-0.7341104007440397,0.14097822364719317
2,2021,10,06,57,Y,N,0,individual3xindividual7,2,1010.8564210526318,92.3457894736842,1284.0030526315788,598.0279999999999,-1.4152675211344423,2.6201150804472317,2.977916249857446,118.35944317417673,159.11404556700808,0.589168568281529,0.6967662754963101,-0.10759770721478112,-0.77587386599975,0.3708985113618098
3,2021,10,06,57,Y,N,0,individual3xindividual7,3,1043.4174736842103,106.63078947368419,1246.7796315789476,602.4512105263157,-1.0536899372784296,2.5690177256613027,2.776709303957437,112.27754588669704,171.02526258539385,0.736661411878415,0.6786177743415763,0.05804363753683879,-0.6757347406782303,0.3336387212700659
4,2021,10,06,57,Y,N,0,individual3xindividual7,4,1080.9521052631578,103.01757894736843,1208.0313684210525,591.7613157894737,-0.6584417780201801,2.532350968093809,2.6165525029412326,104.53422022643704,157.10212885914441,0.6091370195316855,0.7710772233094627,-0.16194020377777715,-0.8372868002920506,0.36942916619680954
5,2021,10,06,57,Y,N,0,individual3xindividual7,5,1117.9437894736843,113.60231578947368,1167.0073157894738,590.2817368421053,-0.25421516225797675,2.4698415598581946,2.482889985384896,95.79015981367722,165.52470973466194,1.122647587517326,0.6049015475627192,0.5177460399546066,-0.6689880970765367,0.4246683469565113
6,2021,10,06,57,Y,N,0,individual3xindividual7,6,1174.3914736842105,141.67584210526314,1139.3704736842103,589.8356315789474,0.18145595854922283,2.3220714480501776,2.3291505049573047,85.51676462250883,176.8014447078813,0.9848845602050694,0.37522688798515025,0.6096576722199188,-0.8760567549875716,0.4246683469565113
7,2021,10,06,57,Y,N,0,individual3xindividual7,7,1225.2342631578947,145.93652631578948,1117.7900526315789,588.048,0.5567057540223617,2.2907330242705206,2.357409401237972,76.37528732761912,171.7311504610465,0.760730397794717,0.3803237957635066,0.3804066020312103,-0.7696099655443019,0.4246683469565113
0,2021,10,06,57,Y,N,0,individual8xindividual3,0,,537.3819293600205,938.5322105263157,74.06510526315792,,-2.400605306201361,,,,,0.7601332338339152,,,0.5511180820509004
1,2021,10,06,57,Y,N,0,individual8xindividual3,1,1112.1193684210527,582.610842105263,976.6816315789474,80.95057894736841,0.7017499318243797,-2.5992759749113716,2.6923388643643995,-74.98761843365305,167.2965328385351,1.512887135027503,0.7542838429270718,0.7586032921004311,-0.7650584059248647,0.5511180820509004
2,2021,10,06,57,Y,N,0,individual8xindividual3,2,1043.9928421052632,552.2362631578948,1010.8564210526318,92.3457894736842,0.1716913007908373,-2.3828521952549773,2.389029612038895,-85.91386593513418,145.31903083515977,0.9172498694275337,0.589168568281529,0.32808130114600464,-0.8374763905552871,0.5511180820509004
3,2021,10,06,57,Y,N,0,individual8xindividual3,3,1003.0487894736842,541.8157894736842,1043.4174736842103,106.63078947368419,-0.2091641668939186,-2.254844559585492,2.2645250355438153,-95.30832894540123,162.65726239354262,0.5814716559130355,0.736661411878415,-0.15518975596537962,-0.8415313184560863,0.5713536401196624
4,2021,10,06,57,Y,N,0,individual8xindividual3,4,972.9230526315788,534.7812105263158,1080.9521052631578,103.01757894736843,-0.5597360239978183,-2.2371172620670845,2.3060785027399686,-104.04098158189159,163.68753223733947,0.4385724062195521,0.6091370195316855,-0.17056461331213352,,0.6025983283381622
5,2021,10,06,57,Y,N,0,individual8xindividual3,5,959.582157894737,532.883947368421,1117.9437894736843,113.60231578947368,-0.8205265884919553,-2.172443686937551,2.3222350129427185,-110.72400267795078,166.51490078755876,0.2685975481329301,1.122647587517326,-0.8540500393843959,,0.2231697647536252
6,2021,10,06,57,Y,N,0,individual8xindividual3,6,,,1174.3914736842105,141.67584210526314,,,,,,,0.9848845602050694,,,0.21603687250839795
7,2021,10,06,57,Y,N,0,individual8xindividual3,7,925.2762631578947,521.8986842105264,1225.2342631578947,145.93652631578948,-1.5541865284974092,-1.9479904554131442,2.4920197791637886,-128.55141664695955,176.0648333198917,0.3101513692906048,0.760730397794717,-0.45057902850411213,-0.7136603433588679,0.17799478053385256
0,2021,10,06,57,Y,N,0,individual4xindividual5,0,1518.849,507.79784210526316,756.9295263157895,487.79299999999995,3.947769293700572,-0.10365203163348792,3.9491297952772917,-1.5121368541243012,21.771504098285344,0.9610022251878917,2.089016013722395,-1.1280137885345034,0.818793335268588,0.6911055325288199
1,2021,10,06,57,Y,N,0,individual4xindividual5,1,1541.3393157894736,552.5568421052633,828.9242105263158,535.8357368421052,3.691269975456776,-0.08663785110444505,3.6922865745974622,-1.342837519171462,16.1655113363173,0.753273241365361,1.3921714191174466,-0.6388981777520858,0.6515837032494894,0.6911055325288199
2,2021,10,06,57,Y,N,0,individual4xindividual5,2,1494.4827894736843,571.1418421052631,900.5722631578949,522.1356315789474,3.0772566130351784,-0.2539181892555222,3.087714803751075,-4.725265616389181,118.33270309833937,2.2861169605574445,1.3696391411225837,0.9164778194348611,-0.7852987083637818,0.6911055325288199
3,2021,10,06,57,Y,N,0,individual4xindividual5,3,1396.531894736842,544.6112105263159,964.7756315789476,513.8975789473684,2.2370790837196615,-0.15913798745568591,2.2427322011036996,-4.091266043424777,168.41180183054146,1.0966504619824826,1.0003672748349934,0.09628318714748892,-0.855409502370489,0.6911055325288199
4,2021,10,06,57,Y,N,0,individual4xindividual5,4,1345.4922105263158,532.4973157894736,1011.3628947368421,497.4974736842105,1.7312399781838017,-0.1813463321516226,1.7407120250767205,-6.075947725117086,150.33788734563012,0.7085094062816907,0.8955601884130724,-0.18705078213138193,-0.5893679834081919,0.8134004034645904
5,2021,10,06,57,Y,N,0,individual4xindividual5,5,1305.3254736842105,521.3483684210526,1053.757736842105,464.62468421052637,1.3034597763839653,-0.2939050995364057,1.3361839679417058,-12.807580272013267,131.69556903814834,0.8201479009640417,0.8897001498036,-0.06955224883955831,-0.5927170047874794,0.8847390781771234
6,2021,10,06,57,Y,N,0,individual4xindividual5,6,1262.249210526316,511.39910526315794,,,,,,,,0.7047652158138045,,,,0.8847390781771234
0,2021,10,06,57,Y,N,0,individual4xindividual6,0,1518.849,507.79784210526316,1175.1585789473686,298.87147368421057,1.7807793836923913,-1.082520043632397,2.083992528357465,-31.267297786801475,45.21264924941549,0.9610022251878917,0.520880562004862,0.4401216631830299,0.6479025968674779,0.25984169905207327
1,2021,10,06,57,Y,N,0,individual4xindividual6,1,1541.3393157894736,552.5568421052633,1203.6965789473684,306.9946842105263,1.7494442323425141,-1.2723427870193618,2.163194695295984,-36.01626965903289,50.226077299196476,0.753273241365361,0.4822027459013001,0.27107049546406076,0.43361967545663266,0.25984169905207327
2,2021,10,06,57,Y,N,0,individual4xindividual6,2,1494.4827894736843,571.1418421052631,1228.5670526315791,312.6133157894737,1.3778017452958822,-1.3395260430869917,1.9216315123999899,-44.659143470291255,107.44131734322647,2.2861169605574445,0.42542959943974046,1.860687361117704,-0.509667652227027,0.25984169905207327
3,2021,10,06,57,Y,N,0,individual4xindividual6,3,1396.531894736842,544.6112105263159,1251.462315789474,316.9390000000001,0.7516558494682303,-1.1796487592037088,1.398770070858916,-57.755015159543746,169.91717473346617,1.0966504619824826,0.45134764289750084,0.6453028190849818,,0.25984169905207327
4,2021,10,06,57,Y,N,0,individual4xindividual6,4,1345.4922105263158,532.4973157894736,1276.0346315789473,321.60115789473684,0.3598838287428418,-1.092726206708481,1.1504637903985129,-71.97079466924508,178.115342688789,0.7085094062816907,0.4516513676768806,0.25685803860481,-0.8007453265002281,0.13036811072601714
