,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Z_Distance,Distance,Angle,Yaw_Heading_Diff,Pitch_Heading_Diff,Fish1_Speed,Fish2_Speed,Fish1_Accel,Fish2_Accel,Fish1_X,Fish1_Y,Fish1_Z,Fish2_X,Fish2_Y,Fish2_Z,Relative_X,Fish1_Yaw_Heading,Fish2_Yaw_Heading,Fish1_Yaw_Heading_PS,Fish2_Yaw_Heading_PS,Speed_Diff
8,2022,06,10,03,S,S,0,individual6xindividual4,9,2.127650846523029,1.061495221801928,0.0,2.3777447782759373,-0.24297986196350066,0.3012516725023108,0.0,1.1212724933382843,2.0515957498369026,0.4572270526407789,0.020451411071620428,4.782654197664926,0.7182380256966386,0.0,2.655003351141897,1.7797332474985665,0.0,2.3092975935664053,2.921156178212848,-3.084319569369507,-0.43785385488947937,0.5761187059479087,-0.9303232564986178
9,2022,06,10,03,S,S,0,individual6xindividual4,10,2.3865340642507102,1.126331707615022,0.0,2.63897100313891,-0.22566134526639034,0.27392609049021316,0.0,0.7598216132887591,2.0309490567034474,0.3204176419321745,-0.07866833125195964,4.493090002588865,0.7656528745060259,0.0,2.1065559383381545,1.8919845821210473,0.0,2.5725996281698955,2.9273539604166263,2.9260785063919474,0.004092392652488043,-0.08506387483321143,-1.2711274434146882
10,2022,06,10,03,S,S,0,individual6xindividual4,11,2.5674817626140647,1.1264557476181187,0.0,2.803723444403481,-0.19381238088224198,0.46033644461510087,0.0,0.5937477322973687,2.385383618761177,0.24479499141896546,-0.08012470061574242,4.285849751916397,0.8053937145254297,0.0,1.718367989302333,1.931849462143548,0.0,2.7526741746180186,2.9237480268927496,-3.1381933567638747,-0.009230975520096375,2.1387037787017804,-1.7916358864638084
11,2022,06,10,03,S,S,0,individual6xindividual4,12,2.6214098703717084,0.38609146632270186,0.0,2.649689855218801,0.0747207762036864,1.359071929100819,0.0,0.42351428286025994,2.366255152478069,0.20670170181777087,0.06297411643637386,4.131658150859586,0.839588882909791,0.0,1.5102482804878774,1.2256803492324926,0.0,2.6430900874658976,2.9215076759205663,-2.0025944076098448,-0.10081064430351847,2.7881632732867896,-1.9427408696178088
12,2022,06,10,03,S,S,0,individual6xindividual4,13,2.413526507738185,-0.364567075036905,0.0,2.440905437692301,0.4334400361060428,2.0510052329668906,0.0,0.3336425269680231,2.1123034408014782,0.10504242082133741,0.26724222043404344,4.031512047030077,0.8874633048346844,0.0,1.6179855392918931,0.5228962297977793,0.0,2.2113001617639765,2.8599012855005226,-1.3723566170155748,-0.31676449566027054,2.0499290362462346,-1.778660913833455
0,2022,06,10,03,S,S,0,individual4xindividual7,1,1.4463747084325411,-0.3140199760694172,0.0,1.4800703843277034,-0.3893326101910406,0.7082591209080604,0.0,0.9474125580651619,0.5679197612335135,0.07507468764530528,-0.04844006004895067,5.776643795709051,0.7425006390397764,0.0,4.330269087276508,0.4284806629703591,0.0,1.3502678710185028,-2.5385218954434614,-1.839156798690155,-2.9038601081120508,0.39530973895459764,0.37949279683164844
1,2022,06,10,03,S,S,0,individual4xindividual7,2,1.1773612096963153,-0.23793625766302395,0.0,1.2011632198865632,-0.13563829295101437,0.8512583217358374,0.0,1.602550783731882,0.5560664950897499,-0.010761068480519626,-0.18829523741669493,5.4587795193764235,0.6696126568809768,0.0,4.2814183096801095,0.43167639921795287,0.0,1.1761971006434255,-2.8121376121258836,-1.961516145132589,0.06321436594784306,-0.31472147166544207,1.0464842886421322
2,2022,06,10,03,S,S,0,individual4xindividual7,3,1.0320332511243608,0.018075430279728306,0.0,1.0321915290323378,-0.6606033874075471,0.4590084165483877,0.0,0.9664992889666761,0.8485694206558241,0.2529756808777459,-0.27473509671829005,5.185796986382918,0.42116311201696915,0.0,4.153763735258558,0.4392385422966974,0.0,0.8106215427220999,-2.4984861303431587,-2.0384803974116017,0.5761927597489299,0.10853368584949288,0.11792986831085187
3,2022,06,10,03,S,S,0,individual4xindividual7,4,0.8024867271794857,0.10645890053975549,0.0,0.8095174147622618,-0.8233318112495702,0.550692922313153,0.0,1.0305833402194633,0.9823483266403624,-0.25411547255881384,0.18784485655059877,4.997527324717652,0.33816013841831244,0.0,4.195040597538166,0.4446190389580678,0.0,0.5416020988582965,-2.4472155309515613,-1.8927781440945755,-1.2440638404972042,1.0580614149391936,0.04823501357910098
4,2022,06,10,03,S,S,0,individual4xindividual7,5,0.4355795888407674,-0.22175319992429773,0.0,0.4887781295141565,0.6247215658372995,1.9140249005936338,0.0,1.5112525549511375,0.5685299153340613,-0.40057153290302994,0.37073559537712053,4.715199340243216,0.6540006896930824,0.0,4.279619751402448,0.4322474897687847,0.0,0.3773609163725318,2.996792077854865,-1.368374834616779,-2.058696683082122,-0.03731199013596399,0.9427226396170763
5,2022,06,10,03,S,S,0,individual4xindividual7,6,0.11875456783396322,-0.5793300111758002,0.0,0.5913762839600385,1.9435441166154754,1.8345916166408727,0.0,2.084261134334611,0.4325433511286199,-0.19787548292195875,0.2943094768849777,4.317280505846043,1.011950194584792,0.0,4.19852593801208,0.43262018340899167,0.0,-0.2345045230450007,2.532128543609348,-1.9164090711806878,-0.8217295743185368,-0.7131124691750509,1.6517177832059908
6,2022,06,10,03,S,S,0,individual4xindividual7,7,-0.41033991047003576,-0.9956600752937517,0.0,1.0769019582387787,2.615761386181349,1.9868648314125192,0.0,2.1488942281704886,0.21641838750464681,-0.006434814309242596,-0.38435018228600004,3.803143658553228,1.4236935007741574,0.0,4.213483569023264,0.42803342548040596,0.0,-0.9364640927495275,2.476363347453125,-1.820012731760978,0.04590755107724533,0.2301677390170243,1.9324758406658418
7,2022,06,10,03,S,S,0,individual4xindividual7,8,-0.9779916976096065,-1.3826706059001919,0.0,1.6935896093840808,2.7630279440917476,1.9514726839067176,0.0,2.1094117178134137,1.0071370061187814,0.02483960737660602,-0.44938880908578555,3.2641808334578486,1.81324755183719,0.0,4.242172531067456,0.43057694593699836,0.0,-1.5725987885825825,2.561203325958272,-1.770636169803239,1.1407932479320337,-0.47644984911360827,1.102274711694632
8,2022,06,10,03,S,S,0,individual4xindividual7,9,-1.4410135538886306,-1.35260945468286,0.0,1.9763786072987648,2.325840870045837,0.964261656514851,0.0,2.0515957498369026,0.7956423109202649,0.020451411071620428,0.23399107389764845,2.655003351141897,1.7797332474985665,0.0,4.0960169050305275,0.4271237928157065,0.0,-1.3424207966746242,-3.084319569369507,-2.121764302866263,0.5761187059479087,0.7803404747074562,1.2559534389166374
9,2022,06,10,03,S,S,0,individual4xindividual7,10,-2.1545578446124947,-1.402498977995472,0.0,2.570821442469232,2.7787397972737606,2.0803308088031014,0.0,2.0309490567034474,0.6310038385354552,-0.07866833125195964,0.13244118819291492,2.1065559383381545,1.8919845821210473,0.0,4.261113782950649,0.48948560412557557,0.0,-2.3020759059723406,2.9260785063919474,-1.2764205358218499,-0.08506387483321143,1.7710810770302967,1.399945218167992
10,2022,06,10,03,S,S,0,individual4xindividual7,11,-2.631739836399587,-1.3618943727370034,0.0,2.9632432989859674,2.6534775878099173,2.130977445953297,0.0,2.385383618761177,0.5995362782269953,-0.08012470061574242,-0.026213303314923723,1.718367989302333,1.931849462143548,0.0,4.35010782570192,0.5699550894065449,0.0,-2.325399259777103,-3.1381933567638747,-1.0000796207470752,2.1387037787017804,1.2764589228973322,1.785847340534182
11,2022,06,10,03,S,S,0,individual4xindividual7,12,-2.9843193543677855,-0.49813482388608515,0.0,3.0256074285376444,1.8362887656721638,1.534349123355384,0.0,2.366255152478069,0.6685809473906249,0.06297411643637386,-0.1672447875123284,1.5102482804878774,1.2256803492324926,0.0,4.494567634855663,0.7275455253464076,0.0,-0.7949296324445063,-2.0025944076098448,-0.46799655132020607,2.7881632732867896,0.15622811196765243,1.6976742050874438
12,2022,06,10,03,S,S,0,individual4xindividual7,13,-2.891849733111588,0.006786875773635576,0.0,2.891857697152529,1.3752197807706055,0.46855195746360123,0.0,2.1123034408014782,0.8519266197736294,0.26724222043404344,-0.18348651787353595,1.6179855392918931,0.5228962297977793,0.0,4.509835272403481,0.5296831055714148,0.0,0.5601287671806515,-1.3723566170155748,-0.9011351498342287,2.0499290362462346,-0.9053488998224751,1.2603768210278485
0,2022,06,10,03,S,S,0,individual4xindividual8,1,3.8714439250246797,-0.35288859107416676,0.0,3.8874938485251405,-0.512710445983488,1.0423097694637604,0.0,0.9474125580651619,0.6664000740291499,0.07507468764530528,-0.0655436799763734,5.776643795709051,0.7425006390397764,0.0,1.9051998706843705,0.38961204796560955,0.0,3.3447484340969917,-2.5385218954434614,-1.4965253591894734,-2.9038601081120508,0.8082788615684544,0.2810124840360119
1,2022,06,10,03,S,S,0,individual4xindividual8,2,3.418196841993813,-0.183594318733746,0.0,3.423123796255079,-0.2762690772314344,1.7368494235987924,0.0,1.602550783731882,0.2040985742788953,-0.010761068480519626,0.12702065435553314,5.4587795193764235,0.6696126568809768,0.0,2.0405826773826123,0.4860183381472309,0.0,3.2607110359194156,-2.8121376121258836,-1.076300382763067,0.06321436594784306,0.7088018814784395,1.3984522094529865
2,2022,06,10,03,S,S,0,individual4xindividual8,3,3.162767773558969,0.014702209041432088,0.0,3.1628019451767533,-0.6478734199688,1.4509696676768933,0.0,0.9664992889666761,0.4930460144606514,0.2529756808777459,-0.15466065255911052,5.185796986382918,0.42116311201696915,0.0,2.023029212823949,0.4358653210584012,0.0,2.5168947917550217,-2.4984861303431587,-1.047617500919795,0.5761927597489299,-0.442595097289524,0.4734532745060248
3,2022,06,10,03,S,S,0,individual4xindividual8,4,3.0267485745761182,-0.019245272427564075,0.0,3.026809758509671,-0.6877357626791992,1.090658499270746,0.0,1.0305833402194633,0.37682766002245205,-0.25411547255881384,-0.30083940963160427,4.997527324717652,0.33816013841831244,0.0,1.9707787501415335,0.31891486599074836,0.0,2.3294207507260385,-2.4472155309515613,-1.3566106110464322,-1.2440638404972042,-0.9435251983269387,0.6537556801970112
4,2022,06,10,03,S,S,0,individual4xindividual8,5,2.8646445135277956,-0.38539991712072164,0.0,2.890453473938226,0.27908088589735236,1.6382499499818322,0.0,1.5112525549511375,0.9434394075227924,-0.40057153290302994,-0.27635249406290824,4.715199340243216,0.6540006896930824,0.0,1.850554826715421,0.2686007725723607,0.0,2.704878884594611,2.996792077854865,-1.6451834598601895,-2.058696683082122,-1.4774297535591663,0.5678131474283451
5,2022,06,10,03,S,S,0,individual4xindividual8,6,2.6970105428903675,-0.7347047157541097,0.0,2.795291914597315,0.8765747484176398,1.4586162742234083,0.0,2.084261134334611,0.748781625849214,-0.19787548292195875,0.39925448225584814,4.317280505846043,1.011950194584792,0.0,1.6202699629556752,0.27724547883068223,0.0,1.7841458419009555,2.532128543609348,-2.2923161216339043,-0.8217295743185368,-1.7219087594451665,1.3354795084853968
6,2022,06,10,03,S,S,0,individual4xindividual8,7,2.34344065626685,-1.0266417786500115,0.0,2.5584580221520272,1.07966124733566,1.0711793626477333,0.0,2.1488942281704886,0.3717342384225506,-0.006434814309242596,0.09726488134502738,3.803143658553228,1.4236935007741574,0.0,1.4597030022863782,0.3970517221241461,0.0,1.2089496708059764,2.476363347453125,-2.7357256741754616,0.04590755107724533,-0.8428757571940886,1.7771599897479378
7,2022,06,10,03,S,S,0,individual4xindividual8,8,1.8272518287522728,-1.4253952242631838,0.0,2.317455671858864,1.2453615677119232,0.895920026192899,0.0,2.1094117178134137,0.6066782366666112,0.02483960737660602,-0.10013152136815003,3.2641808334578486,1.81324755183719,0.0,1.436929004705576,0.38785232757400634,0.0,0.746214846196115,2.561203325958272,-2.8261374345234938,1.1407932479320337,0.49129070726081897,1.502733481146802
8,2022,06,10,03,S,S,0,individual4xindividual8,9,1.186408977461902,-1.5228280474563751,0.0,1.9304329887157419,0.8566295958586897,0.6609229764648163,0.0,2.0515957498369026,0.4952549945744272,0.020451411071620428,-0.1401819464653716,2.655003351141897,1.7797332474985665,0.0,1.4685943736799951,0.25690520004219125,0.0,1.2388491192378275,-3.084319569369507,-2.424574892910276,0.5761187059479087,1.8234656975551307,1.5563407552624753
9,2022,06,10,03,S,S,0,individual4xindividual8,10,0.40775397205586367,-1.6406899610764214,0.0,1.6905995534437726,1.538549291302589,1.6971701678782851,0.0,2.0309490567034474,0.8162273902106331,-0.07866833125195964,-0.03772946823114348,2.1065559383381545,1.8919845821210473,0.0,1.6988019662822904,0.25129462104462624,0.0,0.016826938455080345,2.9260785063919474,-1.671275826071911,-0.08506387483321143,2.135297162259229,1.214721666492814
