,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,Z_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area,Groups,Mean_Groups,School_Height
13,2021,08,03,17,13,Y,N,2,1.6181573441462376,1.700287442672704,0.6699292808839153,1.0894436865019177,1.303836999097219,0.20194634652117663,4.175470469554425,1.495890784793874,1.4206405497260235,10.139236798190177,1.0,1.1578947368421053,3.3618733096967017
14,2021,08,03,17,14,Y,N,2,1.7932472530196544,1.5717644455195596,0.8313434497931118,0.9803568318294797,1.4783130754279206,0.19758543692879657,3.8056807865347793,2.8561878469605757,1.4578392948297256,23.232121140562768,2.0,1.8421052631578947,4.189126263281635
15,2021,08,03,17,15,Y,N,2,1.85318390356695,1.3534259876527999,0.9162543290805765,0.821473557431601,1.4432325961120211,0.24928751433127352,4.19477775453594,2.418971390006378,1.4119446467489805,16.566083310570352,2.0,1.8421052631578947,4.067454061723256
16,2021,08,03,17,16,Y,N,2,1.9714360393925567,1.0315158347403528,1.0230629057733516,0.6220053756045413,0.8877341592923563,0.19964832193805448,3.3225840097538555,2.306280453729657,1.1300809320812253,2.527762365234237,1.0,1.0526315789473684,2.29808384754419
17,2021,08,03,17,17,Y,N,2,2.1104437633672144,0.8742763761149634,1.0331818672629982,0.5850152031652707,0.7164591477716853,0.34228657839603405,3.6071497126179195,2.9971124392554636,1.0859303622767502,1.5105038820551775,1.0,1.0,1.9766891898468033
18,2021,08,03,17,18,Y,N,2,2.2179204311273786,0.9284787630120126,1.1444814026473922,0.6051543724958958,0.7437164136864975,0.5067132855310955,3.7078598103349543,3.767681824987919,1.1208496440051945,3.5185919046565854,1.0,1.0,2.182311527837642
0,2021,07,07,06,0,N,Y,2,3.6361373591481128,0.7271271570032148,1.6952980750204834,0.5031986470030331,0.4058517227039257,0.428820779573805,3.2060855491175655,3.4165229090041116,1.0068258489091106,4.151962255848026,1.0,1.0,1.1465440172182946
1,2021,07,07,06,1,N,Y,2,3.652615710789174,0.7714212132034796,1.6136841246772,0.48929594372962093,0.4843441154621669,0.43864716121946595,3.128138090005848,2.758541909740218,1.1813134011050788,6.219769670842905,1.0,1.0,1.2595970937599565
2,2021,07,07,06,2,N,Y,2,3.57403672925718,0.7660076083721075,1.430761196746344,0.5673172531008245,0.5768168446965319,0.4871908354717089,2.890586752931917,3.159661342607218,1.2621760417656307,8.619633430828697,1.0,1.0,1.592637627769812
3,2021,07,07,06,3,N,Y,2,3.4630314554473447,0.7953947579388633,1.2394720027755974,0.6799741023855987,0.6969020961529269,0.5788168970271531,3.2380740624271755,3.1121477757969878,1.3897905839645768,10.373706572791637,1.0,1.0,1.9960263049441338
4,2021,07,07,06,4,N,Y,2,3.3456896194125814,0.8266363520790758,1.1605211288514656,0.7538452750669142,0.7120138920409135,0.7637222433274857,2.852601993227792,3.2548719036349554,1.432415270203757,10.492705468721326,1.0,1.0,1.9740501722481547
5,2021,07,07,06,5,N,Y,2,3.2530565156237117,0.7434158829511572,1.0212365265409151,0.7470165417392454,0.6852398168548133,0.8609089628813122,2.800277760306801,2.883249441621073,1.2483781069363673,8.381986705948787,1.0,1.0,1.9006529663643372
6,2021,07,07,06,6,N,Y,2,3.1928206914721318,0.6929887898333713,0.9321534539323959,0.6892943792656673,0.6420678465162641,0.798589745542393,3.030129609368105,3.121382053285218,1.141839663378398,3.8500588857034983,1.0,1.0,1.8139992815231325
7,2021,07,07,06,7,N,Y,2,3.0956079426700027,0.681686370689903,0.928490854415299,0.6701349077403584,0.47543111970284696,0.6750155834904327,2.7254744792521537,1.9990112318094115,1.0025023283385976,1.9978524356789062,1.0,1.0,1.432995283286247
8,2021,07,07,06,8,N,Y,2,3.0252718624586086,0.7302052553517392,0.9424028267554955,0.6523167026633008,0.45495447637330666,0.6322209575778578,4.908413981231761,1.2178300743060553,0.8804885859505829,1.0361730972623469,1.0,1.0,1.4216619582601788
9,2021,07,07,06,9,N,Y,2,3.0203656522523885,0.7165535130274016,1.0978632784326396,0.5909743100689067,0.4597688200739864,0.6275666464317033,3.010731716822828,1.8088454768188418,0.9549223920131343,1.5775011294308137,1.0,1.0526315789473684,1.347997388448027
10,2021,07,07,06,10,N,Y,2,2.980600332897335,0.6935169507775126,1.0851210395630289,0.5321673142126274,0.7239207328319616,0.8185221584345681,2.674912192876617,1.222526836595119,1.1724784731216038,4.918639758341495,1.0,1.0,2.344173264823125
11,2021,07,07,06,11,N,Y,2,2.9492392463071524,0.7909758208155148,1.1995708443590034,0.5833295025474774,0.7390101944789415,0.6376787504278034,2.718219937948082,2.3319362635103174,1.3290155197516345,5.8985614465825975,2.0,1.5789473684210527,2.3367305685158173
12,2021,07,07,06,12,N,Y,2,2.949644489152962,0.8809254572618221,1.2106052761211967,0.6465040131318887,0.6493556260222096,0.43169205965037566,2.9513352696350545,1.5189656846864592,1.4445514315329973,2.710342599038639,1.0,1.1578947368421053,1.8050114907678239
13,2021,07,07,06,13,N,Y,2,3.021701770185067,0.8637715314243742,1.1663647234960655,0.8411916271809361,0.4079896088434234,0.4508436312673034,2.7527273275565096,1.577687890684123,1.1360300922675002,2.173483596927443,1.0,1.0526315789473684,1.130590876451858
14,2021,07,07,06,14,N,Y,2,2.800748841455371,1.317232263553808,1.219328312318393,0.7737950397826348,1.3784207323022204,0.41142797235464496,9.014256345533902,1.779204409062769,1.7312902608457896,16.28309585879816,2.0,2.1052631578947367,3.8554800829327016
0,2020,07,28,29,0,N,N,2,2.4161797711621973,0.610708556636369,0.2728196137305495,0.1600051167036893,1.5374586283833727,0.846032432577268,2.4165247021664826,3.219395504717385,0.7780123888615958,0.18686742405094767,1.0,1.0,4.424540007613238
1,2020,07,28,29,1,N,N,2,2.277671082451458,1.062635284682318,0.30437071793709264,0.1616056469831728,1.596442075696957,0.8565602750604139,2.419769046852505,2.575827578835218,0.710128956270838,0.2136039764507422,1.0,1.0,4.424592757951672
2,2020,07,28,29,2,N,N,2,2.265663251467505,1.074797452320513,0.3740584708601723,0.16465336705586348,1.7236839064773068,0.8335210315865317,2.992889804903947,2.5217424249291236,0.8732798791496303,0.4300721626861597,1.0,1.0,5.190495677222064
3,2020,07,28,29,3,N,N,2,2.2376848302011676,0.98306467606198,0.30691437776926106,0.1494935436998213,1.2184761873956023,0.6270213350153714,2.9136025818207,2.5560386293632926,0.7404435230884178,0.0466428846701018,1.0,1.0,3.2311117807040923
4,2020,07,28,29,4,N,N,2,2.2492695102178994,1.1285727270273647,0.276012000148083,0.18404875607012694,1.2154348921964584,0.5926936079169641,2.4590526351782485,2.624281356315974,0.6503481603674502,0.03713582413083946,1.0,1.0,2.9842750571094214
5,2020,07,28,29,5,N,N,2,2.318301095454759,1.2384891344013105,0.3142023312102388,0.248834788874814,1.3493210333733918,0.5712335924385268,3.228505811709765,2.359091452494728,0.8806876777348464,0.1670254846670927,1.0,1.0,3.644175703070209
6,2020,07,28,29,6,N,N,2,2.393530176148668,1.1946093609090116,0.2993604363806584,0.273571035818543,1.4326462173487486,0.6753926896719641,2.7820400364292786,3.3348105556624423,0.8564336943101136,0.2058400759885854,1.0,1.0,4.162982809902874
0,2021,10,06,57,0,Y,N,0,3.3198564574481955,-0.13877964395128103,0.8954057802997408,0.6979184165599779,0.8053660799887232,0.11958231690914416,1.370662372644257,3.485993825554245,0.9419977438790607,1.7099001404187275,1.0,1.0,2.285593190138451
1,2021,10,06,57,1,Y,N,0,3.276056999951011,-0.16847817787255873,0.7435493677210342,0.7342985706793788,0.8011347137621945,0.11606311164319591,1.2090580374012247,2.380605671588769,1.0531027801278574,1.325950082583688,1.0,1.0,2.2175939507697007
2,2021,10,06,57,2,Y,N,0,3.316061962508788,-0.22578437504419732,0.6395941266847306,0.7087546260193396,0.8166111310455719,0.0820394050308131,1.35940862555235,2.072724970760723,0.9518405805079648,0.8614175499287204,1.0,1.0,2.1117676560408336
3,2021,10,06,57,3,Y,N,0,3.4337913152777784,-0.23907941379284348,0.5366236062208664,0.6814968751286763,0.7897292442707189,0.12416796270392727,1.1593886311187038,1.9827641718269493,0.6577216790448804,0.802710849355838,1.0,1.0,2.102595346998431
4,2021,10,06,57,4,Y,N,0,3.4400976211318017,-0.24109890112287877,0.47325436231397716,0.6617212134954045,0.7374711613053165,0.1179592218162801,0.9502431498827809,2.0969289143043492,0.6582534742148004,0.5547883205689491,1.0,1.0,1.9389864358030835
5,2021,10,06,57,5,Y,N,0,3.466425082767154,-0.19070979512950537,0.4510211322161062,0.627827182547904,0.711170051378752,0.13363774927272226,1.025643843626361,2.3388716761169106,0.5437280401107136,0.46624402769595436,1.0,1.0,1.8650974979319639
6,2021,10,06,57,6,Y,N,0,3.471411728477454,0.14448975142789847,0.5080337046429234,0.5798187222930654,1.2333305913624124,0.09955855058520793,0.9861350657046603,1.8989684801967528,0.8291760656935773,4.827876746470127,1.0,1.3157894736842106,3.898479723321317
7,2021,10,06,57,7,Y,N,0,3.419278724155283,0.5760221446487279,0.663753267475064,0.5455215763298206,2.3121503825341505,0.11025504191281721,1.1203462825320505,2.222281730674926,1.351282949089142,14.432093478586632,2.0,2.0,7.959808309700896
8,2021,10,06,57,8,Y,N,0,3.4215290973409664,0.6368454019637636,0.7364118522539185,0.5692118614645671,2.1505626456812297,0.15146414606754402,0.982892353035853,2.1959910582921665,1.3823938511103675,17.50523916067222,2.0,2.0,7.511539501559547
9,2021,10,06,57,9,Y,N,0,3.4426974418011373,0.6133455510326901,0.8075913132772146,0.5715874012463213,2.0246443975617026,0.1689211044616887,1.1909457966988637,2.166562286776233,1.3787233203424947,18.66463378885295,2.0,2.0,7.110712466057106
10,2021,10,06,57,10,Y,N,0,3.4576483379145238,0.5874967468073273,0.8772639132742659,0.5878958488346467,1.9429329566533866,0.23581535844959267,1.0436851594424121,2.3289937987912364,1.340188009126144,21.034364572564193,2.0,2.0,6.74855125966299
11,2021,10,06,57,11,Y,N,0,3.472420421272291,0.5425124136927798,0.9405240609523,0.5962229822111422,1.7988551507055273,0.2379905576175565,0.7344825074099788,2.3620137437783875,1.299370204320059,21.060364040073534,2.0,2.0,6.226133083485553
12,2021,10,06,57,12,Y,N,0,3.5028796556403914,0.49826360500378114,0.992222139416133,0.5506213553272992,1.5813074164894336,0.2753521967714542,2.071631940836646,2.21676944435622,1.1895207525524565,15.815920562582951,2.0,1.9473684210526316,5.435692130131843
13,2021,10,06,57,13,Y,N,0,3.546551310564357,0.46713709765572164,1.0255234278800514,0.517168734760488,1.2461860301460954,0.36296279325519054,1.6987683227164236,1.9982619539474096,0.7702005098745746,8.355255901346071,1.0,1.0,3.8640371922454566
14,2021,10,06,57,14,Y,N,0,3.594859972069622,0.42896584688698486,1.0841875664846832,0.5152418076764022,1.2809025348200567,0.31575322176453935,1.6400153733191316,1.7433805220311227,0.9759531805202076,10.062451412462863,1.0,1.0,4.415730752955181
15,2021,10,06,57,15,Y,N,0,3.6910438283710363,0.32380719889375514,1.0835934507718217,0.5016615001393029,1.2120944391203792,0.34900600374357565,1.4191747036562625,2.2373581624193726,1.1133037806336603,13.709535869198747,1.0,1.0,4.594159612459506
0,2021,08,03,21,0,Y,N,0,4.497248698652668,0.6687010333172904,0.7606542287475919,0.6196527774687117,0.8957850171582675,0.47748452840703454,1.8912198908502627,4.270488240689479,1.0825201285507766,0.362488435631521,1.0,1.0,2.8108757446838357
1,2021,08,03,21,1,Y,N,0,4.407055771463251,0.5360062861512607,0.6168984998576031,0.6621832607459593,1.2252623885575584,0.5030312901527806,2.92136037955083,4.0847680286414345,1.243090880883589,1.6661923898628916,1.0,1.0,4.012395104215407
2,2021,08,03,21,2,Y,N,0,4.33664588440978,0.37223742179123487,0.556294802411727,0.6640611023436425,1.3974368486271207,0.38185139080142827,3.223531334733898,1.8060985810945267,1.2296576993242387,2.483035465091183,1.0,1.0,4.332895279111426
3,2021,08,03,21,3,Y,N,0,4.343091027347385,0.5538310999785754,0.47257334815204655,0.6986533466071707,0.8260438391332341,0.4347226474591135,3.665132873701498,2.312055149326924,1.1933806898599282,0.752776005965217,1.0,1.0,2.422318221403904
4,2021,08,03,21,4,Y,N,0,4.355216217497156,0.7783256455963464,0.43917561040522624,0.7203467233192108,0.9330407874792379,0.36326738942118597,4.1605681026492,2.312140529502155,1.3506760085389091,0.7440601041092376,1.0,1.0,2.4694340444887506
5,2021,08,03,21,5,Y,N,0,4.069314231052955,1.037756148315275,0.8210415316867528,0.9025082384337534,1.7917849295370663,0.5146464609301744,3.8709367985733842,2.110356959527303,1.6096205878797294,7.255427366931385,2.0,1.6842105263157894,5.068430449739632
6,2021,08,03,21,6,Y,N,0,3.8765797899166174,0.9851383313086955,0.7707214467678266,0.8943497631442702,2.7863689503136917,0.583716357618813,3.45190572635171,1.951131854303778,1.824007086709831,19.016457171895038,2.0,2.1052631578947367,7.451847459132895
7,2021,08,03,21,7,Y,N,0,3.721655340253104,0.417801908242313,0.4403411116489573,0.5766289854509089,1.0160299407254683,0.4041490795600464,4.7028124795816355,2.230737730140697,1.396395597681985,0.1863810157499255,1.0,1.4736842105263157,2.579027480297291
8,2021,08,03,21,8,Y,N,0,3.433566200316567,-0.07595349214334968,0.35070648539566524,0.5056169248907497,0.414688388048802,0.4702934420644937,3.180541770159924,1.5721421780954885,0.8332590273664606,0.005989510995122234,1.0,1.0,1.0985122031107002
9,2021,08,03,21,9,Y,N,0,3.2461920496704546,-0.5373959710666828,0.4744375217952268,0.43982678436604594,0.8088987301581438,0.46929359494641504,2.104863499810766,1.2936848889823214,0.9197242727863263,0.011682156887750183,1.0,1.0,2.3876083551440326
10,2021,08,03,21,10,Y,N,0,3.044542715549332,-0.6454307972865865,0.5148906194502905,0.4234039216069007,0.7814262845566308,0.6185917618661231,1.7758942946458818,1.6548857970769426,0.9004354849175676,0.024970022179061246,1.0,1.0,2.3330573732866178
11,2021,08,03,21,11,Y,N,0,2.8198501878185955,-0.4471886561925322,0.602732042192587,0.383465309415055,0.6328021153695181,0.5934583615904883,2.0767134753302736,1.6732084687934037,0.9105800718831062,0.052152896077123014,1.0,1.0,1.8231523734258663
12,2021,08,03,21,12,Y,N,0,2.5770683573674225,-0.14954168222374412,0.6250933842127612,0.3187775778788299,0.6109024492879027,0.6313875549550884,2.6795805914918063,2.469600513865834,0.797600264742644,0.19284588075973222,1.0,1.0,1.8789607602041956
13,2021,08,03,21,13,Y,N,0,2.3251116112300907,0.16948973396355022,0.6470731112970066,0.24829544887520993,0.66532292166718,0.6628588379531276,2.0337770123361687,1.589810389313989,0.7329259635776563,0.18253375814056838,1.0,1.0,1.793946044638147
14,2021,08,03,21,14,Y,N,0,2.1015181199568596,0.27489929186731443,0.675819332858046,0.15013163037661778,0.5760273785204537,0.5412923141135465,2.181624464391963,1.2917684274958372,0.5495412780353804,0.03150695590995943,1.0,1.0,1.4459917137291272
15,2021,08,03,21,15,Y,N,0,1.895903369619216,0.21317047373080159,0.7182661540384006,0.1737028666276402,0.39124114632120627,0.611146323685122,2.0526420737784066,1.5055827952775986,0.6083053685540013,0.014127046401602518,1.0,1.0,1.030052608223274
16,2021,08,03,21,16,Y,N,0,1.7643852299675948,0.24382991056302114,0.6903108123431677,0.27084060498400603,0.299761788086016,0.5602668041919721,2.3856873354662422,2.0570211244447645,0.675620357204869,0.08447231418060722,1.0,1.0,0.9556289682278465
17,2021,08,03,21,17,Y,N,0,1.76688685367775,0.029544904338114502,0.6296874763311715,0.3573218550401285,0.692960788831657,0.3153827124994438,3.036508418645383,3.4786524918290733,0.7142999550073218,0.11920262060956024,1.0,1.0,2.104478662461113
0,2021,10,08,15,0,N,Y,0,3.9248489985219095,1.6764459551737425,1.2144009865408154,0.7963446348905698,1.5209311769467033,0.3008221560003302,4.404794123658674,3.4316047361160145,1.959418471601642,42.34442212389663,1.0,1.4736842105263157,4.9000796295270295
1,2021,10,08,15,1,N,Y,0,3.940161841489377,1.4978847246290723,1.51319221502795,0.5111189589707443,1.9792489623815466,0.23154949497862476,2.810582187370459,6.049036231285332,2.040933286198618,49.72365796520571,3.0,2.6842105263157894,6.423278352936521
2,2021,10,08,15,2,N,Y,0,4.072960683609177,1.3608996872977641,1.7527953919828543,0.44410778950637964,1.0655213323241772,0.1312352122547129,2.587365901451845,5.688092663574847,1.7473997472789387,1.6226456190997345,2.0,2.210526315789474,3.0184533706769705
3,2021,10,08,15,3,N,Y,0,3.9872284909634295,1.6723747261764803,2.152844404625346,0.4546755529546694,0.9516890068173639,0.13959146774597145,2.3369150112297907,5.3687541835956365,1.8660061382517128,0.48558120689816486,2.0,1.9473684210526316,2.287565402395369
4,2021,10,08,15,4,N,Y,0,3.9340948178873583,1.8298037716252207,2.385198612750486,0.5498440006249625,0.9461792629258575,0.2569505533659138,2.8807642643488776,5.581518236585252,1.9345270367368157,0.9204144951621637,1.0,1.263157894736842,2.443251091563033
5,2021,10,08,15,5,N,Y,0,3.83557315038536,1.7885543845180691,2.4098005164438363,0.7086229018227638,1.5469592633781228,0.1698237319686948,3.881033767510267,5.645535929952799,2.5776099332666065,21.06505430069409,3.0,2.526315789473684,4.459411792735945
6,2021,10,08,15,6,N,Y,0,3.8268282608015327,1.9380229061141723,2.4544872467530126,0.8255910320893123,1.5602429878118589,0.2917238065499372,3.5854130042330623,5.9790579942637105,2.2290211886690763,92.26423145110391,4.0,3.473684210526316,4.8724852546872075
7,2021,10,08,15,7,N,Y,0,3.950903634085739,2.118623827944049,2.5611924894143683,0.8526166397115085,1.6500979830264983,0.2648550347478945,3.4308991125470594,6.112124916035477,1.9289934471488352,126.09423692935133,3.0,2.9473684210526314,5.030703793235767
8,2021,10,08,15,8,N,Y,0,4.071596340987679,2.658408498568902,2.5437066988726724,0.8217016135017696,1.9210987071976287,0.2605967284924897,3.839386831816148,6.339806955535795,2.825121469592574,187.30481373842431,3.0,2.8421052631578947,5.84221353316783
9,2021,10,08,15,9,N,Y,0,4.0571711951884915,3.552515328454958,2.501054316021042,0.7848372191936394,1.8783516090043009,0.38626520096695394,3.046530685063128,6.371617061531503,3.4212519231035663,49.09227634813446,2.0,3.0,4.495393731186966
10,2021,10,08,15,10,N,Y,0,3.92816391024713,3.9575022423456576,2.3085189794209917,0.7629381540094257,2.0874819396923585,0.333599273281844,2.6669859817798325,6.517597971124029,3.4893350996326635,83.17905111705215,4.0,4.473684210526316,4.976408774736023
11,2021,10,08,15,11,N,Y,0,3.814184312794224,4.065606648186107,2.065774202508371,0.7461908655258038,2.314168785378008,0.2466213443922204,2.588106368745171,6.020699981031845,3.2605657920984163,97.07880053230812,4.0,3.736842105263158,5.593821043455932
12,2021,10,08,15,12,N,Y,0,3.514639982166008,4.336494055667209,1.857754181157621,0.6472555001907735,2.288799976987021,0.305742411947681,2.825585681696347,6.821685051724559,2.8965420850398744,63.67737832095056,4.0,3.526315789473684,5.572786763861111
13,2021,10,08,15,13,N,Y,0,3.337323680489905,4.057559128263944,1.4865243439069484,0.1481966134323481,1.6273188941605763,0.21663504707978945,3.025222065436515,7.956993619876071,2.608115962446469,0.5325265542437986,2.0,2.4210526315789473,4.02170637788894
14,2021,10,08,15,14,N,Y,0,3.22710576944134,3.403897450853941,1.9934254405295746,0.5576789746075138,1.879351600551113,0.36247350459991784,3.6126372112235767,7.846700749265223,3.5864387721465887,22.76249518258599,3.0,3.210526315789474,4.568030974040661
