,Year,Month,Day,Trial,Tailbeat_Num,Ablation,Darkness,Flow,X_Center,Y_Center,X_SD,Y_SD,School_Polar,School_Speed,School_TB_Freq,NND,Area,Groups
10,2021,07,07,06,10,N,Y,2,0.24543062083508574,0.19574813138667765,1.148293247628152,0.5631483597118793,0.8185221584345681,2.466481253406835,1.2235292423689763,0.7465777782272293,3.0111006832734604,1.0
11,2021,07,07,06,11,N,Y,2,0.24838844918329042,0.19021902219711623,1.2694059468091579,0.6172890437985559,0.6376787504278032,8.301618872538572,2.3420829528794895,0.8876917095729473,3.4321094765528515,1.0
12,2021,07,07,06,12,N,Y,2,0.24020756854911696,0.18074200951306083,1.2810827672024319,0.6841413683608972,0.43169205965037566,8.605352352916388,1.5723560259951217,1.131072322641106,3.1775890550222297,1.0
13,2021,07,07,06,13,N,Y,2,0.2611550329895039,0.19713534710341374,1.2342666738832635,0.8901630603735988,0.45084363126730337,6.720566669723119,1.6122092648615187,1.0545507459190249,4.357899273967544,2.0
0,2020,07,28,29,0,N,N,2,0.2009472305868513,0.1366279913190886,0.2686115087285166,0.17902015777970615,0.8459034945966984,2.8576027647151143,2.3749922306364226,0.2079675628905423,0.23050939723835598,1.0
1,2020,07,28,29,1,N,N,2,0.18526347566139467,0.13485082236757914,0.292599614780061,0.1742050552490176,0.8560206589956039,2.1383953387488845,1.9365789837999883,0.22960583987880165,0.2546696055966395,1.0
2,2020,07,28,29,2,N,N,2,0.18877068374620284,0.13229135323448282,0.3551365478587641,0.15817284381939894,0.8330341767377173,3.486489096052503,1.9749320795632797,0.2825163744215078,0.29922445945703335,1.0
3,2020,07,28,29,3,N,N,2,0.19160033686809522,0.13362551337598977,0.4585281698622145,0.15860095591099577,0.6821225882808276,3.9120208293363365,2.9761991483076087,0.30629488687584877,0.38726679971255323,1.0
4,2020,07,28,29,4,N,N,2,0.19712967294690098,0.13368824195610782,0.5449259937058555,0.20328213031380743,0.6586784256072243,2.0763920818934345,2.27096291781983,0.38526703253473843,0.5041666113663851,1.0
5,2020,07,28,29,5,N,N,2,0.20308381497927,0.1319512811164329,0.5753486191125753,0.27924396569555543,0.6696896527772593,2.0890021280841093,1.4455533222399786,0.4163162147079223,0.77492107088857,1.0
6,2020,07,28,29,6,N,N,2,0.2066766903275993,0.12748257738634902,0.5104255195951626,0.3066619094663355,0.7887289076039675,1.7981237490270383,2.5357955872410813,0.38587489311104484,0.8117125455396563,1.0
0,2021,10,06,57,0,Y,N,0,0.2831313485630781,0.1450466142005055,0.9185215958471884,0.6866850949255537,0.2678894555216022,0.5635382448739198,3.2253167394080307,0.7825671532215382,3.320685321356082,1.0
1,2021,10,06,57,1,Y,N,0,0.2876921694997136,0.13436699433264748,0.8520495872080205,0.7043025809893558,0.2859909871425121,0.5993033713431941,2.3213383598786463,0.7724479042927982,3.1934878108362654,1.0
2,2021,10,06,57,2,Y,N,0,0.28561528681937587,0.1325762671451059,0.7534442675670561,0.6790057730646687,0.14825367219103752,0.60125051936201,1.7039564330728019,0.6964103237061625,2.6324593284207647,1.0
3,2021,10,06,57,3,Y,N,0,0.28321774338183703,0.13930672211579007,0.6006473322340451,0.6644181898523197,0.0550824482337608,0.1668193762913844,1.5972843276738395,0.6156502272878239,2.147816520424881,1.0
4,2021,10,06,57,4,Y,N,0,0.2795691199890815,0.1377825348634245,0.5613445702622115,0.6412474032157814,0.10806715807166427,0.4982159319145184,1.7692092200264473,0.5672610359637321,1.8537425306726338,1.0
5,2021,10,06,57,5,Y,N,0,0.2807872754679455,0.14164634465125847,0.5508088514768282,0.6157672077021777,0.10832908608627234,1.2161384924381096,2.020668257445853,0.5310467947837015,1.8904980415768904,1.0
6,2021,10,06,57,6,Y,N,0,0.28387090790025055,0.14291717134245646,0.5840383420006204,0.5808016440094301,0.08713156742935566,1.0975817884212968,1.6225946849914759,0.5553835592052095,1.9460119131705964,1.0
7,2021,10,06,57,7,Y,N,0,0.28269347592535005,0.1438011123004671,0.6608790866298094,0.559677837581273,0.09369244214295626,0.10773613357581881,2.0635449673681405,0.5614961345082431,2.1814829742681794,1.0
8,2021,10,06,57,8,Y,N,0,0.28206400807809207,0.14583359868738502,0.7443881993744078,0.5893204702435151,0.13070459573855797,0.11670774492389716,2.221880588317371,0.6267775699351666,2.564456091884539,1.0
9,2021,10,06,57,9,Y,N,0,0.282255340669282,0.14747097082009852,0.8326571408900106,0.5953700128704446,0.1461951212099494,0.2061001692340774,2.222585691805699,0.654391108802285,2.8653871819919474,1.0
