"","Year","Month","Day","Trial","Flow","Ablation","Darkness","Frame","Fish","X","Y","BL_X","BL_Y"
"2225",2020,7,28,10,"Still Water","No Ablation","Light",278,"1",1527.617437,127.7039875,7.91511625388601,0.661678691709845
"2226",2020,7,28,10,"Still Water","No Ablation","Light",278,"2",1767.918254,272.5451846,9.16019820725389,1.41215121554404
"2227",2020,7,28,10,"Still Water","No Ablation","Light",278,"3",1727.849902,584.8818554,8.95259016580311,3.03047593471503
"2228",2020,7,28,10,"Still Water","No Ablation","Light",278,"4",1373.624282,315.0192226,7.11722425906736,1.63222395129534
"2229",2020,7,28,10,"Still Water","No Ablation","Light",278,"5",1678.443769,227.3664323,8.69659983937824,1.17806441606218
"2230",2020,7,28,10,"Still Water","No Ablation","Light",278,"6",1679.200701,447.4153493,8.70052176683938,2.31821424507772
"2231",2020,7,28,10,"Still Water","No Ablation","Light",278,"7",1633.196906,468.4924449,8.46216013471503,2.42742199430052
"2232",2020,7,28,10,"Still Water","No Ablation","Light",278,"8",1170.116996,312.56769,6.0627823626943,1.61952170984456
"2233",2020,7,28,10,"Still Water","No Ablation","Light",279,"1",1522.797456,127.9572712,7.89014225906736,0.662991042487047
"2234",2020,7,28,10,"Still Water","No Ablation","Light",279,"2",1769.424074,271.0340362,9.16800038341969,1.40432143108808
"2235",2020,7,28,10,"Still Water","No Ablation","Light",279,"3",1727.943173,584.8818554,8.95307343523316,3.03047593471503
"2236",2020,7,28,10,"Still Water","No Ablation","Light",279,"4",1371.752882,319.9753591,7.10752788601036,1.65790341502591
"2237",2020,7,28,10,"Still Water","No Ablation","Light",279,"5",1678.184153,227.2047497,8.69525467875648,1.17722668238342
"2238",2020,7,28,10,"Still Water","No Ablation","Light",279,"6",1680.855655,445.8570528,8.70909665803109,2.31014016994819
"2239",2020,7,28,10,"Still Water","No Ablation","Light",279,"7",1633.885639,468.4924449,8.46572869948187,2.42742199430052
"2240",2020,7,28,10,"Still Water","No Ablation","Light",279,"8",1167.585695,315.9080611,6.0496668134715,1.63682933212435
"2241",2020,7,28,10,"Still Water","No Ablation","Light",280,"1",1518.366734,128.6812627,7.86718515025907,0.666742293782383
"2242",2020,7,28,10,"Still Water","No Ablation","Light",280,"2",1771.479374,269.1851258,9.17864960621762,1.39474158445596
"2243",2020,7,28,10,"Still Water","No Ablation","Light",280,"3",1727.943173,585.9241828,8.95307343523316,3.03587659481865
"2244",2020,7,28,10,"Still Water","No Ablation","Light",280,"4",1369.019188,327.2418301,7.09336366839378,1.6955535238342
"2245",2020,7,28,10,"Still Water","No Ablation","Light",280,"5",1677.730154,223.4320498,8.69290235233161,1.15767901450777
"2246",2020,7,28,10,"Still Water","No Ablation","Light",280,"6",1679.300811,445.8633626,8.70104047150259,2.31017286321244
"2247",2020,7,28,10,"Still Water","No Ablation","Light",280,"7",1638.064018,468.4924449,8.48737833160622,2.42742199430052
"2248",2020,7,28,10,"Still Water","No Ablation","Light",280,"8",1165.334259,316.3619545,6.03800134196891,1.63918111139896
"2249",2020,7,28,10,"Still Water","No Ablation","Light",281,"1",1514.091925,128.6812627,7.84503588082902,0.666742293782383
"2250",2020,7,28,10,"Still Water","No Ablation","Light",281,"2",1778.592794,269.1851258,9.21550670466321,1.39474158445596
"2251",2020,7,28,10,"Still Water","No Ablation","Light",281,"3",1727.943173,587.3511833,8.95307343523316,3.04327037979275
"2252",2020,7,28,10,"Still Water","No Ablation","Light",281,"4",1365.670121,329.8765057,7.07601098963731,1.70920469274611
"2253",2020,7,28,10,"Still Water","No Ablation","Light",281,"5",1677.326849,215.8854141,8.69081268911917,1.11857727512953
"2254",2020,7,28,10,"Still Water","No Ablation","Light",281,"6",1679.300811,445.8633626,8.70104047150259,2.31017286321244
"2255",2020,7,28,10,"Still Water","No Ablation","Light",281,"7",1640.378106,470.2966865,8.49936842487047,2.43677039637306
"2256",2020,7,28,10,"Still Water","No Ablation","Light",281,"8",1163.445867,317.2352114,6.02821692746114,1.64370575854922
"2257",2020,7,28,10,"Still Water","No Ablation","Light",282,"1",1509.917841,128.6812627,7.82340850259067,0.666742293782383
"2258",2020,7,28,10,"Still Water","No Ablation","Light",282,"2",1781.754376,271.8306723,9.23188795854922,1.40844907927461
"2259",2020,7,28,10,"Still Water","No Ablation","Light",282,"3",1729.6104,589.3614461,8.96171191709845,3.0536862492228
"2260",2020,7,28,10,"Still Water","No Ablation","Light",282,"4",1361.9526,330.7713997,7.05674922279793,1.7138414492228
"2261",2020,7,28,10,"Still Water","No Ablation","Light",282,"5",1677.296537,209.776539,8.69065563212435,1.08692507253886
"2262",2020,7,28,10,"Still Water","No Ablation","Light",282,"6",1679.300811,445.8633626,8.70104047150259,2.31017286321244
"2263",2020,7,28,10,"Still Water","No Ablation","Light",282,"7",1643.942319,472.3416035,8.51783584974093,2.44736582124352
"2264",2020,7,28,10,"Still Water","No Ablation","Light",282,"8",1161.476032,317.4302008,6.01801052849741,1.64471606632124
"2265",2020,7,28,10,"Still Water","No Ablation","Light",283,"1",1505.833167,128.3276389,7.80224438860104,0.66491004611399
"2266",2020,7,28,10,"Still Water","No Ablation","Light",283,"2",1782.563503,271.8306723,9.23608032642487,1.40844907927461
"2267",2020,7,28,10,"Still Water","No Ablation","Light",283,"3",1731.856705,591.3460117,8.97335080310881,3.06396897253886
"2268",2020,7,28,10,"Still Water","No Ablation","Light",283,"4",1358.362481,334.4976503,7.03814756994819,1.73314844715026
"2269",2020,7,28,10,"Still Water","No Ablation","Light",283,"5",1675.078657,208.0717345,8.67916402590674,1.07809188860104
"2270",2020,7,28,10,"Still Water","No Ablation","Light",283,"6",1678.284024,446.7596278,8.69577214507772,2.31481672435233
"2271",2020,7,28,10,"Still Water","No Ablation","Light",283,"7",1645.714778,472.8032566,8.52701957512953,2.44975780621762
"2272",2020,7,28,10,"Still Water","No Ablation","Light",283,"8",1158.977932,319.495379,6.00506700518135,1.65541647150259
"2273",2020,7,28,10,"Still Water","No Ablation","Light",284,"1",1501.823922,128.1769913,7.7814710984456,0.664129488601036
"2274",2020,7,28,10,"Still Water","No Ablation","Light",284,"2",1782.619562,280.0653354,9.23637078756477,1.45111572746114
"2275",2020,7,28,10,"Still Water","No Ablation","Light",284,"3",1733.926668,592.6541172,8.984076,3.07074672124352
"2276",2020,7,28,10,"Still Water","No Ablation","Light",284,"4",1358.362481,339.8679391,7.03814756994819,1.76097377772021
"2277",2020,7,28,10,"Still Water","No Ablation","Light",284,"5",1674.640225,204.3044958,8.67689235751295,1.05857251709845
"2278",2020,7,28,10,"Still Water","No Ablation","Light",284,"6",1678.284024,446.7596278,8.69577214507772,2.31481672435233
"2279",2020,7,28,10,"Still Water","No Ablation","Light",284,"7",1646.656365,472.9211654,8.5318982642487,2.45036873264249
"2280",2020,7,28,10,"Still Water","No Ablation","Light",284,"8",1156.02307,321.7432173,5.98975683937824,1.66706330207254
"2281",2020,7,28,10,"Still Water","No Ablation","Light",285,"1",1497.87546,127.8631393,7.76101274611399,0.662503312435233
"2282",2020,7,28,10,"Still Water","No Ablation","Light",285,"2",1783.521937,287.7361797,9.24104630569948,1.49086103471503
"2283",2020,7,28,10,"Still Water","No Ablation","Light",285,"3",1735.666851,593.0557144,8.99309249222798,3.0728275357513
"2284",2020,7,28,10,"Still Water","No Ablation","Light",285,"4",1358.362481,344.255334,7.03814756994819,1.78370639378238
"2285",2020,7,28,10,"Still Water","No Ablation","Light",285,"5",1670.371076,202.8566197,8.65477241450777,1.05107056839378
"2286",2020,7,28,10,"Still Water","No Ablation","Light",285,"6",1678.284024,446.7596278,8.69577214507772,2.31481672435233
"2287",2020,7,28,10,"Still Water","No Ablation","Light",285,"7",1648.330363,472.9260972,8.54057182901554,2.45039428601036
"2288",2020,7,28,10,"Still Water","No Ablation","Light",285,"8",1152.812537,323.9135893,5.97312195336788,1.67830875284974
"2289",2020,7,28,10,"Still Water","No Ablation","Light",286,"1",1493.973133,127.3293768,7.74079343523316,0.659737703626943
"2290",2020,7,28,10,"Still Water","No Ablation","Light",286,"2",1786.059731,292.9278582,9.25419549740933,1.51776092331606
"2291",2020,7,28,10,"Still Water","No Ablation","Light",286,"3",1737.074309,593.0557144,9.00038502072539,3.0728275357513
"2292",2020,7,28,10,"Still Water","No Ablation","Light",286,"4",1363.47234,346.3157792,7.06462352331606,1.79438227564767
"2293",2020,7,28,10,"Still Water","No Ablation","Light",286,"5",1666.950972,202.8566197,8.63705166839378,1.05107056839378
"2294",2020,7,28,10,"Still Water","No Ablation","Light",286,"6",1679.57631,446.264657,8.70246792746114,2.31225210880829
"2295",2020,7,28,10,"Still Water","No Ablation","Light",286,"7",1650.706881,473.3402938,8.55288539378238,2.45254038238342
"2296",2020,7,28,10,"Still Water","No Ablation","Light",286,"8",1149.547421,325.9413578,5.95620425388601,1.6888153253886
"2297",2020,7,28,10,"Still Water","No Ablation","Light",287,"1",1490.102295,128.1769913,7.72073727979275,0.664129488601036
"2298",2020,7,28,10,"Still Water","No Ablation","Light",287,"2",1788.418411,297.1510847,9.2664166373057,1.53964292590674
"2299",2020,7,28,10,"Still Water","No Ablation","Light",287,"3",1738.146097,593.0557144,9.00593832642487,3.0728275357513
"2300",2020,7,28,10,"Still Water","No Ablation","Light",287,"4",1371.230487,349.8367256,7.1048211761658,1.81262552124352
"2301",2020,7,28,10,"Still Water","No Ablation","Light",287,"5",1660.605497,202.8566197,8.60417355958549,1.05107056839378
"2302",2020,7,28,10,"Still Water","No Ablation","Light",287,"6",1681.47902,445.22034,8.71232652849741,2.30684113989637
"2303",2020,7,28,10,"Still Water","No Ablation","Light",287,"7",1653.357732,473.8745494,8.56662037305699,2.45530854611399
"2304",2020,7,28,10,"Still Water","No Ablation","Light",287,"8",1146.428811,327.7613858,5.94004565284974,1.69824552227979
"2305",2020,7,28,10,"Still Water","No Ablation","Light",288,"1",1486.248299,128.1769913,7.70076838860104,0.664129488601036
"2306",2020,7,28,10,"Still Water","No Ablation","Light",288,"2",1790.52315,298.8648569,9.27732202072539,1.5485225746114
"2307",2020,7,28,10,"Still Water","No Ablation","Light",288,"3",1738.879269,592.5141882,9.00973714507772,3.07002170051813
"2308",2020,7,28,10,"Still Water","No Ablation","Light",288,"4",1378.582126,356.0751303,7.14291256994819,1.84494886165803
"2309",2020,7,28,10,"Still Water","No Ablation","Light",288,"5",1648.730559,204.3370759,8.54264538341969,1.05874132590674
"2310",2020,7,28,10,"Still Water","No Ablation","Light",288,"6",1683.869042,443.827324,8.72471006217617,2.29962344041451
"2311",2020,7,28,10,"Still Water","No Ablation","Light",288,"7",1655.854732,474.3575669,8.57955819689119,2.45781122746114
"2312",2020,7,28,10,"Still Water","No Ablation","Light",288,"8",1143.617257,329.3085362,5.92547801554404,1.70626184559585
"2313",2020,7,28,10,"Still Water","No Ablation","Light",289,"1",1482.396498,128.8967563,7.68081087046632,0.667858840932642
"2314",2020,7,28,10,"Still Water","No Ablation","Light",289,"2",1792.817728,298.8648569,9.28921102590674,1.5485225746114
"2315",2020,7,28,10,"Still Water","No Ablation","Light",289,"3",1739.017639,591.8843898,9.0104540880829,3.06675849637306
"2316",2020,7,28,10,"Still Water","No Ablation","Light",289,"4",1385.304916,357.1225507,7.17774567875648,1.85037591036269
"2317",2020,7,28,10,"Still Water","No Ablation","Light",289,"5",1639.639651,206.1912408,8.49554223316062,1.06834839792746
"2318",2020,7,28,10,"Still Water","No Ablation","Light",289,"6",1686.623266,442.1401876,8.73898065284974,2.29088180103627
"2319",2020,7,28,10,"Still Water","No Ablation","Light",289,"7",1657.769696,474.6180492,8.58948029015544,2.45916087668394
"2320",2020,7,28,10,"Still Water","No Ablation","Light",289,"8",1141.111163,330.5176719,5.91249307253886,1.71252679740933
"2321",2020,7,28,10,"Still Water","No Ablation","Light",290,"1",1478.532247,131.2836638,7.66078884455959,0.6802262373057
"2322",2020,7,28,10,"Still Water","No Ablation","Light",290,"2",1795.270366,300.6662026,9.30191899481865,1.55785597202073
"2323",2020,7,28,10,"Still Water","No Ablation","Light",290,"3",1739.017639,591.3159735,9.0104540880829,3.06381333419689
"2324",2020,7,28,10,"Still Water","No Ablation","Light",290,"4",1391.73895,361.2382849,7.21108264248705,1.87170095803109
"2325",2020,7,28,10,"Still Water","No Ablation","Light",290,"5",1637.273675,210.0199872,8.48328329015544,1.08818646217617
"2326",2020,7,28,10,"Still Water","No Ablation","Light",290,"6",1689.618582,440.2135094,8.75450042487047,2.28089901243523
"2327",2020,7,28,10,"Still Water","No Ablation","Light",290,"7",1658.796285,474.7709813,8.59479940414508,2.45995327098446
"2328",2020,7,28,10,"Still Water","No Ablation","Light",290,"8",1138.868396,331.3236559,5.90087251813472,1.71670288031088
"2329",2020,7,28,10,"Still Water","No Ablation","Light",291,"1",1474.640898,133.9715958,7.64062641450777,0.69415334611399
"2330",2020,7,28,10,"Still Water","No Ablation","Light",291,"2",1797.730396,301.571547,9.3146652642487,1.56254687564767
"2331",2020,7,28,10,"Still Water","No Ablation","Light",291,"3",1739.017639,591.3159735,9.0104540880829,3.06381333419689
"2332",2020,7,28,10,"Still Water","No Ablation","Light",291,"4",1398.224318,364.4539382,7.24468558549223,1.88836237409326
"2333",2020,7,28,10,"Still Water","No Ablation","Light",291,"5",1626.472909,214.9961565,8.42732077202073,1.11396972279793
"2334",2020,7,28,10,"Still Water","No Ablation","Light",291,"6",1692.731879,438.1018681,8.77063149740933,2.26995786580311
"2335",2020,7,28,10,"Still Water","No Ablation","Light",291,"7",1658.843697,476.0764753,8.59504506217617,2.46671748860104
"2336",2020,7,28,10,"Still Water","No Ablation","Light",291,"8",1136.846822,331.661351,5.89039804145078,1.71845259585492
"2337",2020,7,28,10,"Still Water","No Ablation","Light",292,"1",1470.715497,136.4888684,7.6202875492228,0.707196209326425
"2338",2020,7,28,10,"Still Water","No Ablation","Light",292,"2",1800.047152,301.571547,9.32666918134715,1.56254687564767
"2339",2020,7,28,10,"Still Water","No Ablation","Light",292,"3",1738.366898,591.3159735,9.007082373057,3.06381333419689
"2340",2020,7,28,10,"Still Water","No Ablation","Light",292,"4",1403.581449,364.7384047,7.27244274093264,1.88983629378238
"2341",2020,7,28,10,"Still Water","No Ablation","Light",292,"5",1617.625973,219.5997748,8.3814817253886,1.13782266735751
"2342",2020,7,28,10,"Still Water","No Ablation","Light",292,"6",1695.840046,435.8598421,8.78673598963731,2.2583411507772
"2343",2020,7,28,10,"Still Water","No Ablation","Light",292,"7",1658.843697,479.4625089,8.59504506217617,2.48426170414508
"2344",2020,7,28,10,"Still Water","No Ablation","Light",292,"8",1134.989683,331.7703373,5.88077555958549,1.71901729170984
"2345",2020,7,28,10,"Still Water","No Ablation","Light",293,"1",1466.779853,138.5510772,7.59989561139896,0.717881229015544
"2346",2020,7,28,10,"Still Water","No Ablation","Light",293,"2",1802.149094,305.3369191,9.33756007253886,1.58205657564767
"2347",2020,7,28,10,"Still Water","No Ablation","Light",293,"3",1737.387125,591.4353584,9.00200582901554,3.06443190880829
"2348",2020,7,28,10,"Still Water","No Ablation","Light",293,"4",1404.174695,365.2848673,7.27551655440414,1.89266770621762
"2349",2020,7,28,10,"Still Water","No Ablation","Light",293,"5",1612.112964,219.6860455,8.3529169119171,1.13826966580311
"2350",2020,7,28,10,"Still Water","No Ablation","Light",293,"6",1698.819973,433.5420103,8.80217602590674,2.24633165958549
"2351",2020,7,28,10,"Still Water","No Ablation","Light",293,"7",1659.030388,483.3833932,8.596012373057,2.50457716683938
"2352",2020,7,28,10,"Still Water","No Ablation","Light",293,"8",1133.181737,333.1090627,5.87140796373057,1.72595369274611
"2353",2020,7,28,10,"Still Water","No Ablation","Light",294,"1",1462.865468,139.9206378,7.5796138238342,0.724977397927461
"2354",2020,7,28,10,"Still Water","No Ablation","Light",294,"2",1804.281204,308.9085036,9.3486072746114,1.60056219481865
"2355",2020,7,28,10,"Still Water","No Ablation","Light",294,"3",1736.196924,592.3275957,8.99583898445596,3.0690549
"2356",2020,7,28,10,"Still Water","No Ablation","Light",294,"4",1406.730336,371.5574546,7.28875821761658,1.92516815854922
"2357",2020,7,28,10,"Still Water","No Ablation","Light",294,"5",1607.24736,220.1756066,8.32770652849741,1.14080625181347
"2358",2020,7,28,10,"Still Water","No Ablation","Light",294,"6",1701.548549,431.2029511,8.8163137253886,2.23421218186528
"2359",2020,7,28,10,"Still Water","No Ablation","Light",294,"7",1659.030388,483.3833932,8.596012373057,2.50457716683938
"2360",2020,7,28,10,"Still Water","No Ablation","Light",294,"8",1131.293115,336.5169028,5.86162235751295,1.74361089533679
"2361",2020,7,28,10,"Still Water","No Ablation","Light",295,"1",1458.987759,140.4823596,7.55952206735751,0.72788787357513
"2362",2020,7,28,10,"Still Water","No Ablation","Light",295,"2",1806.767591,311.0692101,9.36149010880829,1.61175756528497
"2363",2020,7,28,10,"Still Water","No Ablation","Light",295,"3",1734.939211,593.5470555,8.98932233678756,3.07537334455959
"2364",2020,7,28,10,"Still Water","No Ablation","Light",295,"4",1411.326765,378.7566659,7.3125739119171,1.96246977150259
"2365",2020,7,28,10,"Still Water","No Ablation","Light",295,"5",1602.392021,220.4653497,8.30254933160622,1.14230751139896
"2366",2020,7,28,10,"Still Water","No Ablation","Light",295,"6",1703.902663,428.8972431,8.82851120725389,2.22226550829016
"2367",2020,7,28,10,"Still Water","No Ablation","Light",295,"7",1659.043573,486.0805204,8.59608068911917,2.51855191917098
"2368",2020,7,28,10,"Still Water","No Ablation","Light",295,"8",1129.193952,339.9148189,5.85074586528497,1.76121667823834
"2369",2020,7,28,10,"Still Water","No Ablation","Light",296,"1",1455.097792,140.6106276,7.53936679792746,0.728552474611399
"2370",2020,7,28,10,"Still Water","No Ablation","Light",296,"2",1809.584665,311.0692101,9.37608634715026,1.61175756528497
"2371",2020,7,28,10,"Still Water","No Ablation","Light",296,"3",1733.756898,595.0021764,8.9831963626943,3.08291283108808
"2372",2020,7,28,10,"Still Water","No Ablation","Light",296,"4",1416.091055,382.9977224,7.33725935233161,1.98444415751295
"2373",2020,7,28,10,"Still Water","No Ablation","Light",296,"5",1597.422153,220.1756066,8.27679872020725,1.14080625181347
"2374",2020,7,28,10,"Still Water","No Ablation","Light",296,"6",1705.759205,426.6794651,8.83813059585492,2.21077443056995
"2375",2020,7,28,10,"Still Water","No Ablation","Light",296,"7",1660.469649,486.0805204,8.60346968393782,2.51855191917098
"2376",2020,7,28,10,"Still Water","No Ablation","Light",296,"8",1126.75438,343.4069563,5.83810559585492,1.77931065440415
"2377",2020,7,28,10,"Still Water","No Ablation","Light",297,"1",1451.143478,140.7107088,7.51887812435233,0.729071030051813
"2378",2020,7,28,10,"Still Water","No Ablation","Light",297,"2",1811.318031,311.0692101,9.38506751813471,1.61175756528497
"2379",2020,7,28,10,"Still Water","No Ablation","Light",297,"3",1732.792901,596.6013972,8.97820155958549,3.0911989492228
"2380",2020,7,28,10,"Still Water","No Ablation","Light",297,"4",1419.673515,383.8339174,7.35582132124352,1.98877677409326
"2381",2020,7,28,10,"Still Water","No Ablation","Light",297,"5",1592.212962,219.6860455,8.24980809326425,1.13826966580311
"2382",2020,7,28,10,"Still Water","No Ablation","Light",297,"6",1707.111895,424.6030455,8.84513935233161,2.20001577979275
"2383",2020,7,28,10,"Still Water","No Ablation","Light",297,"7",1661.77399,485.9541049,8.61022792746114,2.51789691658031
"2384",2020,7,28,10,"Still Water","No Ablation","Light",297,"8",1124.061537,347.3021961,5.82415304145078,1.79949324404145
"2385",2020,7,28,10,"Still Water","No Ablation","Light",298,"1",1447.124459,140.8218228,7.49805419170984,0.729646750259067
"2386",2020,7,28,10,"Still Water","No Ablation","Light",298,"2",1812.636786,307.0922684,9.39190044559586,1.59115164974093
"2387",2020,7,28,10,"Still Water","No Ablation","Light",298,"3",1732.1575,598.2531565,8.97490932642487,3.09975728756477
"2388",2020,7,28,10,"Still Water","No Ablation","Light",298,"4",1422.160011,386.2948404,7.36870472020725,2.00152767046632
"2389",2020,7,28,10,"Still Water","No Ablation","Light",298,"5",1586.639651,219.3121687,8.22093083419689,1.13633248031088
"2390",2020,7,28,10,"Still Water","No Ablation","Light",298,"6",1708.421773,422.7168132,8.85192628497409,2.19024255544041
"2391",2020,7,28,10,"Still Water","No Ablation","Light",298,"7",1663.542654,484.5381758,8.61939198963731,2.51056049637306
"2392",2020,7,28,10,"Still Water","No Ablation","Light",298,"8",1124.061537,349.6213888,5.82415304145078,1.8115097865285
"2393",2020,7,28,10,"Still Water","No Ablation","Light",299,"1",1443.053309,140.8218228,7.47696015025907,0.729646750259067
"2394",2020,7,28,10,"Still Water","No Ablation","Light",299,"2",1819.2011,302.9335515,9.42591243523316,1.56960389378238
"2395",2020,7,28,10,"Still Water","No Ablation","Light",299,"3",1731.889907,599.8658929,8.97352283419689,3.10811343471503
"2396",2020,7,28,10,"Still Water","No Ablation","Light",299,"4",1423.9953,393.1804709,7.37821398963731,2.03720451243523
"2397",2020,7,28,10,"Still Water","No Ablation","Light",299,"5",1580.641342,216.2974287,8.18985151295337,1.12071206580311
"2398",2020,7,28,10,"Still Water","No Ablation","Light",299,"6",1710.266712,421.0684468,8.86148555440415,2.18170179689119
"2399",2020,7,28,10,"Still Water","No Ablation","Light",299,"7",1663.542654,484.5381758,8.61939198963731,2.51056049637306
"2400",2020,7,28,10,"Still Water","No Ablation","Light",299,"8",1124.061537,349.8876602,5.82415304145078,1.81288943108808
"2401",2020,7,28,10,"Still Water","No Ablation","Light",300,"1",1438.942603,140.8218228,7.45566115544041,0.729646750259067
"2402",2020,7,28,10,"Still Water","No Ablation","Light",300,"2",1819.2011,299.0275341,9.42591243523316,1.54936546165803
"2403",2020,7,28,10,"Still Water","No Ablation","Light",300,"3",1731.889907,601.3480453,8.97352283419689,3.11579298082902
"2404",2020,7,28,10,"Still Water","No Ablation","Light",300,"4",1425.624139,396.1381966,7.38665356994819,2.05252951606218
"2405",2020,7,28,10,"Still Water","No Ablation","Light",300,"5",1574.412808,212.1974643,8.15757931606218,1.09946872694301
"2406",2020,7,28,10,"Still Water","No Ablation","Light",300,"6",1713.057757,421.0684468,8.87594692746114,2.18170179689119
"2407",2020,7,28,10,"Still Water","No Ablation","Light",300,"7",1665.828233,483.1062791,8.63123436787565,2.50314134248705
"2408",2020,7,28,10,"Still Water","No Ablation","Light",300,"8",1124.882982,353.9997479,5.82840923316062,1.83419558497409
"2409",2020,7,28,10,"Still Water","No Ablation","Light",301,"1",1434.804913,140.6984367,7.43422234715026,0.729007444041451
"2410",2020,7,28,10,"Still Water","No Ablation","Light",301,"2",1819.2011,290.0725047,9.42591243523316,1.50296634559586
"2411",2020,7,28,10,"Still Water","No Ablation","Light",301,"3",1731.830452,602.6080521,8.97321477720207,3.1223215134715
"2412",2020,7,28,10,"Still Water","No Ablation","Light",301,"4",1427.491285,396.1852977,7.3963279015544,2.05277356321244
"2413",2020,7,28,10,"Still Water","No Ablation","Light",301,"5",1568.212738,208.0873523,8.12545460103627,1.07817280984456
"2414",2020,7,28,10,"Still Water","No Ablation","Light",301,"6",1716.538655,421.0684468,8.89398266839378,2.18170179689119
"2415",2020,7,28,10,"Still Water","No Ablation","Light",301,"7",1668.683317,481.9272959,8.6460275492228,2.49703262124352
"2416",2020,7,28,10,"Still Water","No Ablation","Light",301,"8",1132.030663,362.2446018,5.86544384974093,1.87691503523316
"2417",2020,7,28,10,"Still Water","No Ablation","Light",302,"1",1430.650029,140.3464113,7.4126944507772,0.727183478238342
"2418",2020,7,28,10,"Still Water","No Ablation","Light",302,"2",1819.607328,283.1593151,9.42801724352332,1.46714671036269
"2419",2020,7,28,10,"Still Water","No Ablation","Light",302,"3",1731.758879,603.564779,8.97284393264249,3.12727864766839
"2420",2020,7,28,10,"Still Water","No Ablation","Light",302,"4",1429.875879,396.8436442,7.40868331088083,2.05618468497409
"2421",2020,7,28,10,"Still Water","No Ablation","Light",302,"5",1562.299821,205.0421697,8.0948177253886,1.06239466165803
"2422",2020,7,28,10,"Still Water","No Ablation","Light",302,"6",1720.286325,424.1980715,8.91340064766839,2.19791746891192
"2423",2020,7,28,10,"Still Water","No Ablation","Light",302,"7",1672.160497,481.5314539,8.66404402590674,2.49498162642487
"2424",2020,7,28,10,"Still Water","No Ablation","Light",302,"8",1144.066068,372.5798991,5.9278034611399,1.9304657984456
"2425",2020,7,28,10,"Still Water","No Ablation","Light",303,"1",1426.476594,139.8378813,7.39107043523316,0.724548607772021
"2426",2020,7,28,10,"Still Water","No Ablation","Light",303,"2",1819.607328,279.0841629,9.42801724352332,1.44603193212435
"2427",2020,7,28,10,"Still Water","No Ablation","Light",303,"3",1731.889907,603.564779,8.97352283419689,3.12727864766839
"2428",2020,7,28,10,"Still Water","No Ablation","Light",303,"4",1432.3946,398.6848878,7.42173367875648,2.06572480725389
"2429",2020,7,28,10,"Still Water","No Ablation","Light",303,"5",1556.832031,205.0421697,8.06648720725389,1.06239466165803
"2430",2020,7,28,10,"Still Water","No Ablation","Light",303,"6",1724.026209,429.4489496,8.93277828497409,2.22512409119171
"2431",2020,7,28,10,"Still Water","No Ablation","Light",303,"7",1676.312365,481.4035947,8.68555629533679,2.49431914352332
"2432",2020,7,28,10,"Still Water","No Ablation","Light",303,"8",1159.647289,380.2891297,6.0085351761658,1.9704099984456
"2433",2020,7,28,10,"Still Water","No Ablation","Light",304,"1",1422.280465,139.2144795,7.36932883419689,0.721318546632124
"2434",2020,7,28,10,"Still Water","No Ablation","Light",304,"2",1821.154959,275.9695628,9.43603605699482,1.42989410777202
"2435",2020,7,28,10,"Still Water","No Ablation","Light",304,"3",1732.014366,603.564779,8.97416769948187,3.12727864766839
"2436",2020,7,28,10,"Still Water","No Ablation","Light",304,"4",1434.498513,401.5431255,7.43263478238342,2.08053432901554
"2437",2020,7,28,10,"Still Water","No Ablation","Light",304,"5",1551.564483,204.689139,8.03919421243523,1.06056548704663
"2438",2020,7,28,10,"Still Water","No Ablation","Light",304,"6",1728.077834,430.2253882,8.95377116062176,2.22914708911917
"2439",2020,7,28,10,"Still Water","No Ablation","Light",304,"7",1677.48088,481.2701073,8.69161077720207,2.49362749896373
"2440",2020,7,28,10,"Still Water","No Ablation","Light",304,"8",1176.929604,380.2891297,6.09808084974093,1.9704099984456
"2441",2020,7,28,10,"Still Water","No Ablation","Light",305,"1",1418.057501,138.5178384,7.34744819170984,0.717709007253886
"2442",2020,7,28,10,"Still Water","No Ablation","Light",305,"2",1823.500539,272.5416894,9.44818932124352,1.41213310569948
"2443",2020,7,28,10,"Still Water","No Ablation","Light",305,"3",1734.074689,603.5072897,8.98484294818653,3.12698077564767
"2444",2020,7,28,10,"Still Water","No Ablation","Light",305,"4",1435.849462,405.2524543,7.43963451813471,2.0997536492228
"2445",2020,7,28,10,"Still Water","No Ablation","Light",305,"5",1546.151578,203.9172732,8.01114807253886,1.05656618238342
"2446",2020,7,28,10,"Still Water","No Ablation","Light",305,"6",1732.909246,438.959186,8.97880438341969,2.27439992746114
"2447",2020,7,28,10,"Still Water","No Ablation","Light",305,"7",1679.802268,476.59664,8.70363869430052,2.46941264248705
"2448",2020,7,28,10,"Still Water","No Ablation","Light",305,"8",1194.068292,380.6741899,6.18688234196891,1.97240512901554
"2449",2020,7,28,10,"Still Water","No Ablation","Light",306,"1",1413.803558,137.7895906,7.32540703626943,0.713935702590674
"2450",2020,7,28,10,"Still Water","No Ablation","Light",306,"2",1825.00411,269.9413588,9.45597984455959,1.39865989015544
"2451",2020,7,28,10,"Still Water","No Ablation","Light",306,"3",1740.090057,597.6312045,9.01601065803109,3.09653473834197
"2452",2020,7,28,10,"Still Water","No Ablation","Light",306,"4",1436.952407,409.6469714,7.44534925906736,2.12252316787565
"2453",2020,7,28,10,"Still Water","No Ablation","Light",306,"5",1540.247719,204.689139,7.98055812953368,1.06056548704663
