,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Fish1_Speed,Fish2_Speed,Speed_Diff,Sync
3,2022,06,14,09,N,Y,2,individual6xindividual1,3,-0.08221958182246207,-0.43445781690078955,0.44216925978776556,-109.94898815189204,12.772316687641013,2.9831299727032334,1.11570283456029,1.8674271381429435,0.3851773407546463
4,2022,06,14,09,N,Y,2,individual6xindividual1,4,0.11430559868314527,-0.12015925423794034,0.165843348583325,-52.77944541015179,16.382684455949867,2.8385466009260973,1.0362146345146013,1.8023319664114958,0.42959299812259255
5,2022,06,14,09,N,Y,2,individual6xindividual1,5,0.23722975423754092,-0.67498265815945,0.7154575774367066,-70.44729975961573,73.56052848762093,2.686976950521787,1.6961846937646012,0.9907922567571852,0.2143403603278461
6,2022,06,14,09,N,Y,2,individual6xindividual1,6,0.2844814511713423,-0.9671584879113443,1.008129573417778,-73.52774803417836,46.75700914135094,2.738413281876871,2.859314242646052,-0.12090096076918071,0.16799068151708105
7,2022,06,14,09,N,Y,2,individual6xindividual1,7,0.15606777668649438,-1.052976834536704,1.0644798565453473,-81.52493162308585,14.505584760468167,3.088646354293688,3.5321953127222807,-0.44354895842859277,0.18786855276533138
8,2022,06,14,09,N,Y,2,individual6xindividual1,8,0.5412407243872717,-1.1542079271202617,1.2748087938049808,-65.30861661196847,23.119765423724363,3.2791240063678244,3.0019977880871718,0.2771262182806523,0.14218325457468717
9,2022,06,14,09,N,Y,2,individual6xindividual1,9,0.6102015295306962,-0.9309520778650804,1.1131117095435263,-56.26796949325988,18.558082317586624,3.1689835476700936,3.835004215471909,-0.6660206678018158,0.0971676627243432
0,2022,06,14,09,N,Y,2,individual1xindividual7,0,-4.017731786456913,-1.4475782949397178,4.270556360462515,-160.230579866982,49.988690493380155,2.340894477746512,2.6314457762857666,-0.29055129853925427,0.3485587172852272
1,2022,06,14,09,N,Y,2,individual1xindividual7,1,-3.413064599329749,-0.9315514815481087,3.537908721543338,-164.7925246307772,49.15954159392868,1.9659701513969337,3.6437471158318027,-1.6777769644348686,0.3485587172852272
2,2022,06,14,09,N,Y,2,individual1xindividual7,2,-2.7475410172228663,-0.48053969483886594,2.7892472173756655,-170.1659765632452,56.27580257897055,1.50020802720285,2.625459897934334,-1.1252518707314842,0.5611060031806442
3,2022,06,14,09,N,Y,2,individual1xindividual7,3,-1.973641534185813,-0.1790734512915818,1.9817487747998754,-175.07723360457118,75.31757789298005,1.11570283456029,2.1238114945715494,-1.0081086600112592,0.7156858474682202
4,2022,06,14,09,N,Y,2,individual1xindividual7,4,-1.4028539686200403,-0.009463241323320775,1.4028858863818328,-46.94029785434603,94.32079187231736,1.0362146345146013,1.6458278310416263,-0.609613196527025,0.7156858474682202
5,2022,06,14,09,N,Y,2,individual1xindividual7,5,-0.7325974405380762,-0.07535493058536759,0.736462745457274,-112.40063299749741,95.5277693498498,1.6961846937646012,3.1192922979471,-1.4231076041824993,0.940144388940678
6,2022,06,14,09,N,Y,2,individual1xindividual7,6,0.5968450000639147,-0.4271873555262732,0.7339707016106466,-42.4752296546334,161.78617601647775,2.859314242646052,2.9464031745059716,-0.08708893185991953,0.8437686429415454
7,2022,06,14,09,N,Y,2,individual1xindividual7,7,1.837951477067426,-1.1027998101135867,2.143416210921457,-30.397310816566975,148.6540378774823,3.5321953127222807,2.221688885589174,1.3105064271331068,0.7785589534193507
8,2022,06,14,09,N,Y,2,individual1xindividual7,8,1.9428154014585322,-1.9948768542903237,2.784612243729409,-45.62042825568928,88.9300916707928,3.0019977880871718,1.2950071525151208,1.706990635572051,0.45128600907498956
9,2022,06,14,09,N,Y,2,individual1xindividual7,9,1.6573078872268714,-2.3427686688683487,2.869709823117238,-54.72954412520011,40.35392093077609,3.835004215471909,2.6048991798264454,1.2301050356454635,0.8357510683865881
10,2022,06,14,09,N,Y,2,individual1xindividual7,10,1.1466006530478765,-2.6846994442155654,2.919298573860026,-66.8653823623324,18.82658580910323,3.810659392098104,1.737896250765404,2.0727631413327,0.8363127583808581
11,2022,06,14,09,N,Y,2,individual1xindividual7,11,0.29609607356362483,-3.1139491996421844,3.127994965266408,-84.4979509100483,34.59904695970992,3.595639971718171,1.3493905716254753,2.246249400092696,0.7954444567221891
0,2022,06,14,09,N,Y,2,individual8xindividual1,0,0.2947983732657827,0.10577142079324464,0.3131990969603414,42.46862504540084,62.92214923307711,2.465679349796485,2.340894477746512,0.12478487204997285,0.44496972947274244
1,2022,06,14,09,N,Y,2,individual8xindividual1,1,1.2403882195457374,-0.15597577871338755,1.2501565416911165,-6.698692970834105,91.55066217468485,1.6454014720094778,1.9659701513969337,-0.32056867938745537,0.44496972947274244
2,2022,06,14,09,N,Y,2,individual8xindividual1,2,2.0237139308358336,-0.5973569705111146,2.1100363561031923,-16.090534059891706,103.93456214856661,2.3595119897875807,1.50020802720285,0.8593039625847312,0.33896475212242455
3,2022,06,14,09,N,Y,2,individual8xindividual1,3,2.6345615308942087,-0.8821377594268772,2.778323502883404,-18.51129538851003,92.42253315358614,1.8481729997661613,1.11570283456029,0.7324701652058708,0.39365816903282647
4,2022,06,14,09,N,Y,2,individual8xindividual1,4,2.93896437770572,-1.0631943893328588,3.1253630065853217,-19.855418899562824,60.32114189636231,1.3968335791625852,1.0362146345146013,0.3606189446479839,0.46691123767830117
5,2022,06,14,09,N,Y,2,individual8xindividual1,5,2.974573023546155,-0.8839891619405338,3.103147033389949,-16.404866897168375,32.88216683293627,2.0205120111917494,1.6961846937646012,0.3243273174271479,0.558167117882596
6,2022,06,14,09,N,Y,2,individual8xindividual1,6,2.0801352154243076,-0.08927391932320784,2.082050034730111,-1.2795431674617843,103.90771071278748,3.0045892678034343,2.859314242646052,0.14527502515738244,0.5850125261555923
7,2022,06,14,09,N,Y,2,individual8xindividual1,7,0.8537840332164405,0.7660243375313714,1.1470573050487531,40.962343701879576,158.5368800431481,2.6680534827664912,3.5321953127222807,-0.8641418299557894,0.7722686265540148
8,2022,06,14,09,N,Y,2,individual8xindividual1,8,0.3865831644033781,1.7296620273512067,1.7723366700096275,77.04170452558002,80.40904860631694,3.937686847440384,3.0019977880871718,0.9356890593532121,0.7888369008508747
9,2022,06,14,09,N,Y,2,individual8xindividual1,9,-0.11254513305963663,2.251146510540057,2.2539580783351068,92.78803656155101,39.61922321291262,3.848818885162406,3.835004215471909,0.013814669690496712,0.7310246532179878
10,2022,06,14,09,N,Y,2,individual8xindividual1,10,-0.10960981973939869,2.623997975670092,2.6262862922583374,92.40273784554866,15.997461213604986,3.513384027109255,3.810659392098104,-0.29727536498884916,0.775700655929912
0,2022,06,14,09,N,Y,2,individual2xindividual3,0,-3.893874760053773,1.71965444214766,4.256697316862218,156.17652747463708,17.711355407671984,3.2194107111191297,2.991646623700894,0.2277640874182355,0.802987667984858
1,2022,06,14,09,N,Y,2,individual2xindividual3,1,-3.9717985787247323,1.8181027593682892,4.368143952937264,155.40805273881875,7.8932822868450945,3.0597035348064785,2.539864842063125,0.5198386927433529,0.4253110590825501
2,2022,06,14,09,N,Y,2,individual2xindividual3,2,-4.0367585934570585,1.893045151301941,4.458591693205064,154.87375060853208,8.333553361972392,2.6164385479592274,2.8264946541553417,-0.21005610619611415,0.4307434124725557
3,2022,06,14,09,N,Y,2,individual2xindividual3,3,-3.917269134313429,1.9699992733038114,4.384734268739923,153.3008111628489,12.462755528276139,2.3632898124217068,2.735501083631932,-0.37221127121022485,0.18564230613491564
4,2022,06,14,09,N,Y,2,individual2xindividual3,4,-3.87801895162407,2.0634992988030914,4.3928419440399065,151.98860467035846,13.755973368606083,3.0220791552663013,2.5367798533621944,0.48529930190410747,0.38600215788447
5,2022,06,14,09,N,Y,2,individual2xindividual3,5,-4.0449676638505165,2.278857328666144,4.642731321755729,150.6164115755966,16.834012121091853,2.823722146883894,2.203540683539982,0.6201814633439122,0.4054937359241932
6,2022,06,14,09,N,Y,2,individual2xindividual3,6,-3.70281153528834,2.970468779627101,4.747051509790442,141.25940402936573,68.56801747248183,1.836815969923901,3.100027426282722,-1.2632114563588204,0.3761522095344027
7,2022,06,14,09,N,Y,2,individual2xindividual3,7,-2.8628471297531193,3.690829786514436,4.670986855190011,127.75568936808055,104.94927384078332,1.7975898985055536,2.828805960990753,-1.0312160624852005,0.7476651051315528
0,2022,06,14,09,N,Y,2,individual2xindividual4,0,-1.1345060716248807,-1.8166469868373116,2.141800714664836,-122.10911373192876,30.56849575548771,3.2194107111191297,2.1840465447662933,1.0353641663528366,0.4135896559277615
1,2022,06,14,09,N,Y,2,individual2xindividual4,1,-1.3217546906691011,-1.2673975952581193,1.8312105631990645,-136.77786996818236,33.94864618259671,3.0597035348064785,3.557058831172574,-0.4973552963660954,0.4433459835187823
2,2022,06,14,09,N,Y,2,individual2xindividual4,2,-1.0868131805578045,-0.5292702189316242,1.208838224942486,-154.7238466494659,45.943777881939354,2.6164385479592274,3.669136462616343,-1.0526979146571154,0.6782252215873791
3,2022,06,14,09,N,Y,2,individual2xindividual4,3,-0.7683544382595192,-0.04555101813364983,0.7697034741029258,-63.87413449371467,38.475847447895795,2.3632898124217068,3.2562879308906836,-0.8929981184689767,0.16933487953551446
4,2022,06,14,09,N,Y,2,individual2xindividual4,4,-0.5694474552384443,0.31088826075736725,0.6487849527804115,151.8336545970055,32.043788024584835,3.0220791552663013,3.104935759881577,-0.0828566046152756,0.07333567454737208
5,2022,06,14,09,N,Y,2,individual2xindividual4,5,-0.5432251242873518,0.7216404399138431,0.9032488362439521,127.53099097213426,33.73856764618585,2.823722146883894,2.8213766175224997,0.0023455293613940356,0.1777300655406785
6,2022,06,14,09,N,Y,2,individual2xindividual4,6,-0.05939454722866094,1.099317456514074,1.1009207884480474,93.23344177973341,51.23427094928247,1.836815969923901,3.2482635006878486,-1.4114475307639474,0.2259120921529737
7,2022,06,14,09,N,Y,2,individual2xindividual4,7,0.7907673898431108,1.23289603344387,1.4646998648600043,58.58088821806735,68.81388866404517,1.7975898985055536,2.964940558086604,-1.1673506595810508,0.5296472461421794
0,2022,06,14,09,N,Y,2,individual5xindividual2,0,1.4019945829675995,2.2027102018657483,2.6110383076611376,57.5406719274588,63.43825494531127,3.9942148376140554,3.2194107111191297,0.7748041264949264,0.2301389333837028
1,2022,06,14,09,N,Y,2,individual5xindividual2,1,1.653776253605851,1.8849646820825683,2.5076019918817343,48.69844059818277,9.117525881193625,2.8301759587712363,3.0597035348064785,-0.2295275760352426,0.1624040434284362
2,2022,06,14,09,N,Y,2,individual5xindividual2,2,1.9024993921451032,1.5625101801547425,2.4618980482951955,39.62874645545588,10.057684343308235,3.187732752690966,2.6164385479592274,0.5712942047317382,0.03913331979506893
3,2022,06,14,09,N,Y,2,individual5xindividual2,3,1.226005539635335,1.2782951835588632,1.7711939926293554,53.811570600851546,43.18921768002228,42.902497620535456,2.3632898124217068,40.53920780811375,0.3389657553873025
4,2022,06,14,09,N,Y,2,individual5xindividual2,4,2.5267889076401437,1.0700280465447745,2.7440157077111818,22.95788490755415,5.710598564935575,2.3574540264440307,3.0220791552663013,-0.6646251288222708,0.37424015957462414
5,2022,06,14,09,N,Y,2,individual5xindividual2,5,2.835346705652824,0.8138310266249765,2.9498325174751505,16.091355198223635,4.595814613081221,1.3682330120823323,2.823722146883894,-1.4554891348015617,0.4075594578131697
6,2022,06,14,09,N,Y,2,individual5xindividual2,6,2.9706733148105147,0.2556438544871277,2.981652850964432,4.884219473074492,27.309683994954717,0.7705098751015896,1.836815969923901,-1.066306094822311,0.4797512706633517
7,2022,06,14,09,N,Y,2,individual5xindividual2,7,2.773400116590963,-0.12017176877519303,2.776002424479728,-2.6154903949944184,31.397870752950947,1.6307407571406105,1.7975898985055536,-0.16684914136494303,0.6464311804246591
8,2022,06,14,09,N,Y,2,individual5xindividual2,8,1.8466637754167239,-0.2999204266841775,1.8708605938922247,-9.673595789429534,99.28008429197124,2.4572820334793835,0.8456050812141824,1.6116769522652008,0.9500186505377163
9,2022,06,14,09,N,Y,2,individual5xindividual2,9,1.090116385903838,-0.4554912129181883,1.1814507945156785,-23.08629707952798,139.95270205109213,2.0486229346707137,1.075562382191788,0.973060552478926,1.0
10,2022,06,14,09,N,Y,2,individual5xindividual2,10,0.5115401884629807,-0.33289902653003667,0.6103237880644894,-33.33375684127342,105.0562051972861,2.070045213430434,2.0640951037545427,0.005950109675891414,0.68068611400172
0,2022,06,14,09,N,Y,2,individual2xindividual6,0,2.7469901695282672,1.1288127914774084,2.9698776590438802,22.241912897433718,35.70748027185542,3.2194107111191297,3.2435470558958803,-0.02413634477675036,0.7773073190980088
1,2022,06,14,09,N,Y,2,individual2xindividual6,1,1.8970658318171363,0.42894725523887023,1.9449561738057246,12.224465257562414,67.59407945342187,3.0597035348064785,3.04303393048209,0.016669604324388413,0.7464596798024399
2,2022,06,14,09,N,Y,2,individual2xindividual6,2,1.2236288011903038,-0.1582783828290113,1.2338231192409175,-8.484294249002662,56.750570411049736,2.6164385479592274,2.705176956964552,-0.08873840900532481,0.48708562923559273
3,2022,06,14,09,N,Y,2,individual2xindividual6,3,0.5114607279132294,-0.7611631045459825,0.9170394473083525,-55.241568619735865,66.11283365790365,2.3632898124217068,2.9831299727032334,-0.6198401602815267,0.17772315698979146
4,2022,06,14,09,N,Y,2,individual2xindividual6,4,-0.6781970571034737,-1.056598566584279,1.2555284860057,-120.71478538188998,108.76920830585651,3.0220791552663013,2.8385466009260973,0.1835325543402042,0.34235813689118677
5,2022,06,14,09,N,Y,2,individual2xindividual6,5,-2.0064667804968725,-0.14780105828003565,2.0119031025539433,-41.504530589565576,163.9971019752938,2.823722146883894,2.686976950521787,0.136745196362107,0.5076957905226788
6,2022,06,14,09,N,Y,2,individual2xindividual6,6,-2.817007630210109,1.0792990237970197,3.016689969392144,159.50482248785198,166.97210313230045,1.836815969923901,2.738413281876871,-0.9015973119529701,0.5512465438346623
7,2022,06,14,09,N,Y,2,individual2xindividual6,7,-3.199736292173013,2.223644621729168,3.8965250856621156,145.36283133370867,155.27364199040767,1.7975898985055536,3.088646354293688,-1.2910564557881345,0.582257092045326
0,2022,06,14,09,N,Y,2,individual2xindividual7,0,-1.6590843148669723,-2.1086782596401927,2.683111023889396,-128.2303737432476,16.17624283470273,3.2194107111191297,2.6314457762857666,0.5879649348333632,0.8680474903968878
1,2022,06,14,09,N,Y,2,individual2xindividual7,1,-1.6100388634325147,-1.8679420506560838,2.4660560914894694,-130.76227779959734,6.113350408196339,3.0597035348064785,3.6437471158318027,-0.5840435810253236,0.8623272241121678
2,2022,06,14,09,N,Y,2,individual2xindividual7,2,-1.5235652127771764,-1.6034848764802898,2.211880355418388,-133.55137266139735,13.548747700796087,2.6164385479592274,2.625459897934334,-0.009021349975106513,0.8389025839427211
3,2022,06,14,09,N,Y,2,individual2xindividual7,3,-1.5444003880950452,-1.3746943727383536,2.0675969571429103,-138.41706714106698,15.498839152088443,2.3632898124217068,2.1238114945715494,0.23947831785015777,0.5648508309754238
4,2022,06,14,09,N,Y,2,individual2xindividual7,4,-1.9667454270403686,-1.18622106214554,2.2967820930732405,-148.4580331110181,15.08656802008153,3.0220791552663013,1.6458278310416263,1.376251324224675,0.3136143681641482
5,2022,06,14,09,N,Y,2,individual2xindividual7,5,-2.5018344667974075,-0.8981386470248531,2.658162660285315,-160.31374274047502,24.940451536568382,2.823722146883894,3.1192922979471,-0.295570151063207,0.3066834773028538
6,2022,06,14,09,N,Y,2,individual2xindividual7,6,-1.9356811789748516,-0.31504681964059733,1.961151734365071,-171.25366459352077,42.91378234508619,1.836815969923901,2.9464031745059716,-1.1095872045820705,0.3066834773028538
7,2022,06,14,09,N,Y,2,individual2xindividual7,7,-1.2057170384190927,0.06786797707887707,1.2076256204001665,157.0289006589694,70.38691625949886,1.7975898985055536,2.221688885589174,-0.42409898708362026,0.481100826933209
0,2022,06,14,09,N,Y,2,individual2xindividual8,0,2.0638490983241575,-0.7668713854937191,2.2017186065758936,-21.0991838649507,97.46358733318522,3.2194107111191297,2.465679349796485,0.7537313613226447,0.8546970095423577
1,2022,06,14,09,N,Y,2,individual2xindividual8,1,0.5626375163514966,-0.7804147903945878,0.962085349578097,-58.4881284152439,134.8338180164574,3.0597035348064785,1.6454014720094778,1.4143020627970002,0.8143921600952018
2,2022,06,14,09,N,Y,2,individual2xindividual8,2,-0.7997381263901435,-0.5255882111303093,0.9569869583652516,-141.53165036286364,146.66561580114563,2.6164385479592274,2.3595119897875807,0.25692655817164683,0.41799408816693734
3,2022,06,14,09,N,Y,2,individual2xindividual8,3,-2.205320384803441,-0.31348316201989457,2.227489549358108,-171.47706207642497,152.28581219030602,2.3632898124217068,1.8481729997661613,0.5151168126555461,0.19699371429369805
4,2022,06,14,09,N,Y,2,individual2xindividual8,4,-3.5028558361260487,-0.11356343148936032,3.5046962295830943,-159.01746735155015,155.6772283669095,3.0220791552663013,1.3968335791625852,1.6252455761037163,0.6810273102172193
5,2022,06,14,09,N,Y,2,individual2xindividual8,5,-4.743810049805487,0.06120544550104818,4.744204874917874,84.49698191191575,149.24985544035488,2.823722146883894,2.0205120111917494,0.8032101356921443,0.6972208898558039
6,2022,06,14,09,N,Y,2,individual2xindividual8,6,-4.612661394463074,0.20141445520888368,4.617056738089442,139.50914272862815,45.15653181811788,1.836815969923901,3.0045892678034343,-1.167773297879533,0.5754883783371373
7,2022,06,14,09,N,Y,2,individual2xindividual8,7,-3.897452548702959,0.40464344966109256,3.9184018031264762,174.04593520288054,56.08590093302765,1.7975898985055536,2.6680534827664912,-0.8704635842609377,0.4431224191723805
0,2022,06,14,09,N,Y,2,individual3xindividual4,0,2.759368688428892,-3.5363014289849715,4.4854813961628395,-52.03757012062608,12.851169490262052,2.991646623700894,2.1840465447662933,0.807600078934601,0.4000118595946769
1,2022,06,14,09,N,Y,2,individual3xindividual4,1,2.650043888055631,-3.085500354626408,4.067314230179504,-49.264901047112275,26.05842676212544,2.539864842063125,3.557058831172574,-1.0171939891094481,0.5705098273416297
2,2022,06,14,09,N,Y,2,individual3xindividual4,2,2.9499454128992535,-2.422315370233566,3.8170393883159135,-39.370405971455,37.60999556315481,2.8264946541553417,3.669136462616343,-0.8426418084610012,0.5472408158161202
3,2022,06,14,09,N,Y,2,individual3xindividual4,3,3.14891469605391,-2.015550291437462,3.738730632225051,-32.62111349586711,26.012274437219176,2.735501083631932,3.2562879308906836,-0.5207868472587521,0.649718151679555
4,2022,06,14,09,N,Y,2,individual3xindividual4,4,3.308571496385627,-1.7526110380457245,3.744100799574597,-27.916573399847206,18.28793999016454,2.5367798533621944,3.104935759881577,-0.5681559065193831,0.632724750629872
5,2022,06,14,09,N,Y,2,individual3xindividual4,5,3.5017425395631645,-1.557216888752301,3.8323785371491788,-23.98448859810568,16.904306860677554,2.203540683539982,2.8213766175224997,-0.6178359339825181,0.719127631757866
6,2022,06,14,09,N,Y,2,individual3xindividual4,6,3.6434169880596796,-1.8711513231130266,4.095814280807847,-27.089094243987706,21.650610926927342,3.100027426282722,3.2482635006878486,-0.1482360744051269,0.7564892895171632
7,2022,06,14,09,N,Y,2,individual3xindividual4,7,3.6536145195962297,-2.4579337530705665,4.403446081455744,-33.91039891197857,36.1240157865712,2.828805960990753,2.964940558086604,-0.13613459709585032,0.7509971961126322
8,2022,06,14,09,N,Y,2,individual3xindividual4,8,4.371896211672518,-3.015720064710914,5.311124550821277,-34.69195169749193,81.21372577578367,3.7070070691398307,3.053770522932878,0.6532365462069523,0.7283035874075331
9,2022,06,14,09,N,Y,2,individual3xindividual4,9,5.727104226542259,-2.650741323320749,6.310796493695423,-24.9334657389329,147.1826936066546,1.9341599404334415,2.599825302925293,-0.6656653624918507,0.730946203814389
10,2022,06,14,09,N,Y,2,individual3xindividual4,10,6.8152903735491375,-2.557312977096187,7.279287914254808,-20.5764946076339,139.88739770170372,1.1890887303762583,2.283829625622071,-1.0947408952458126,0.7328681066557388
0,2022,06,14,09,N,Y,2,individual5xindividual3,0,-2.4918801770861734,3.922364644013408,4.64697871929294,122.38446455254328,81.24756930362719,3.9942148376140554,2.991646623700894,1.0025682139131618,0.4737447504505006
1,2022,06,14,09,N,Y,2,individual5xindividual3,1,-2.3180223251188816,3.7030674414508566,4.3687453548682535,122.04928560967228,12.909790127735532,2.8301759587712363,2.539864842063125,0.29031111670811044,0.5525047588616588
2,2022,06,14,09,N,Y,2,individual5xindividual3,2,-2.1342592013119543,3.455555331456684,4.061517571935822,121.5652376400434,9.966882277103169,3.187732752690966,2.8264946541553417,0.36123809853562416,0.523278526432573
3,2022,06,14,09,N,Y,2,individual5xindividual3,3,-2.691263594678094,3.248294456862675,4.218331022397891,121.85014302432252,49.927047984740526,42.902497620535456,2.735501083631932,40.16699653690352,0.1667528068966858
4,2022,06,14,09,N,Y,2,individual5xindividual3,4,-1.3512300439839278,3.1335273453478663,3.4124501836375067,113.32659951093439,17.684580396511354,2.3574540264440307,2.5367798533621944,-0.17932582691816346,0.12480860459834617
5,2022,06,14,09,N,Y,2,individual5xindividual3,5,-1.2096209581976922,3.0926883552911204,3.3208288310999103,111.34720005827698,12.69848350387735,1.3682330120823323,2.203540683539982,-0.8353076714576494,0.2229203983692706
6,2022,06,14,09,N,Y,2,individual5xindividual3,6,-0.7321382204778258,3.226112634114228,3.308145870707016,102.8803747760578,41.18178714564463,0.7705098751015896,3.100027426282722,-2.3295175511811324,0.43549595153960685
7,2022,06,14,09,N,Y,2,individual5xindividual3,7,-0.08944701316215571,3.570658017739243,3.5717781912948023,91.46636625719502,73.49761049796446,1.6307407571406105,2.828805960990753,-1.1980652038501436,0.4495738326424944
8,2022,06,14,09,N,Y,2,individual5xindividual3,8,-0.4080717338018987,3.9416784531484352,3.9627454583839636,95.86844936879268,95.84878218362475,2.4572820334793835,3.7070070691398307,-1.249725035660447,0.588900401433553
9,2022,06,14,09,N,Y,2,individual5xindividual3,9,-1.5029078832854683,3.2480666361096966,3.578920085479776,114.76666825400252,149.13931187895764,2.0486229346707137,1.9341599404334415,0.11446299423727173,0.9114409647546571
10,2022,06,14,09,N,Y,2,individual5xindividual3,10,-2.515112184847542,3.0946209036039334,3.9877898439349835,128.97745016466436,135.42949219481474,2.070045213430434,1.1890887303762583,0.8809564830541765,0.38800311069785853
0,2022,06,14,09,N,Y,2,individual6xindividual3,0,-6.6408649295820394,0.5908416506702515,6.667096884635727,174.84845500272323,50.00623153360635,3.2435470558958803,2.991646623700894,0.25190043219498587,0.7840275374463472
1,2022,06,14,09,N,Y,2,individual6xindividual3,1,-5.868864410541868,1.3891555041294186,6.031029968751441,166.62317709938665,75.48501747636242,3.04303393048209,2.539864842063125,0.5031690884189646,0.6840607941982013
2,2022,06,14,09,N,Y,2,individual6xindividual3,2,-5.260387394647361,2.0513235341309524,5.646202598512061,158.63519601701523,65.08599994287404,2.705176956964552,2.8264946541553417,-0.12131769719078933,0.4771148284147774
3,2022,06,14,09,N,Y,2,individual6xindividual3,3,-4.428729862226658,2.731162377849794,5.20316212766432,148.28421891221652,78.57406088642779,2.9831299727032334,2.735501083631932,0.24762888907130187,0.47045698678043874
4,2022,06,14,09,N,Y,2,individual6xindividual3,4,-3.1998218945205976,3.120097865387371,4.469213672028696,135.54385663874538,122.50681614843491,2.8385466009260973,2.5367798533621944,0.30176674756390315,0.2353165428150973
5,2022,06,14,09,N,Y,2,individual6xindividual3,5,-2.038500883353644,2.4266583869461797,3.169251769482794,129.7705743701445,149.97257320635555,2.686976950521787,2.203540683539982,0.48343626698180503,0.26673617506111513
6,2022,06,14,09,N,Y,2,individual6xindividual3,6,-0.8858039050782317,1.8911697558300806,2.088341831123021,114.2347478570784,118.21181166994404,2.738413281876871,3.100027426282722,-0.3616141444058503,0.23833808464945244
7,2022,06,14,09,N,Y,2,individual6xindividual3,7,0.3368891624198936,1.467185164785268,1.505365940733997,76.33634650366712,99.82058256474295,3.088646354293688,2.828805960990753,0.2598403933029341,0.28292687169335135
8,2022,06,14,09,N,Y,2,individual6xindividual3,8,0.5030521572790259,0.9344503393867603,1.0612534615835716,63.04610332482952,37.3179870753527,3.2791240063678244,3.7070070691398307,-0.42788306277200594,0.5414732856054081
9,2022,06,14,09,N,Y,2,individual6xindividual3,9,-0.6859082923391906,0.05547191910110444,0.6881477452614547,31.605328343002316,151.40044203272933,3.1689835476700936,1.9341599404334415,1.2348236072366516,0.700034089677191
0,2022,06,14,09,N,Y,2,individual3xindividual7,0,2.2347904451868,-3.8283327017878523,4.432879381336299,-59.72857743001254,5.141836872403941,2.991646623700894,2.6314457762857666,0.3602008474151277,0.4858556771140763
1,2022,06,14,09,N,Y,2,individual3xindividual7,1,2.361759715292217,-3.6860448100243732,4.377766016392926,-57.357058319570356,4.233898362905135,2.539864842063125,3.6437471158318027,-1.1038822737686764,0.43989142319854
2,2022,06,14,09,N,Y,2,individual3xindividual7,2,2.513193380679881,-3.496530027782231,4.306026382162095,-54.292224807869296,5.532965841177538,2.8264946541553417,2.625459897934334,0.2010347562210076,0.6110516329172163
3,2022,06,14,09,N,Y,2,individual3xindividual7,3,2.3728687462183835,-3.3446936460421655,4.100912297605843,-54.634498242467245,4.73311592499547,2.735501083631932,2.1238114945715494,0.6116895890603826,0.23309399491654015
4,2022,06,14,09,N,Y,2,individual3xindividual7,4,1.9112735245837025,-3.2497203609486314,3.7700993236437035,-59.65382231816473,17.53919629491807,2.5367798533621944,1.6458278310416263,0.8909520223205678,0.04845361899072151
5,2022,06,14,09,N,Y,2,individual3xindividual7,5,1.5431331970531088,-3.1769959756909976,3.53193480877042,-64.09343375524838,40.097538592098324,2.203540683539982,3.1192922979471,-0.915751614407119,0.23035220104300716
6,2022,06,14,09,N,Y,2,individual3xindividual7,6,1.7671303563134886,-3.285515599267698,3.7305981355857694,-61.70811068202182,25.632377308728877,3.100027426282722,2.9464031745059716,0.15362425177675013,0.3873969574851152
7,2022,06,14,09,N,Y,2,individual3xindividual7,7,1.6571300913340266,-3.622961809435559,3.9839593888785187,-65.39583635224965,34.5655808591287,2.828805960990753,2.221688885589174,0.6071170754015801,0.6596440396293687
8,2022,06,14,09,N,Y,2,individual3xindividual7,8,1.981003968566778,-4.083535120797345,4.538682166252966,-64.2385222268318,90.71710639613167,3.7070070691398307,1.2950071525151208,2.4119999166247097,0.7480063112298113
9,2022,06,14,09,N,Y,2,individual3xindividual7,9,2.953417709096758,-3.3291926658345337,4.450415707622468,-48.46269542947387,159.23147482683004,1.9341599404334415,2.6048991798264454,-0.6707392393930038,0.5178230868967656
10,2022,06,14,09,N,Y,2,individual3xindividual7,10,3.9529727366759273,-3.0209790040726943,4.975169102648795,-37.45307098723475,154.39670021005242,1.1890887303762583,1.737896250765404,-0.548807520389146,0.3504171055636414
0,2022,06,14,09,N,Y,2,individual3xindividual8,0,5.957723858377932,-2.4865258276413793,6.455794626861459,-22.766560879448512,114.91461217420192,2.991646623700894,2.465679349796485,0.5259672739044092,0.4274517139699635
1,2022,06,14,09,N,Y,2,individual3xindividual8,1,4.534436095076229,-2.5985175497628767,5.226222742742202,-29.93662002680791,142.72197800537597,2.539864842063125,1.6454014720094778,0.8944633700536473,0.5570904788037603
2,2022,06,14,09,N,Y,2,individual3xindividual8,2,3.2370204670669143,-2.4186333624322502,4.040802995207813,-37.06811700280387,154.99335158643686,2.8264946541553417,2.3595119897875807,0.46698266436776087,0.6045199646463556
3,2022,06,14,09,N,Y,2,individual3xindividual8,3,1.7119487495099877,-2.2834824353237066,2.85395524726312,-53.701187555789005,164.74794035163035,2.735501083631932,1.8481729997661613,0.8873280838657708,0.5881748775118214
